step,row,col,cum_distance_m,edge_length_m,elevation_m,direction_deg,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_break,rho_max
0,759,587,0.0,28.80030091600653,2999.0,90.0,1.417730981897664,-36.74207436541821,0.994608083593053,0.0,1.413039952042007,0.030788340932693115,0.04340232418128251,0.019696940764494287,1.413039952042007
1,760,587,28.80030091600653,28.80030091600653,2978.0,90.0,1.3192975370990416,-34.77755089565154,2.981430124794972,0.0,1.3088743740861817,0.09236502279807916,0.1302069725438473,0.01969694076449431,1.3088743740861817
2,761,587,57.60060183201306,28.80030091600653,2959.0,90.0,1.2271034105802383,-32.71483968182881,0.9946080835930525,0.0,1.2047087961140497,0.0307883409326931,0.043402324181282495,0.039393881528988595,1.2047087961140497
3,762,587,86.40090274801959,40.729776155842714,2941.0,45.0,1.0659086207768669,-17.701877165053617,20.21779036691336,0.0,0.5583536175787808,0.653119339649718,0.9207023324352497,0.0065656469214981,0.9207023324352497
4,763,588,127.1306789038623,40.729776155842714,2921.0,45.0,1.0255800521446838,-23.84241468619242,9.751837025169372,0.0,0.8038742395897713,0.3047890251698684,0.4296610884697832,0.029545411146741453,0.8038742395897713
5,764,589,167.86045505970503,40.729776155842714,2901.0,45.0,1.0476023284735148,-26.152942393754614,5.608931874667525,0.0,0.902082488376198,0.17416515723992482,0.24552062198273328,0.052525175371984784,0.902082488376198
6,765,590,208.59023121554776,28.80030091600653,2891.0,0.0,1.0112042643030232,-18.25553529978623,13.661016318661032,0.0,0.579715327983902,0.43103677305770244,0.6076325385379535,0.07878776305797719,0.6076325385379535
7,765,591,237.3905321315543,40.729776155842714,2885.0,45.0,1.0015925888241117,-14.455904058348354,2.1091411147200416,0.0,0.43559330655305295,0.06531193396497181,0.09207023324352498,0.026262587685992416,0.43559330655305295
8,766,592,278.120308287397,28.80030091600653,2873.0,0.0,1.005749827560223,-19.1479519585378,0.0,0.0,0.6144371873357676,0.0,0.0,0.05909082229348289,0.6144371873357676
9,766,593,306.9206092034035,40.729776155842714,2864.0,45.0,1.0239167028236633,-23.84241468619242,2.811201072520617,0.0,0.8038742395897713,0.08708257861996238,0.1227603109913666,0.0032828234607490403,0.8038742395897713
10,767,594,347.65038535924623,28.80030091600653,2847.0,0.0,1.0097593852907294,-20.903879542425827,0.0,0.0,0.6838809060361422,0.0,0.0,0.10833317420471862,0.6838809060361422
11,767,595,376.45068627525274,40.729776155842714,2837.0,45.0,1.0009698326005956,-9.06728141831865,6.304712527012773,0.0,0.23917680889108847,0.19593580189491538,0.2762106997305749,0.04760094018086123,0.2762106997305749
12,768,596,417.18046243109546,28.80030091600653,2830.0,0.0,1.000316169678099,-6.928978666267095,0.0,0.0,0.1630530156943087,0.0,0.0,0.07878776305797719,0.1630530156943087
13,768,597,445.98076334710197,28.80030091600653,2835.0,0.0,1.0003340621308765,-2.98143012479497,2.98143012479497,0.0,0.024165578247095046,0.0923650227980791,0.1302069725438472,0.019696940764494294,0.1302069725438472
14,768,598,474.7810642631085,28.80030091600653,2827.0,0.0,1.0002276461472754,-0.9946080835930503,0.9946080835930503,0.0,0.0,0.030788340932693035,0.0434023241812824,0.03939388152898859,0.0434023241812824
15,768,599,503.581365179115,28.80030091600653,2834.0,0.0,1.000758518824147,8.8805678411181,1.9886170951460531,0.31788820207846963,0.0,0.06157668186538607,0.0868046483625648,0.026262587685992392,0.31788820207846963
16,768,600,532.3816660951215,40.729776155842714,2836.0,45.0,1.010956053865208,-20.834670986517832,9.06728141831865,0.0,0.6811139285917227,0.28301838051487777,0.39897101072194147,0.07386352786685363,0.6811139285917227
17,769,601,573.1114422509643,28.80030091600653,2817.0,0.0,1.0098754205031866,-20.903879542425827,2.98143012479497,0.0,0.6838809060361422,0.0923650227980791,0.1302069725438472,0.0328282346074905,0.6838809060361422
18,769,602,601.9117431669708,28.80030091600653,2808.0,0.0,1.0133293878323018,-21.766894469838075,6.928978666267095,0.0,0.7186027653845578,0.21551838652885125,0.3038162692689768,0.026262587685992392,0.7186027653845578
19,769,603,630.7120440829774,40.729776155842714,2794.0,45.0,1.2625845207748958,-33.540624035591804,4.212581547545062,0.0,1.2458113590319182,0.13062386792994352,0.18414046648704982,0.10012611555284603,1.2458113590319182
20,770,604,671.4418202388201,40.729776155842714,2764.0,45.0,1.4699720195900772,-37.718006606796955,2.1091411147200447,0.0,1.466779918649644,0.06531193396497191,0.09207023324352512,0.07386352786685363,1.466779918649644
21,771,605,712.1715963946629,28.80030091600653,2734.0,0.0,1.0080159650763691,-13.661016318661032,13.661016318661032,0.0,0.4061060312097695,0.43103677305770244,0.6076325385379535,0.0525251753719848,0.6076325385379535
22,771,606,740.9718973106694,28.80030091600653,2731.0,0.0,1.0003314842957847,-0.9946080835930503,2.98143012479497,0.0,0.0,0.0923650227980791,0.1302069725438472,0.05909082229348288,0.1302069725438472
23,771,607,769.772198226676,40.729776155842714,2733.0,315.0,1.002004087185989,-4.212581547545067,9.75183702516937,0.0,0.06731237342293153,0.30478902516986833,0.4296610884697831,0.022979764225243393,0.4296610884697831
24,770,608,810.5019743825187,28.80030091600653,2730.0,0.0,1.0007063685999409,-4.961104227408825,5.946801364267784,0.0,0.09360929697123026,0.1847300455961582,0.2604139450876944,0.03282823460749049,0.2604139450876944
25,770,609,839.3022752985253,40.729776155842714,2730.0,315.0,1.0009375721901688,-5.608931874667525,6.998631231543704,0.0,0.11641649784327474,0.2177064465499059,0.30690077747841643,0.001641411730374539,0.30690077747841643
26,769,610,880.032051454368,40.729776155842714,2722.0,315.0,1.0006141962385284,-2.811201072520616,5.608931874667524,0.0,0.018208249002153495,0.1741651572399248,0.24552062198273325,0.05416658710235933,0.24552062198273325
27,768,611,920.7618276102107,28.80030091600653,2724.0,0.0,1.0017511141525846,-8.8805678411181,8.8805678411181,0.0,0.2324967344158397,0.27709506839423725,0.39062091763154155,0.08207058651872623,0.39062091763154155
28,768,612,949.5621285262173,40.729776155842714,2724.0,315.0,1.000761935216539,0.7033294435271837,6.304712527012773,0.08467807281232675,0.0,0.19593580189491538,0.2762106997305749,0.0016414117303745295,0.2762106997305749
29,767,613,990.29190468206,40.729776155842714,2722.0,315.0,1.0002723203996438,-2.1091411147200407,2.109141114720041,0.0,0.0,0.0653119339649718,0.09207023324352497,0.01148988211262168,0.09207023324352497
30,766,614,1031.0216808379027,28.80030091600653,2721.0,0.0,1.0010920421443408,-10.811610559159867,5.946801364267784,0.0,0.3019404531353423,0.1847300455961582,0.2604139450876944,0.06565646921498099,0.3019404531353423
31,766,615,1059.8219817539093,40.729776155842714,2718.0,315.0,1.003220025776825,-8.380105429147626,11.112374481460861,0.0,0.2146247466819598,0.34833031447984947,0.49104124396546633,0.021338352494868835,0.49104124396546633
32,765,616,1100.551757909752,28.80030091600653,2716.0,0.0,1.0003229882720588,-4.961104227408825,1.9886170951460531,0.0,0.09360929697123026,0.06157668186538607,0.0868046483625648,0.0722221161364791,0.09360929697123026
33,765,617,1129.3520588257586,40.729776155842714,2718.0,315.0,1.0058606635511858,-3.5124172492927586,13.129200208573167,0.0,0.04276031121258588,0.41364224844482134,0.5831114772089914,0.0049242351911235795,0.5831114772089914
34,764,618,1170.0818349816013,28.80030091600653,2715.0,0.0,1.000484946732114,-7.907081131041212,2.98143012479497,0.0,0.197774875055298,0.0923650227980791,0.1302069725438472,0.003282823460749051,0.197774875055298
35,764,619,1198.882135897608,28.80030091600653,2712.0,0.0,1.0004505566626107,-8.8805678411181,0.9946080835930503,0.0,0.2324967344158397,0.030788340932693035,0.0434023241812824,0.009848470382247149,0.2324967344158397
36,764,620,1227.6824368136145,28.80030091600653,2706.0,0.0,1.0002738397222892,-4.961104227408825,0.9946080835930503,0.0,0.09360929697123026,0.030788340932693035,0.0434023241812824,0.03611105806823954,0.09360929697123026
37,764,621,1256.482737729621,40.729776155842714,2707.0,315.0,1.0006167022767383,-2.811201072520618,5.608931874667523,0.0,0.018208249002153565,0.17416515723992476,0.2455206219827332,0.06729788094535556,0.2455206219827332
38,763,622,1297.2125138854637,28.80030091600653,2711.0,0.0,1.0136470492238983,-11.768169401761957,15.523956617725572,0.0,0.3366623124941856,0.49261345492308856,0.6944371869005184,0.0262625876859924,0.6944371869005184
