step,row,col,cum_distance_m,edge_length_m,elevation_m,direction_deg,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_break,rho_max
0,279,860,0.0,28.80030091600653,2800.0,180.0,1.0033492699012225,-15.523956617725572,8.880567841118102,0.0,0.4755497499221785,0.2770950683942373,0.3906209176315416,0.07550493959722814,0.4755497499221785
1,279,859,28.80030091600653,28.80030091600653,2796.0,180.0,1.0005629694398603,-4.961104227408824,4.961104227408826,0.0,0.09360929697123023,0.15394170466346518,0.21701162090641202,0.052525175371984784,0.21701162090641202
2,279,858,57.60060183201306,28.80030091600653,2795.0,180.0,1.0006582085964553,-7.308995818132394e-16,5.946801364267784,0.0,0.0,0.1847300455961582,0.2604139450876944,0.022979764225243324,0.2604139450876944
3,279,857,86.40090274801959,40.729776155842714,2796.0,135.0,1.006229770693947,-10.433592938803365,13.129200208573167,0.0,0.2882809333085469,0.41364224844482134,0.5831114772089914,0.057449410563108365,0.5831114772089914
4,280,856,127.1306789038623,28.80030091600653,2787.0,180.0,1.0330208382720631,-6.9289786662670965,18.25553529978623,0.0,0.16305301569430874,0.5849784777211676,0.8246441594443655,0.01313129384299619,0.8246441594443655
5,280,855,155.93097981986884,28.80030091600653,2780.0,180.0,1.0010209939209669,-7.907081131041214,6.928978666267094,0.0,0.19777487505529806,0.2155183865288512,0.30381626926897676,0.02297976422524335,0.30381626926897676
6,280,854,184.73128073587537,40.729776155842714,2779.0,135.0,1.0005589839585414,-4.911487749536041,4.9114877495360405,0.0,0.09186443563316839,0.15239451258493417,0.21483054423489156,0.07058070440610456,0.21483054423489156
7,281,853,225.4610568917181,28.80030091600653,2776.0,180.0,1.0005214799399993,-6.928978666267094,3.972454567555507,0.0,0.16305301569430866,0.12315336373077217,0.17360929672512962,0.052525175371984756,0.17360929672512962
8,281,852,254.26135780772464,40.729776155842714,2776.0,135.0,1.0072992982448303,-1.406446987389505,13.79443765031279,0.0,0.0,0.4354128930998119,0.613801554956833,0.045959528450486696,0.613801554956833
9,282,851,294.99113396356734,40.729776155842714,2778.0,135.0,1.0005252280498613,6.304712527012773,2.1091411147200416,0.243758345035174,0.0,0.06531193396497181,0.09207023324352498,0.014772705573370718,0.243758345035174
10,283,850,335.72091011941006,40.729776155842714,2776.0,135.0,1.0021170578165788,9.06728141831865,9.06728141831865,0.3232984811465976,0.0,0.28301838051487777,0.39897101072194147,0.037752469798614074,0.39897101072194147
11,284,849,376.4506862752528,40.729776155842714,2788.0,135.0,1.0007903854103735,9.06728141831865,2.1091411147200407,0.3232984811465976,0.0,0.06531193396497177,0.09207023324352494,0.04103529325936311,0.3232984811465976
12,285,848,417.1804624310955,28.80030091600653,2797.0,90.0,1.0008585988296943,-4.2635808939105627e-16,6.928978666267095,0.0,0.0,0.21551838652885125,0.3038162692689768,0.0196969407644943,0.3038162692689768
13,286,848,445.980763347102,28.80030091600653,2798.0,90.0,1.000264800850077,-1.9886170951460531,1.9886170951460531,0.0,0.0,0.06157668186538607,0.0868046483625648,8.844658335418752e-18,0.0868046483625648
14,287,848,474.78106426310853,40.729776155842714,2795.0,135.0,1.0028193905899478,-10.433592938803361,10.433592938803363,0.0,0.28828093330854676,0.32655966982485896,0.4603511662176248,0.01641411730374526,0.4603511662176248
15,288,847,515.5108404189513,28.80030091600653,2785.0,90.0,1.0008918827710385,-8.8805678411181,5.946801364267785,0.0,0.2324967344158397,0.18473004559615822,0.2604139450876944,0.06237364575423194,0.2604139450876944
16,289,847,544.3111413349578,40.729776155842714,2784.0,135.0,1.0010014131883158,-6.998631231543706,6.9986312315437065,0.0,0.16552062226300843,0.21770644654990598,0.30690077747841654,0.07878776305797716,0.30690077747841654
17,290,846,585.0409174908006,40.729776155842714,2783.0,135.0,1.003762738555178,-2.1091411147200416,11.788011834139166,0.0,0.0,0.37010095913484015,0.521731321713308,0.004924235191123572,0.521731321713308
18,291,845,625.7706936466433,40.729776155842714,2777.0,135.0,1.0908634995818915,1.4064469873895034,21.446537789901328,0.10456310684018269,0.0,0.696660628959699,0.9820824879309328,0.057449410563108365,0.9820824879309328
19,292,844,666.500469802486,40.729776155842714,2787.0,135.0,1.0034686315276424,8.380105429147624,11.112374481460865,0.30341344711874163,0.0,0.3483303144798496,0.4910412439654665,0.06729788094535549,0.4910412439654665
20,293,843,707.2302459583287,28.80030091600653,2789.0,180.0,1.0009023729257946,-11.768169401761957,2.9814301247949717,0.0,0.3366623124941856,0.09236502279807915,0.13020697254384725,0.02626258768599238,0.3366623124941856
21,293,842,736.0305468743353,40.729776155842714,2781.0,135.0,1.0003220950230909,-4.911487749536041,2.1091411147200407,0.0,0.09186443563316839,0.06531193396497179,0.09207023324352495,0.041035293259363136,0.09207023324352495
22,294,841,776.760323030178,40.729776155842714,2783.0,135.0,1.0005470320931074,-6.998631231543706,4.2125815475450645,0.0,0.16552062226300843,0.1306238679299436,0.18414046648704993,0.04924235191123574,0.18414046648704993
23,295,840,817.4900991860208,40.729776155842714,2771.0,135.0,1.0003898345568858,-5.608931874667523,2.811201072520618,0.0,0.11641649784327468,0.08708257861996241,0.12276031099136664,0.08371199824910076,0.12276031099136664
24,296,839,858.2198753418635,28.80030091600653,2773.0,180.0,1.0027927410033317,1.3399825666576057e-15,10.811610559159867,0.06479303878447092,0.0,0.33867175025962337,0.4774255659941064,0.08863623344022428,0.4774255659941064
