step,row,col,cum_distance_m,edge_length_m,elevation_m,direction_deg,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_break,rho_max
0,279,860,0.0,28.80030091600653,2800.0,180.0,1.0033492699012225,-15.523956617725572,8.880567841118102,0.0,0.4755497499221785,0.2770950683942373,0.3906209176315416,0.07550493959722814,0.4755497499221785
1,279,859,28.80030091600653,40.729776155842714,2796.0,135.0,1.0009026010929258,3.975693351829396e-16,6.998631231543706,0.0647930387844709,0.0,0.21770644654990595,0.3069007774784165,0.00984847038224715,0.3069007774784165
2,280,858,69.53007707184925,40.729776155842714,2791.0,135.0,1.000366168356523,-7.6904927577130255,0.7033294435271857,0.0,0.19007268447259262,0.02177064465499062,0.030690077747841684,0.032828234607490486,0.19007268447259262
3,281,857,110.25985322769196,28.80030091600653,2779.0,180.0,1.0017291431135182,-11.768169401761957,7.907081131041214,0.0,0.3366623124941856,0.24630672746154433,0.34721859345025924,0.11161599766546766,0.34721859345025924
4,281,856,139.0601541436985,40.729776155842714,2778.0,225.0,1.0004014788533375,4.911487749536041,0.7033294435271845,0.2039882769794622,0.0,0.02177064465499058,0.030690077747841632,0.09684329209209695,0.2039882769794622
5,280,855,179.7899302995412,28.80030091600653,2780.0,180.0,1.0010209939209669,-7.907081131041214,6.928978666267094,0.0,0.19777487505529806,0.2155183865288512,0.30381626926897676,0.02297976422524335,0.30381626926897676
6,280,854,208.59023121554773,40.729776155842714,2779.0,135.0,1.0005589839585414,-4.911487749536041,4.9114877495360405,0.0,0.09186443563316839,0.15239451258493417,0.21483054423489156,0.07058070440610456,0.21483054423489156
7,281,853,249.32000737139043,28.80030091600653,2776.0,180.0,1.0005214799399993,-6.928978666267094,3.972454567555507,0.0,0.16305301569430866,0.12315336373077217,0.17360929672512962,0.052525175371984756,0.17360929672512962
8,281,852,278.12030828739694,40.729776155842714,2776.0,135.0,1.0072992982448303,-1.406446987389505,13.79443765031279,0.0,0.0,0.4354128930998119,0.613801554956833,0.045959528450486696,0.613801554956833
9,282,851,318.85008444323967,40.729776155842714,2778.0,135.0,1.0005252280498613,6.304712527012773,2.1091411147200416,0.243758345035174,0.0,0.06531193396497181,0.09207023324352498,0.014772705573370718,0.243758345035174
10,283,850,359.5798605990824,40.729776155842714,2776.0,135.0,1.0021170578165788,9.06728141831865,9.06728141831865,0.3232984811465976,0.0,0.28301838051487777,0.39897101072194147,0.037752469798614074,0.39897101072194147
11,284,849,400.3096367549251,40.729776155842714,2788.0,135.0,1.0007903854103735,9.06728141831865,2.1091411147200407,0.3232984811465976,0.0,0.06531193396497177,0.09207023324352494,0.04103529325936311,0.3232984811465976
12,285,848,441.03941291076785,28.80030091600653,2797.0,90.0,1.0008585988296943,-4.2635808939105627e-16,6.928978666267095,0.0,0.0,0.21551838652885125,0.3038162692689768,0.0196969407644943,0.3038162692689768
13,286,848,469.83971382677436,28.80030091600653,2798.0,90.0,1.000264800850077,-1.9886170951460531,1.9886170951460531,0.0,0.0,0.06157668186538607,0.0868046483625648,8.844658335418752e-18,0.0868046483625648
14,287,848,498.64001474278086,40.729776155842714,2795.0,135.0,1.0028193905899478,-10.433592938803361,10.433592938803363,0.0,0.28828093330854676,0.32655966982485896,0.4603511662176248,0.01641411730374526,0.4603511662176248
15,288,847,539.3697908986236,28.80030091600653,2785.0,90.0,1.0008918827710385,-8.8805678411181,5.946801364267785,0.0,0.2324967344158397,0.18473004559615822,0.2604139450876944,0.06237364575423194,0.2604139450876944
16,289,847,568.1700918146302,40.729776155842714,2784.0,135.0,1.0010014131883158,-6.998631231543706,6.9986312315437065,0.0,0.16552062226300843,0.21770644654990598,0.30690077747841654,0.07878776305797716,0.30690077747841654
17,290,846,608.8998679704729,28.80030091600653,2783.0,90.0,1.0011741821264464,-9.848913620227734,6.928978666267094,0.0,0.2672185937758743,0.2155183865288512,0.30381626926897676,0.036111058068239554,0.30381626926897676
18,291,846,637.7001688864794,40.729776155842714,2778.0,135.0,1.0007442034306497,-3.5124172492927563,6.304712527012773,0.0,0.0427603112125858,0.19593580189491538,0.2762106997305749,0.042676704989737635,0.2762106997305749
19,292,845,678.4299450423222,28.80030091600653,2777.0,180.0,1.0772273734554518,1.988617095146056,20.903879542425827,0.12103640840535959,0.0,0.6773435005192467,0.9548511319882128,0.11161599766546765,0.9548511319882128
20,292,844,707.2302459583287,40.729776155842714,2787.0,135.0,1.0034686315276424,8.380105429147624,11.112374481460865,0.30341344711874163,0.0,0.3483303144798496,0.4910412439654665,0.06729788094535549,0.4910412439654665
21,293,843,747.9600221141715,28.80030091600653,2789.0,180.0,1.0009023729257946,-11.768169401761957,2.9814301247949717,0.0,0.3366623124941856,0.09236502279807915,0.13020697254384725,0.02626258768599238,0.3366623124941856
22,293,842,776.760323030178,40.729776155842714,2781.0,135.0,1.0003220950230909,-4.911487749536041,2.1091411147200407,0.0,0.09186443563316839,0.06531193396497179,0.09207023324352495,0.041035293259363136,0.09207023324352495
23,294,841,817.4900991860208,40.729776155842714,2783.0,135.0,1.0005470320931074,-6.998631231543706,4.2125815475450645,0.0,0.16552062226300843,0.1306238679299436,0.18414046648704993,0.04924235191123574,0.18414046648704993
24,295,840,858.2198753418635,40.729776155842714,2771.0,135.0,1.0003898345568858,-5.608931874667523,2.811201072520618,0.0,0.11641649784327468,0.08708257861996241,0.12276031099136664,0.08371199824910076,0.12276031099136664
25,296,839,898.9496514977062,28.80030091600653,2773.0,180.0,1.0027927410033317,1.3399825666576057e-15,10.811610559159867,0.06479303878447092,0.0,0.33867175025962337,0.4774255659941064,0.08863623344022428,0.4774255659941064
26,296,838,927.7499524137128,40.729776155842714,2778.0,135.0,1.051182820504796,-4.911487749536041,19.59597880864291,0.0,0.09186443563316839,0.6313486949947272,0.8900122546874079,0.036111058068239534,0.8900122546874079
27,297,837,968.4797285695555,40.729776155842714,2770.0,135.0,1.000880079067831,-7.6904927577130255,6.304712527012772,0.0,0.19007268447259262,0.19593580189491536,0.2762106997305748,0.06073223402385741,0.2762106997305748
28,298,836,1009.2095047253982,40.729776155842714,2775.0,135.0,1.0009372157622358,10.433592938803363,0.7033294435271857,0.36306854920230935,0.0,0.02177064465499062,0.030690077747841684,0.029545411146741436,0.36306854920230935
29,299,835,1049.9392808812408,40.729776155842714,2788.0,135.0,1.000927263316953,9.751837025169372,2.811201072520616,0.3431835151744535,0.0,0.08708257861996234,0.12276031099136656,0.04595952845048672,0.3431835151744535
30,300,834,1090.6690570370836,40.729776155842714,2787.0,135.0,1.0002535970528896,0.703329443527185,0.7033294435271848,0.08467807281232678,0.0,0.021770644654990595,0.03069007774784165,0.00820705865187262,0.08467807281232678
31,301,833,1131.3988331929263,40.729776155842714,2782.0,135.0,1.0013858076905273,-13.129200208573167,4.911487749536041,0.0,0.3864891821396899,0.1523945125849342,0.2148305442348916,0.03939388152898862,0.3864891821396899
32,302,832,1172.128609348769,40.729776155842714,2770.0,45.0,1.0021947286048591,2.109141114720041,9.06728141831865,0.12444814086803858,0.0,0.28301838051487777,0.39897101072194147,0.4513882258529944,0.4513882258529944
33,303,833,1212.8583855046118,28.80030091600653,2791.0,90.0,1.077317431520637,4.961104227408827,20.903879542425827,0.20540146283669247,0.0,0.6773435005192467,0.9548511319882128,0.03611105806823955,0.9548511319882128
34,304,833,1241.6586864206183,28.80030091600653,2790.0,90.0,1.0027507557148418,-1.9886170951460524,10.811610559159867,0.0,0.0,0.33867175025962337,0.4774255659941064,0.013131293842996203,0.4774255659941064
35,305,833,1270.458987336625,40.729776155842714,2789.0,135.0,1.0007761156450485,-4.9114877495360405,6.304712527012773,0.0,0.09186443563316836,0.19593580189491538,0.2762106997305749,0.06237364575423191,0.2762106997305749
36,306,832,1311.1887634924676,28.80030091600653,2784.0,90.0,1.002743038156294,-16.44321708789231,2.9814301247949686,0.0,0.5102716092770571,0.09236502279807905,0.13020697254384714,0.00984847038224717,0.5102716092770571
37,307,832,1339.9890644084742,40.729776155842714,2778.0,135.0,1.0088139088591164,-19.595978808642915,10.433592938803363,0.0,0.6320098041882195,0.32655966982485896,0.4603511662176248,0.014772705573370699,0.6320098041882195
38,308,831,1380.718840564317,40.729776155842714,2768.0,135.0,1.0007499629536447,-9.06728141831865,4.911487749536041,0.0,0.23917680889108847,0.1523945125849342,0.2148305442348916,0.04103529325936311,0.23917680889108847
39,309,830,1421.4486167201596,40.729776155842714,2766.0,135.0,1.0006601965528341,1.4064469873895038,5.608931874667523,0.10456310684018269,0.0,0.17416515723992476,0.2455206219827332,0.04103529325936314,0.2455206219827332
40,310,829,1462.1783928760024,40.729776155842714,2771.0,135.0,1.001016142618076,9.06728141831865,4.91148774953604,0.3232984811465976,0.0,0.15239451258493414,0.2148305442348915,0.0,0.3232984811465976
41,311,828,1502.908169031845,40.729776155842714,2774.0,135.0,1.0004950392878997,-5.608931874667523,4.2125815475450645,0.0,0.11641649784327468,0.1306238679299436,0.18414046648704993,0.044318116720112176,0.18414046648704993
42,312,827,1543.6379451876878,28.80030091600653,2768.0,90.0,1.0009389159395774,1.988617095146053,6.928978666267095,0.1210364084053595,0.0,0.21551838652885125,0.3038162692689768,0.0853534099794753,0.3038162692689768
43,313,827,1572.4382461036944,28.80030091600653,2773.0,90.0,1.0011163774920753,10.811610559159867,2.981430124794971,0.3741315716993583,0.0,0.09236502279807912,0.13020697254384722,0.016414117303745243,0.3741315716993583
44,314,827,1601.238547019701,28.80030091600653,2779.0,90.0,1.0002826068714394,-2.98143012479497,1.9886170951460531,0.0,0.024165578247095046,0.06157668186538607,0.0868046483625648,0.05909082229348289,0.0868046483625648
45,315,827,1630.0388479357075,28.80030091600653,2770.0,90.0,1.033025183151962,-6.928978666267095,18.25553529978623,0.0,0.1630530156943087,0.5849784777211676,0.8246441594443655,0.04267670498973765,0.8246441594443655
46,316,827,1658.839148851714,28.80030091600653,2772.0,90.0,1.0009507325992177,9.848913620227734,2.981430124794969,0.34600988688891393,0.0,0.09236502279807907,0.13020697254384717,0.029545411146741453,0.34600988688891393
47,317,827,1687.6394497677206,28.80030091600653,2780.0,90.0,1.0003386889092087,1.9886170951460531,1.9886170951460531,0.1210364084053595,0.0,0.06157668186538607,0.0868046483625648,0.03939388152898858,0.1210364084053595
48,318,827,1716.4397506837272,40.729776155842714,2774.0,135.0,1.001444207159053,-10.433592938803363,7.6904927577130255,0.0,0.28828093330854687,0.23947709120489657,0.3375908552262582,0.02462117595561787,0.3375908552262582
49,319,826,1757.16952683957,28.80030091600653,2764.0,90.0,1.0557411448288354,-26.723744518553328,3.9724545675555047,0.0,0.9269339214475167,0.12315336373077208,0.17360929672512954,0.04924235191123575,0.9269339214475167
50,320,826,1785.9698277555765,40.729776155842714,2754.0,135.0,1.0003131265380207,-3.5124172492927563,2.1091411147200407,0.0,0.04276031121258581,0.06531193396497179,0.09207023324352495,0.12474729150846388,0.12474729150846388
51,321,825,1826.6996039114192,28.80030091600653,2755.0,90.0,1.000350704645485,1.9886170951460531,0.9946080835930505,0.1210364084053595,0.0,0.03078834093269304,0.043402324181282405,0.20353505456644105,0.20353505456644105
52,322,825,1855.4999048274258,40.729776155842714,2768.0,135.0,1.1479621405754867,23.842414686192424,22.654927938017725,0.7806542637872833,0.0,0.7402019182696803,1.043462643426616,0.1280301149692129,1.043462643426616
53,323,824,1896.2296809832685,40.729776155842714,2793.0,135.0,1.0011741295625531,7.6904927577130255,6.304712527012772,0.2835284130908858,0.0,0.19593580189491536,0.2762106997305748,0.24621175955617874,0.2835284130908858
54,324,823,1936.9594571391112,40.729776155842714,2780.0,45.0,1.0003697190952965,-7.6904927577130255,0.7033294435271853,0.0,0.19007268447259262,0.021770644654990606,0.030690077747841667,0.05416658710235933,0.19007268447259262
