edge_id,from_row,from_col,to_row,to_col,edge_length_m,cum_distance_m,direction_deg,dz_m,elevation_start_m,elevation_end_m,alpha_parallel_deg,alpha_cross_deg,unit_cost,edge_cost
1,532,547,531,546,40.729776155842714,40.729776155842714,225.0,29.0,3427.0,3456.0,30.162275168643177,11.440518616871273,5.674819617198738,231.13413273328962
2,531,546,530,545,40.729776155842714,81.45955231168543,225.0,20.0,3456.0,3476.0,28.09626445993348,11.440518616871273,5.105827215748262,207.95919958783634
3,530,545,529,545,28.80030091600653,110.25985322769196,270.0,17.0,3476.0,3493.0,29.43160297150434,11.28351720196353,5.425499649750456,156.2560225325012
4,529,545,528,545,28.80030091600653,139.0601541436985,270.0,16.0,3493.0,3509.0,27.05125955285741,7.405008923818274,4.556363594745479,131.22464261140703
5,528,545,527,545,28.80030091600653,167.86045505970503,270.0,10.0,3509.0,3519.0,18.505891951105806,5.453952795838301,2.8042437013462216,80.76306244058713
6,527,545,526,544,40.729776155842714,208.59023121554776,225.0,7.0,3519.0,3526.0,12.794770225957663,2.455743874768023,1.7816859755788723,72.56767096533171
7,526,544,525,543,40.729776155842714,249.3200073713905,225.0,14.0,3526.0,3540.0,17.85582752004211,1.0545705573600197,2.556293766664113,104.11727290480533
8,525,543,524,542,40.729776155842714,290.0497835272332,225.0,15.0,3540.0,3555.0,21.110319980442735,3.1608613311325495,3.050340569992712,124.23968861488883
9,524,542,523,541,40.729776155842714,330.77955968307595,225.0,12.0,3555.0,3567.0,16.049262686358293,5.258647037278917,2.310458752539536,94.1044678082429
10,523,541,523,540,28.80030091600653,359.57986059908245,180.0,6.0,3567.0,3573.0,13.661016318661032,3.474860661277441,1.8929197484972595,54.51665836657248
11,523,540,523,539,28.80030091600653,388.38016151508896,180.0,8.0,3573.0,3581.0,17.28244793054343,1.9886170951460556,2.4033438726337475,69.2170267364924
12,523,539,523,538,28.80030091600653,417.18046243109546,180.0,14.0,3581.0,3595.0,20.903879542425827,2.9805358313507826,2.985954117979773,85.99637711920633
13,523,538,523,537,28.80030091600653,445.98076334710197,180.0,8.0,3595.0,3603.0,18.2139180800757,4.959627965911647,2.6202450016680543,75.463844521702
14,523,537,523,536,28.80030091600653,474.7810642631085,180.0,8.0,3603.0,3611.0,17.777388324400977,4.464115744531378,2.5255118938699743,72.7355025104088
15,523,536,523,535,28.80030091600653,503.581365179115,180.0,13.0,3611.0,3624.0,20.898857250457226,3.4769423461752407,2.999335037463924,86.38175162688273
16,523,535,523,534,28.80030091600653,532.3816660951215,180.0,10.0,3624.0,3634.0,18.645425543781823,4.466779397482168,2.678186387503554,77.13257386925483
17,523,534,523,533,28.80030091600653,561.1819670111281,180.0,6.0,3634.0,3640.0,12.686435118976654,3.4748606612774395,1.8145810703867862,52.26048086362867
18,523,533,523,532,28.80030091600653,589.9822679271347,180.0,4.0,3640.0,3644.0,8.877997375634473,4.947849113093632,1.5022212477234456,43.264423976854026
19,523,532,524,531,40.729776155842714,630.7120440829774,135.0,11.0,3644.0,3655.0,11.112374481460865,3.4993156157718537,1.6576679385501873,67.51644407786637
20,524,531,524,530,28.80030091600653,659.512344998984,180.0,4.0,3655.0,3659.0,10.312600957370277,1.9880191041940098,1.5203348869124818,43.78610223618223
