cg_height_m,mu_slide_mu_brake,max_grade_angle_deg,pair_id,scenario,是否找到路径,路径总代价_J,路径长度_L_m,平均单位距离代价,alpha_parallel_deg_mean_weighted,alpha_parallel_deg_max,alpha_parallel_deg_p90,alpha_cross_deg_mean_weighted,alpha_cross_deg_max,alpha_cross_deg_p90,rho_up_mean_weighted,rho_up_max,rho_up_p90,rho_down_mean_weighted,rho_down_max,rho_down_p90,rho_roll_mean_weighted,rho_roll_max,rho_roll_p90,rho_slide_mean_weighted,rho_slide_max,rho_slide_p90,rho_break_mean_weighted,rho_break_max,rho_break_p90,rho_max_mean_weighted,rho_max_max,rho_max_p90,unit_cost_mean_weighted,unit_cost_max,unit_cost_p90,E_rho_up_gt_0p5,E_rho_up_gt_0p7,E_rho_up_gt_0p9,E_rho_up_gt_1p0,E_rho_down_gt_0p5,E_rho_down_gt_0p7,E_rho_down_gt_0p9,E_rho_down_gt_1p0,E_rho_roll_gt_0p5,E_rho_roll_gt_0p7,E_rho_roll_gt_0p9,E_rho_roll_gt_1p0,E_rho_slide_gt_0p5,E_rho_slide_gt_0p7,E_rho_slide_gt_0p9,E_rho_slide_gt_1p0,E_rho_break_gt_0p5,E_rho_break_gt_0p7,E_rho_break_gt_0p9,E_rho_break_gt_1p0,E_rho_max_gt_0p5,E_rho_max_gt_0p7,E_rho_max_gt_0p9,E_rho_max_gt_1p0,上坡段数量_alpha_gt_1deg,下坡段数量_alpha_lt_minus1deg,近似平坡段数量_abs_alpha_le_1deg
0.85,0.35,30.0,1,contour_cross_slope,True,6033.889565137309,4531.384484910033,1.3315774870198653,-4.204375407007669,51.33989972106468,34.9817816004696,9.19289923759914,34.100996270708,17.353854202759482,0.34446507847040514,2.089554345136461,1.198239978372257,0.7216198007098852,3.060284277839851,2.217039125104515,0.2910869070535026,1.2007452963750285,0.5541901367884746,0.5862074459078874,2.418129487509167,1.1160597634657694,0.031096218478453286,0.13623717362108556,0.06565646921498099,1.143858903513609,3.060284277839851,2.3658470933226003,1.3445564334687172,3.776093621807852,2.471545348183482,0.3023281140892216,0.26551810244639334,0.23502369033925136,0.18928207217853832,0.5462834109463577,0.4685149592675935,0.3260580908210575,0.282932479642543,0.17511845169625664,0.01263119907137253,0.006315599535686265,0.006315599535686265,0.5079409778926203,0.3696325378391919,0.2413392898749376,0.17511845169625664,0.0,0.0,0.0,0.0,0.8969691501784908,0.8002538998926678,0.6183710128211051,0.5636977881425074,48,82,1
0.85,0.35,30.0,2,upslope_downslope,True,5536.175018205437,4938.682246468461,1.1209822260106386,7.473325161793575,51.33989972106468,27.511757359889653,7.784406875720595,32.04975988982777,16.44321708789231,0.3825232842431261,2.089554345136461,0.9084435830978,0.1536833213110925,2.564257717555807,0.7785620973450956,0.2466919657188658,1.1103028774045205,0.5234017958557815,0.49680237635515584,2.235991376375616,1.0540564432732265,0.03927308419664673,0.19696940764494297,0.07878776305797719,0.7167802981711158,2.564257717555807,1.4169753526786717,1.123403946185553,2.564413532642351,1.4490449353238055,0.28573866718471896,0.1409651900082719,0.09657254154864238,0.08497700975108397,0.12456663167723636,0.10717333398089873,0.07097996468678698,0.042985874558193006,0.1177741264131551,0.05118515372371078,0.008199279165517786,0.008199279165517786,0.37352922473867606,0.19355711763341926,0.1549622350725689,0.1177741264131551,0.0,0.0,0.0,0.0,0.6066759642982477,0.35671863187150593,0.2573325425199905,0.20614738879627972,99,36,6
0.85,0.35,35.0,1,contour_cross_slope,True,5896.888347047122,4531.384484910033,1.3013436327648544,-4.266369574121007,51.33989972106468,36.37394401510026,9.05240576656894,34.100996270708,17.353854202759482,0.2875430912646769,1.7427368288131306,1.0491136967055332,0.723090911494631,3.060284277839851,2.217039125104515,0.28642018309272504,1.2007452963750285,0.5541901367884746,0.5768093305426307,2.418129487509167,1.1160597634657694,0.031658346008375506,0.13623717362108556,0.06565646921498099,1.1088489619030135,3.060284277839851,2.3658470933226003,1.312630606299794,3.4295835737379887,2.471545348183482,0.27706571594647655,0.23132409778576354,0.1614036670535948,0.11043003492848481,0.5462834109463577,0.4685149592675935,0.3260580908210575,0.282932479642543,0.1624872526248841,0.01263119907137253,0.006315599535686265,0.006315599535686265,0.501625378356934,0.3391381257320499,0.2108448777677956,0.1624872526248841,0.0,0.0,0.0,0.0,0.8995851571606892,0.7813071012856091,0.5904926076961615,0.5000929569460248,46,83,2
0.85,0.35,35.0,2,upslope_downslope,True,5444.518379337599,4938.682246468461,1.1024232999057288,7.608820415636206,51.33989972106468,30.508697025845827,7.784707107190936,32.04975988982777,16.44321708789231,0.323112746629156,1.7427368288131306,0.8500987370427332,0.1536833213110925,2.564257717555807,0.7785620973450956,0.24669196571886576,1.1103028774045205,0.5234017958557815,0.4968023763551559,2.235991376375616,1.0540564432732265,0.041598845015206186,0.19696940764494297,0.0869948217098498,0.6804916533861227,2.564257717555807,1.2745886589383593,1.1042434685051885,2.564413532642351,1.3015073387265508,0.24614904525856657,0.13276591084275413,0.08497700975108397,0.0627806855212692,0.12456663167723636,0.10717333398089873,0.07097996468678698,0.042985874558193006,0.1177741264131551,0.05118515372371078,0.008199279165517786,0.008199279165517786,0.37932699063745523,0.19935488353219846,0.1549622350725689,0.1177741264131551,0.0,0.0,0.0,0.0,0.6008781983994684,0.3485193527059882,0.2515347766212113,0.1921503437319827,99,36,6
0.85,0.5,25.0,1,contour_cross_slope,True,5494.625837577896,4497.642833557694,1.2216678915856856,-4.1391562186874475,51.33989972106468,34.601859437893715,11.526498270931699,34.100996270708,21.44653778990133,0.4153748741603722,2.5478321653257674,1.4416391620747948,0.4969794876732053,3.149132915198801,1.364429348996684,0.3676973639584233,1.2007452963750285,0.6966606289596992,0.5183429735955751,1.6926906430700137,0.982082487930933,0.03653387722086502,0.25770164166880044,0.06926757502180494,0.974816623009336,3.149132915198801,1.6014042490828304,1.229182729920098,3.509400270465444,1.6619750979513164,0.31994263492219543,0.2955835852330598,0.24950099344550145,0.22514194375636576,0.47091576662334356,0.27758721371316064,0.17487999977519195,0.14043110133829617,0.2574075162176404,0.09480069116582969,0.015360863929186116,0.006362678169236559,0.45182773211563393,0.2574075162176404,0.14615429813481404,0.08843801299659314,0.0,0.0,0.0,0.0,0.8358493303452867,0.6425207774351038,0.514362850820189,0.4195621596543592,46,81,2
0.85,0.5,25.0,2,upslope_downslope,True,5384.787899754286,4897.952470312618,1.099395703080515,7.219947639410212,54.452013123251426,29.054349955806135,9.473182087713708,32.04975988982777,18.987187843582852,0.46105314298900146,2.8430688787182206,1.1762605999348916,0.1123241773359738,1.7949804043980007,0.5463294835257619,0.3014653167999194,1.1103028774045205,0.6101969271711492,0.4249756567840703,1.5651939651399245,0.8601946076081745,0.03795460233363553,0.2511359947473023,0.07714635132760268,0.6962077682300261,2.8430688787182206,1.3477070456087508,1.1023694356390619,2.843639191427295,1.3557599612638904,0.4024213667285077,0.2574540010159961,0.1596676473186768,0.1173293687604999,0.108059342698123,0.05160830462055379,0.025804152310276895,0.025804152310276895,0.19757863327149228,0.05745400101599609,0.0199584559148346,0.014112759519392306,0.3221721022175153,0.19757863327149228,0.0715667605353884,0.0399169118296692,0.0,0.0,0.0,0.0,0.6399169118296691,0.39616022948141144,0.22881304112555748,0.1689376733810537,99,35,6
0.85,0.5,30.0,1,contour_cross_slope,True,5253.647475639051,4480.772007881524,1.172487121950875,-4.193899204846698,51.33989972106468,35.12261878651689,11.26330907803527,34.100996270708,21.44653778990133,0.345895338719204,2.089554345136461,1.2042054885806137,0.5044701674913634,3.149132915198801,1.3748459067917083,0.35963476143371936,1.2007452963750285,0.6966606289596992,0.5069771228247582,1.6926906430700137,0.982082487930933,0.0373103916971767,0.25770164166880044,0.0741918102129285,0.9136627936942306,3.149132915198801,1.4743591967156378,1.1790285881265932,3.4757904353006874,1.5632913181112675,0.3094623605770361,0.27862569922172037,0.2169523765110891,0.18611571515577344,0.48170936535725195,0.27862569922172037,0.17553424585185431,0.1409564701466794,0.27004772349812245,0.08876886971608772,0.01541833067765783,0.006386481675839026,0.42532677729858015,0.27004772349812245,0.14934644540283956,0.08876886971608772,0.0,0.0,0.0,0.0,0.836330970943382,0.644924521135649,0.4918369613829502,0.3812632793133656,46,80,2
0.85,0.5,30.0,2,upslope_downslope,True,5237.820424104063,4897.952470312618,1.0693898023411714,7.413642710424478,51.33989972106468,29.404142245528256,9.45252970550413,32.04975988982777,18.987187843582852,0.38124707592902984,2.089554345136461,0.9780997382701188,0.10887362872010266,1.7949804043980007,0.5463294835257619,0.3005654203318599,1.1103028774045205,0.6101969271711492,0.4237070727339686,1.5651939651399245,0.8601946076081745,0.03836797453608755,0.19696940764494297,0.07895190423101466,0.6462124876263662,2.089554345136461,1.2583306090210757,1.0698094071416238,2.0900469293642474,1.2923020958140323,0.29494954611715757,0.15482491386166136,0.09837387578409215,0.08668248299320756,0.108059342698123,0.04334124149660378,0.017537089186326883,0.017537089186326883,0.18346587375209997,0.0715667605353884,0.00826706312395001,0.00826706312395001,0.3338634950083999,0.18346587375209997,0.0715667605353884,0.04818397495361921,0.0,0.0,0.0,0.0,0.5796261032335114,0.3382907876137613,0.18163202911036513,0.14655785073771135,99,35,6
0.85,0.5,35.0,1,contour_cross_slope,True,5121.647592477398,4480.772007881524,1.1430279388169262,-4.132775144973579,51.33989972106468,35.12261878651689,11.273986850848946,34.100996270708,21.44653778990133,0.28512332485076264,1.7427368288131306,1.0043353307814031,0.4973437874991587,3.149132915198801,1.3748459067917083,0.3598313906089156,1.2007452963750285,0.6966606289596992,0.5072543109728308,1.6926906430700137,0.982082487930933,0.036913714302952705,0.25770164166880044,0.07222211613647908,0.8550106192086431,3.149132915198801,1.4477618113568833,1.148983887667537,3.4757904353006874,1.4857062500194427,0.2865618011996597,0.23766144184070645,0.1515379394505985,0.09360573108982644,0.4726775163554331,0.27862569922172037,0.17553424585185431,0.1409564701466794,0.26101587449630365,0.08876886971608772,0.01541833067765783,0.006386481675839026,0.4072630792949426,0.26101587449630365,0.14934644540283956,0.08876886971608772,0.0,0.0,0.0,0.0,0.8107850442400258,0.5949284147528163,0.42642252432245964,0.28875329524741866,45,81,2
0.85,0.5,35.0,2,upslope_downslope,True,5083.983691254624,4632.60943896706,1.0974341261084612,7.054680447098245,51.33989972106468,38.07518820726842,11.480018309654847,29.808855987202545,21.766894469838075,0.4067675108700678,1.7427368288131306,1.1124921591037615,0.23679104570440504,1.5895402295152758,0.9672889384551965,0.3671444574680629,1.0160152507788702,0.7081318414519399,0.5175635413166805,1.4322766979823192,0.9982534561694952,0.047354667220039524,0.2101007014879392,0.10078268024499583,0.7921088701159761,1.7427368288131306,1.250804090483754,1.1011080482952367,1.743536881294385,1.3017789190876934,0.35196736712839966,0.2663092074425962,0.16471566962990766,0.13240694508987577,0.22739983316086496,0.16066768612763568,0.10881356824470868,0.08777285763896897,0.2699192226586063,0.11136623448413605,0.02104071060573972,0.012325362910874906,0.490099025387451,0.2699192226586063,0.14112229278474056,0.08671550866238624,0.0,0.0,0.0,0.0,0.7778869117220487,0.589577865246974,0.38383812338216966,0.29456994848035606,85,49,3
0.85,0.7,25.0,1,contour_cross_slope,True,5139.233982907921,4463.9011822053535,1.1512875785410923,-4.138473869779891,51.33989972106468,34.69683997853769,11.791202582443216,34.100996270708,21.574680461876028,0.4125395327921971,2.5478321653257674,1.4464883998486475,0.35246039221777614,2.24938065615454,0.9894731896918546,0.37795885780718524,1.2007452963750285,0.7012491139565954,0.38057757274588727,1.209064745913628,0.7061077685231899,0.038192159277884385,0.25770164166880044,0.07222211613647908,0.8086293692069931,2.5478321653257674,1.4752683832268436,1.1562125722681633,3.0467953489283426,1.4859404757904147,0.3121798815136043,0.2876378874278794,0.2385538992564296,0.22948813419083144,0.2887377491602688,0.15430671255497652,0.1105333266056659,0.08864663363101058,0.28388272458442043,0.10192313918635858,0.04908398817144981,0.006410463954528569,0.28388272458442043,0.1200546693175549,0.04908398817144981,0.006410463954528569,0.0,0.0,0.0,0.0,0.6707884500875888,0.4872734253108467,0.37628452105889,0.318134767821842,45,80,2
0.85,0.7,25.0,2,upslope_downslope,True,5258.53310609306,4830.4691676079365,1.0886174662609642,7.41610921028026,47.563472084035574,26.599997508526066,14.004278626810237,34.100996270707995,25.51963547097982,0.4698662694814712,2.23922856311282,1.068223361763529,0.08539058629897317,1.182923548899053,0.39405253102534177,0.4552845146432258,1.200745296375028,0.8466793756490584,0.45843898591762083,1.2090647459136274,0.8525456541698656,0.04172233929880091,0.24128752436505516,0.08453270411428801,0.6777818468844515,2.23922856311282,1.1299835004921743,1.0913747954126956,2.240428275995507,1.2591709668688553,0.44399249261018053,0.28617502084308044,0.18110377643281567,0.1154868999643259,0.04741502993824283,0.029634393711401766,0.01778063622684106,0.011853757484560707,0.39759435429903145,0.2363049973472443,0.07890873588355006,0.062144991283802714,0.39759435429903145,0.25306874194699164,0.07890873588355006,0.062144991283802714,0.0,0.0,0.0,0.0,0.6206074922312155,0.460335026906522,0.2551025252011791,0.17517689769053532,96,35,5
0.85,0.7,30.0,1,contour_cross_slope,True,4901.642230792829,4463.9011822053535,1.0980624415102336,-4.17883313829035,51.33989972106468,35.16956451519932,11.488520129694615,34.100996270708,21.68924819960801,0.34340027004076673,2.089554345136461,1.2061939919833995,0.35760360157103593,2.24938065615454,0.9894731896918546,0.3682878478685157,1.2007452963750285,0.7053688868216956,0.370839556524191,1.209064745913628,0.7102560855288044,0.03775128396259253,0.25770164166880044,0.07484837490507837,0.7503647383709853,2.24938065615454,1.275527337173618,1.1028408300109998,2.5885374870305657,1.290397491945639,0.29514821311479733,0.2796719840946706,0.21776706801416368,0.1868146099739102,0.2887377491602688,0.15430671255497652,0.1105333266056659,0.08864663363101058,0.2891933268065596,0.10723374140849778,0.024541994085724904,0.006410463954528569,0.2891933268065596,0.13443103660529226,0.024541994085724904,0.006410463954528569,0.0,0.0,0.0,0.0,0.6718883118199782,0.5155705822400306,0.3373661596854277,0.2754612436049208,46,79,2
0.85,0.7,30.0,2,upslope_downslope,True,4989.410096807009,4463.901182205352,1.1177241370612139,7.253783405203753,54.452013123251426,35.44318956191034,14.529195832710261,33.540624035591804,25.52993985020163,0.526435149696344,2.3316869179600435,1.2177821160126876,0.19890144985993263,1.1353858790703322,0.770637435967243,0.4712466124926842,1.1756148113694924,0.8471014375894769,0.4745116783019814,1.183760142548007,0.8529706403965803,0.05509766643824128,0.2511359947473023,0.1122725623576175,0.8523973669718636,2.3316869179600435,1.2177821160126876,1.1208875293596139,2.332131989474095,1.3097360804241995,0.46835385232149823,0.382135876841353,0.3087048760022932,0.2033064385605198,0.21828731120657383,0.12832411756491507,0.05644443688240021,0.03726397492077205,0.4560212488344734,0.20860297687857823,0.07982448815960251,0.05799575703894514,0.4560212488344734,0.21764473335815016,0.07982448815960251,0.05799575703894514,0.0,0.0,0.0,0.0,0.8595314856424232,0.6509285087638449,0.43858031372375317,0.29217268319969425,76,46,5
0.85,0.7,35.0,1,contour_cross_slope,True,4770.247366074683,4463.9011822053535,1.0686274564254536,-4.181915736212504,51.33989972106468,35.16956451519932,11.471617255402688,34.100996270708,21.68924819960801,0.28640379658818377,1.7427368288131306,1.0059937887785932,0.35760360157103593,2.24938065615454,0.9894731896918546,0.36769574521920934,1.2007452963750285,0.7053688868216956,0.37024335144939324,1.209064745913628,0.7102560855288044,0.037880103607819855,0.25770164166880044,0.07484837490507837,0.6989605612383164,2.24938065615454,1.1047842773205274,1.07273152666163,2.348605910730442,1.1791270143979027,0.2887377491602688,0.239653760988819,0.14945168797912817,0.09395723585314979,0.2887377491602688,0.15430671255497652,0.1105333266056659,0.08864663363101058,0.28653802569549003,0.10723374140849778,0.024541994085724904,0.006410463954528569,0.28653802569549003,0.13443103660529226,0.024541994085724904,0.006410463954528569,0.0,0.0,0.0,0.0,0.6718883118199782,0.4846181241997772,0.26905077965039226,0.18260386948416038,46,79,2
0.85,0.7,35.0,2,upslope_downslope,True,4789.392656832278,4447.030356529181,1.076986724365494,7.659640426401951,51.33989972106468,39.11410611442594,12.346415716147924,33.049221441027555,22.65492793801772,0.472212587467049,1.7427368288131306,1.1525022786435044,0.21726009307397898,1.1353858790703322,0.8233042913540128,0.3973431651269362,1.1538441667145014,0.7402019182696802,0.4000961856232569,1.1618386584267475,0.745330460122819,0.052515283784698955,0.2068178780271901,0.11161599766546766,0.7974300061607483,1.7427368288131306,1.1563833807500759,1.0763706436396931,1.743443962735867,1.1938210183426698,0.46525416350036175,0.38512959133791297,0.2441330140383224,0.17418526176861857,0.2292847380537468,0.13632512120775991,0.06307415065750747,0.03740406129043133,0.3050050191754641,0.15007232443215265,0.05821378034634864,0.03630298853024846,0.3050050191754641,0.15007232443215265,0.05821378034634864,0.03630298853024846,0.0,0.0,0.0,0.0,0.8472694507770543,0.631464750896601,0.3654209450421785,0.24789231158929836,71,50,5
0.95,0.35,25.0,1,contour_cross_slope,True,6286.475156777732,4531.384484910033,1.3873188597684278,-4.204375407007669,51.33989972106468,34.9817816004696,9.19289923759914,34.100996270708,17.353854202759482,0.4200126255634895,2.5478321653257674,1.4610361131702054,0.7216198007098852,3.060284277839851,2.217039125104515,0.3253324254625084,1.3420094486097427,0.6193889762814196,0.5862074459078874,2.418129487509167,1.1160597634657694,0.031096218478453286,0.13623717362108556,0.06565646921498099,1.2037842906972385,3.060284277839851,2.3658470933226003,1.4014006084118373,4.385854682064361,2.471743016772045,0.3265069266606774,0.27183370198207957,0.2592025029107071,0.23502369033925136,0.5462834109463577,0.4685149592675935,0.3260580908210575,0.282932479642543,0.2413392898749376,0.04835762514291149,0.006315599535686265,0.006315599535686265,0.5079409778926203,0.3696325378391919,0.2413392898749376,0.17511845169625664,0.0,0.0,0.0,0.0,0.9059007566963755,0.8065694994283541,0.6336182188746761,0.572629394660392,48,82,1
0.95,0.35,25.0,2,upslope_downslope,True,5700.1145357453515,4938.682246468461,1.1541772179859058,7.473325161793575,51.33989972106468,27.511757359889653,7.784406875720595,32.04975988982777,16.44321708789231,0.46641769803648747,2.5478321653257674,1.1076820216653478,0.1536833213110925,2.564257717555807,0.7785620973450956,0.2757145498635606,1.240926745075559,0.5849784775991185,0.49680237635515584,2.235991376375616,1.0540564432732265,0.03927308419664673,0.19696940764494297,0.07878776305797719,0.7849964247456016,2.564257717555807,1.656310647821698,1.1575998639429865,2.564413532642351,1.6832085750272536,0.38752626980297306,0.25774457705612497,0.1409651900082719,0.11876886577845715,0.12456663167723636,0.10717333398089873,0.07097996468678698,0.042985874558193006,0.1549622350725689,0.059384432889228574,0.03379185602737318,0.008199279165517786,0.37352922473867606,0.19355711763341926,0.1549622350725689,0.1177741264131551,0.0,0.0,0.0,0.0,0.6756664502544305,0.4619024871218006,0.2959274250808408,0.23414147892487366,99,36,6
0.95,0.35,30.0,1,contour_cross_slope,True,6040.055083092021,4531.384484910033,1.3329381126686586,-4.204375407007669,51.33989972106468,34.9817816004696,9.19289923759914,34.100996270708,17.353854202759482,0.34446507847040514,2.089554345136461,1.198239978372257,0.7216198007098852,3.060284277839851,2.217039125104515,0.3253324254625084,1.3420094486097427,0.6193889762814196,0.5862074459078874,2.418129487509167,1.1160597634657694,0.031096218478453286,0.13623717362108556,0.06565646921498099,1.143858903513609,3.060284277839851,2.3658470933226003,1.3465036474906293,3.927596820166584,2.471743016772045,0.3023281140892216,0.26551810244639334,0.23502369033925136,0.18928207217853832,0.5462834109463577,0.4685149592675935,0.3260580908210575,0.282932479642543,0.2413392898749376,0.04835762514291149,0.006315599535686265,0.006315599535686265,0.5079409778926203,0.3696325378391919,0.2413392898749376,0.17511845169625664,0.0,0.0,0.0,0.0,0.8969691501784908,0.8002538998926678,0.6183710128211051,0.5636977881425074,48,82,1
0.95,0.35,30.0,2,upslope_downslope,True,5550.8651724627125,4938.682246468461,1.1239567349027182,7.473325161793575,51.33989972106468,27.511757359889653,7.784406875720595,32.04975988982777,16.44321708789231,0.3825232842431261,2.089554345136461,0.9084435830978,0.1536833213110925,2.564257717555807,0.7785620973450956,0.2757145498635606,1.240926745075559,0.5849784775991185,0.49680237635515584,2.235991376375616,1.0540564432732265,0.03927308419664673,0.19696940764494297,0.07878776305797719,0.7167802981711158,2.564257717555807,1.4169753526786717,1.1261062568832367,2.564413532642351,1.454327615166397,0.28573866718471896,0.1409651900082719,0.09657254154864238,0.08497700975108397,0.12456663167723636,0.10717333398089873,0.07097996468678698,0.042985874558193006,0.1549622350725689,0.059384432889228574,0.03379185602737318,0.008199279165517786,0.37352922473867606,0.19355711763341926,0.1549622350725689,0.1177741264131551,0.0,0.0,0.0,0.0,0.6066759642982477,0.35671863187150593,0.2573325425199905,0.20614738879627972,99,36,6
0.95,0.35,35.0,1,contour_cross_slope,True,5902.904553397716,4531.384484910033,1.302671307865175,-4.266369574121007,51.33989972106468,36.37394401510026,9.05240576656894,34.100996270708,17.353854202759482,0.2875430912646769,1.7427368288131306,1.0491136967055332,0.723090911494631,3.060284277839851,2.217039125104515,0.3201166751544922,1.3420094486097427,0.6193889762814196,0.5768093305426307,2.418129487509167,1.1160597634657694,0.031658346008375506,0.13623717362108556,0.06565646921498099,1.1088489619030135,3.060284277839851,2.3658470933226003,1.3145268960122307,3.5810867720967208,2.471743016772045,0.27706571594647655,0.23132409778576354,0.1614036670535948,0.11043003492848481,0.5462834109463577,0.4685149592675935,0.3260580908210575,0.282932479642543,0.2108448777677956,0.04835762514291149,0.006315599535686265,0.006315599535686265,0.501625378356934,0.3391381257320499,0.2108448777677956,0.1624872526248841,0.0,0.0,0.0,0.0,0.8995851571606892,0.7813071012856091,0.5904926076961615,0.5000929569460248,46,83,2
0.95,0.35,35.0,2,upslope_downslope,True,5458.177220153853,4962.541196948133,1.0998754475853072,7.692177048671075,46.16884025195049,30.552147225129104,7.614884948026639,32.04975988982777,16.416278083058767,0.3276458141971945,1.4612871737428643,0.8514795877572874,0.15781427317063024,2.564257717555807,0.7785620973450956,0.2688372051908765,1.240926745075559,0.5839655270943805,0.48441028033376815,2.235991376375616,1.052231235941466,0.03991697082710744,0.2511359947473023,0.08042917478835174,0.6697296015120117,2.564257717555807,1.2745886589383593,1.0987419321311158,2.564413532642351,1.3247475586242166,0.25313252220345517,0.14029136685086943,0.08696084775866403,0.06726065733291725,0.12397119473951561,0.10666103818441079,0.0706406756473102,0.05094048522156342,0.1359213640927255,0.04179041472213554,0.019700190425746777,0.008160086055676913,0.37075374529732497,0.19980200311124982,0.1359213640927255,0.11622117366697873,0.0,0.0,0.0,0.0,0.6027860276481424,0.3516334743321891,0.23780233453585234,0.18447181544364694,99,36,6
0.95,0.5,25.0,1,contour_cross_slope,True,5509.500824819036,4514.513659233865,1.2203974205615817,-4.036380594809131,51.33989972106468,34.55436916757173,10.865421425019651,34.100996270708,20.217790366913356,0.4180184821526394,2.5478321653257674,1.4392145431878687,0.49534409633737614,3.149132915198801,1.3540127912016597,0.38674435052399636,1.3420094486097427,0.7299569088679758,0.487804720056429,1.6926906430700137,0.9207023324352496,0.03648250056701587,0.25770164166880044,0.06926757502180497,0.9638790424561448,3.149132915198801,1.594568159317493,1.2296201170650527,3.660903468824176,1.6610147421542811,0.30978980969801306,0.29711170681160964,0.2575392863545364,0.2332706898642215,0.466541379728443,0.2828954921273432,0.1831953850857287,0.13990963426580866,0.3087022004155211,0.11871726137121967,0.02164287540996002,0.015303823966758312,0.4053260838614097,0.22955735950137468,0.11871726137121967,0.07018006839058984,0.0,0.0,0.0,0.0,0.8121902795206825,0.6375091644431393,0.5034880791051612,0.40903941422425655,47,82,1
0.95,0.5,25.0,2,upslope_downslope,True,5401.588171970656,4897.952470312618,1.1028257633594172,7.219947639410212,54.452013123251426,29.054349955806135,9.473182087713708,32.04975988982777,18.987187843582852,0.46105314298900146,2.8430688787182206,1.1762605999348916,0.1123241773359738,1.7949804043980007,0.5463294835257619,0.3369318245884364,1.240926745075559,0.6819848008137018,0.4249756567840703,1.5651939651399245,0.8601946076081745,0.03795460233363553,0.2511359947473023,0.07714635132760268,0.6962077682300261,2.8430688787182206,1.3477070456087508,1.1060123241519235,2.843675242794255,1.360499317991916,0.4024213667285077,0.2574540010159961,0.1596676473186768,0.1173293687604999,0.108059342698123,0.05160830462055379,0.025804152310276895,0.025804152310276895,0.2622967344730115,0.08810088678328841,0.03164984870571919,0.0199584559148346,0.3221721022175153,0.19757863327149228,0.0715667605353884,0.0399169118296692,0.0,0.0,0.0,0.0,0.6399169118296691,0.39616022948141144,0.22881304112555748,0.1689376733810537,99,35,6
0.95,0.5,30.0,1,contour_cross_slope,True,5269.21865275638,4497.642833557694,1.17155115418277,-4.125335876248393,51.33989972106468,35.075673057834464,11.009991371560252,34.100996270708,20.217790366913356,0.34806018195330846,2.089554345136461,1.2022169851778284,0.5042901470378566,3.149132915198801,1.364429348996684,0.3923457283350896,1.3420094486097427,0.7299569088679758,0.4948697968477734,1.6926906430700137,0.9207023324352496,0.03722997363341567,0.25770164166880044,0.07353524552077872,0.9068726865397646,3.149132915198801,1.4731985575793207,1.1793582785825611,3.5254490214648313,1.5629885608567005,0.31467161974076946,0.27758721371316064,0.2161437579964162,0.18542203013804395,0.47727844479258014,0.2839498918823972,0.18387818553514151,0.14043110133829617,0.336847343454284,0.12179524844567835,0.02172354209842267,0.015360863929186116,0.4211060042572617,0.2574075162176404,0.12179524844567835,0.07044164147669402,0.0,0.0,0.0,0.0,0.8369409933330973,0.6462479480136275,0.47200742961115416,0.36184587451613837,47,81,1
0.95,0.5,30.0,2,upslope_downslope,True,5254.920759522353,4897.952470312618,1.0728811256077688,7.413642710424478,51.33989972106468,29.404142245528256,9.45252970550413,32.04975988982777,18.987187843582852,0.38124707592902984,2.089554345136461,0.9780997382701188,0.10887362872010266,1.7949804043980007,0.5463294835257619,0.3359260579478739,1.240926745075559,0.6819848008137018,0.4237070727339686,1.5651939651399245,0.8601946076081745,0.03836797453608755,0.19696940764494297,0.07895190423101466,0.6462124876263662,2.089554345136461,1.2583306090210757,1.0730122296321591,2.0900737775346294,1.3138512842325962,0.29494954611715757,0.15482491386166136,0.09837387578409215,0.08668248299320756,0.108059342698123,0.04334124149660378,0.017537089186326883,0.017537089186326883,0.27156676053538836,0.08810088678328841,0.034071215434226906,0.00826706312395001,0.3338634950083999,0.18346587375209997,0.0715667605353884,0.04818397495361921,0.0,0.0,0.0,0.0,0.5796261032335114,0.3382907876137613,0.18163202911036513,0.14655785073771135,99,35,6
0.95,0.5,35.0,1,contour_cross_slope,True,5137.096773767343,4497.642833557694,1.1421753491492415,-4.064439636172873,51.33989972106468,35.075673057834464,11.020629346493251,34.100996270708,20.217790366913356,0.28694138293495763,1.7427368288131306,1.0026768727842132,0.4971903282794901,3.149132915198801,1.364429348996684,0.392564671263848,1.3420094486097427,0.7299569088679758,0.49514595186833577,1.6926906430700137,0.9207023324352496,0.03683477472350459,0.25770164166880044,0.07222211613647908,0.8484391187132858,3.149132915198801,1.4477618113568833,1.149394096124582,3.5254490214648313,1.4861728764089988,0.28549373648529963,0.23677563710702831,0.15097313170114818,0.09325684656292725,0.4682802590326306,0.2839498918823972,0.18387818553514151,0.14043110133829617,0.3278491576943344,0.12179524844567835,0.02172354209842267,0.015360863929186116,0.4031096327373626,0.24840933045769087,0.12179524844567835,0.07044164147669402,0.0,0.0,0.0,0.0,0.8114902806561511,0.5964381856475455,0.4068368033158861,0.26968069094102165,46,82,1
