edge_id,row,col,theta_deg,edge_len_m,cum_dist_m,elev_m,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_max,dominant_limit_code,dominant_limit_name,mu_slide,mu_brake
23,412,657,90.0,28.80030091600653,858.2198753418636,2715.0,3.132976017064846,26.723744518553328,34.77755089565154,0.8720303561929292,0.0,0.7313119129864393,2.132976017064846,2.132976017064846,3,侧滑附着,0.32557196187289483,0.32557196187289483
24,414,657,90.0,28.80030091600653,887.0201762578702,2740.0,2.8342707492334034,46.64179484378826,16.44321708789231,1.8342707492334032,0.0,0.31080756301923673,0.8358138693947936,1.8342707492334032,0,上坡牵引,0.35311187710782005,0.35311187710782005
25,414,656,135.0,40.729776155842714,927.7499524137129,2735.0,4.357180737017211,33.049221441027555,50.55164026638486,1.1269236085524363,0.0,1.2798611417671635,3.357180737017211,3.357180737017211,3,侧滑附着,0.3620082365822998,0.3620082365822998
26,416,656,135.0,40.729776155842714,968.4797285695556,2803.0,2.4609994292960953,-2.811201072520616,28.375494547201935,0.0,0.13281812993600858,0.5688271741187395,1.4609994292960953,1.4609994292960953,3,侧滑附着,0.3697094998261686,0.3697094998261686
27,416,654,135.0,40.729776155842714,1009.2095047253983,2763.0,2.2195041179783566,-16.416278083058767,25.00854239743038,0.0,0.7702131271442251,0.49125983219345687,1.2195041179783566,1.2195041179783566,3,侧滑附着,0.38252366255821957,0.38252366255821957
28,418,654,135.0,40.729776155842714,1049.939280881241,2760.0,2.2877347723550336,-25.583478113381723,22.05331381416801,0.0,1.2877347723550334,0.4266203805890546,1.0896217304542593,1.2877347723550334,1,下坡制动,0.371788681220383,0.371788681220383
29,418,652,135.0,40.729776155842714,1090.6690570370838,2727.0,2.2043474424055662,-22.05331381416801,13.129200208573167,0.0,1.2043474424055662,0.2456299160967284,0.6934121638092653,1.2043474424055662,1,下坡制动,0.33637222267917083,0.33637222267917083
30,420,652,135.0,40.729776155842714,1131.3988331929265,2714.0,3.0920260478885635,-35.91528192694328,24.428173456638085,0.0,2.0920260478885635,0.47833194187257644,1.3119485385063876,2.0920260478885635,1,下坡制动,0.34621262737084824,0.34621262737084824
31,420,650,135.0,40.729776155842714,1172.1286093487693,2665.0,inf,-35.91528192694328,18.337924307235646,0.0,9.053572845077559,0.349053038663772,4.14316045452702,9.053572845077559,1,下坡制动,0.08,0.08
32,422,650,135.0,40.729776155842714,1212.858385504612,2667.0,2.781798957318183,-24.42817345663808,32.04975988982776,0.0,1.2926776749171132,0.6593224063649024,1.781798957318183,1.781798957318183,3,侧滑附着,0.3513738647494132,0.3513738647494132
33,422,648,180.0,28.80030091600653,1241.6586864206186,2617.0,3.7608834604610357,-40.95949962845593,15.52395661772558,0.0,2.7608834604610357,0.2925247651945759,0.8834827073475318,2.7608834604610357,1,下坡制动,0.3144089547662135,0.3144089547662135
