step,row,col,cum_distance_m,edge_length_m,elevation_m,direction_deg,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_break,rho_max
0,279,759,0.0,28.80030091600653,3764.0,0.0,1.1710285161640623,-30.552147225129104,17.35385420275948,0.0,1.1005432181263048,0.5541901367884745,0.7812418352630831,0.022979764225243348,1.1005432181263048
1,279,760,28.80030091600653,40.729776155842714,3752.0,45.0,1.306764580901221,-34.50687889724974,5.608931874667523,0.0,1.294915483397818,0.17416515723992476,0.2455206219827332,0.04267670498973765,1.294915483397818
2,280,761,69.53007707184925,28.80030091600653,3728.0,0.0,1.2900580842731393,-26.723744518553328,25.114604821166303,0.0,0.9269339214475167,0.8312852051827119,1.1718627528946248,0.0,1.1718627528946248
3,280,762,98.33037798785578,28.80030091600653,3711.0,0.0,1.1680065338635441,-29.808855987202545,19.1479519585378,0.0,1.065821358793718,0.6157668186538606,0.868046483625648,0.045959528450486696,1.065821358793718
4,280,763,127.13067890386232,40.729776155842714,3695.0,45.0,1.3685330866203373,-34.50687889724974,20.21779036691336,0.0,1.294915483397818,0.653119339649718,0.9207023324352497,0.11982305631734029,1.294915483397818
5,281,764,167.86045505970503,28.80030091600653,3659.0,0.0,1.0146562902994538,-20.903879542425827,12.71812078369934,0.0,0.6838809060361422,0.40024843212500943,0.5642302143566712,0.052525175371984784,0.6838809060361422
6,281,765,196.66075597571157,40.729776155842714,3650.0,315.0,1.0181646418637778,-11.112374481460861,16.41627808305877,0.0,0.3128329955168348,0.5224954717197744,0.7365618659481997,0.0393938815289886,0.7365618659481997
7,280,766,237.39053213155427,28.80030091600653,3642.0,0.0,1.001300076426934,-13.661016318661032,1.9886170951460531,0.0,0.4061060312097695,0.06157668186538607,0.0868046483625648,0.013131293842996196,0.4061060312097695
8,280,767,266.1908330475608,40.729776155842714,3635.0,315.0,1.0869987143719235,-28.375494547201935,6.3611093629270335e-15,0.0,1.0002907371509826,1.9688994514014636e-16,2.7755575546239974e-16,0.2051764662968156,1.0002907371509826
9,279,768,306.9206092034035,40.729776155842714,3597.0,315.0,1.7618761217409944,-42.63584254724536,0.7033294435271745,0.0,1.7614046646854609,0.021770644654990276,0.0306900777478412,0.103408939013595,1.7614046646854609
10,278,769,347.65038535924623,28.80030091600653,3564.0,0.0,1.1240210962339934,-29.808855987202545,0.9946080835930503,0.0,1.065821358793718,0.030788340932693035,0.0434023241812824,0.0262625876859924,1.065821358793718
