edge_id,from_row,from_col,to_row,to_col,edge_length_m,cum_distance_m,direction_deg,dz_m,elevation_start_m,elevation_end_m,alpha_parallel_deg,alpha_cross_deg,unit_cost,edge_cost
1,292,787,291,788,40.729776155842714,40.729776155842714,315.0,-38.0,3275.0,3237.0,-41.62103066825739,3.161809160906688,8.733274171878087,355.7043021281971
2,291,788,290,788,28.80030091600653,69.53007707184925,270.0,-19.0,3237.0,3218.0,-15.505253034407977,20.411259678784045,4.848130596711444,139.6276200653879
3,290,788,290,789,28.80030091600653,98.33037798785578,0.0,1.0,3218.0,3219.0,-18.030916260137115,5.9031093213764585,2.824837010240551,81.35615593360009
4,290,789,290,790,28.80030091600653,127.13067890386232,0.0,-27.0,3219.0,3192.0,-23.87781363225499,8.379205961713826,3.800718330737088,109.46183162221017
5,290,790,290,791,28.80030091600653,155.93097981986884,0.0,2.0,3192.0,3194.0,-15.684522638519464,17.117721183699494,4.163147610929087,119.8999039525114
6,290,791,291,792,40.729776155842714,196.66075597571154,45.0,-39.0,3194.0,3155.0,-16.636985435547377,8.938049723082324,3.0185146142283954,122.94342456066246
7,291,792,290,793,40.729776155842714,237.39053213155427,315.0,32.0,3155.0,3187.0,-1.0545705573600181,11.401974689077765,1.6486730256501962,67.15008328890842
8,290,793,290,794,28.80030091600653,266.1908330475608,0.0,-14.0,3187.0,3173.0,-17.963107690163085,11.289889980460913,3.1463455887294605,90.6156997411582
9,290,794,290,795,28.80030091600653,294.9911339635673,0.0,-13.0,3173.0,3160.0,-28.55985948678766,14.105693244827133,5.306993194585395,152.8430009632582
10,290,795,290,796,28.80030091600653,323.7914348795738,0.0,-23.0,3160.0,3137.0,-27.733539149203366,20.77891095452931,6.025798732566914,173.5448167572179
11,290,796,290,797,28.80030091600653,352.5917357955803,0.0,-2.0,3137.0,3135.0,-15.684522638519464,17.48175922069702,3.7067060589694627,106.75424990550518
12,290,797,290,798,28.80030091600653,381.3920367115868,0.0,-6.0,3135.0,3129.0,-10.312600957370277,7.405008923818279,1.7597911025163808,50.68251330178266
13,290,798,290,799,28.80030091600653,410.1923376275933,0.0,-7.0,3129.0,3122.0,-12.24314509273065,12.054528092973312,2.490521200717172,71.72776001834845
14,290,799,291,800,40.729776155842714,450.92211378343603,45.0,-26.0,3122.0,3096.0,-32.6018365241737,15.880937134211068,7.009507492995304,285.495671152401
15,291,800,292,800,28.80030091600653,479.72241469944254,90.0,-38.0,3096.0,3058.0,-40.23258053238463,11.113994933670869,8.638059050057056,248.77869997187673
16,292,800,293,801,40.729776155842714,520.4521908552853,45.0,-8.0,3058.0,3050.0,-21.40586992516792,16.99221321093473,4.568325120839189,186.0668595788933
17,293,801,294,802,40.729776155842714,561.181967011128,45.0,-6.0,3050.0,3044.0,-2.920062477785125,11.335111304626722,2.847415815720252,115.97460879689216
18,294,802,294,803,28.80030091600653,589.9822679271346,0.0,7.0,3044.0,3051.0,-0.4964065148244584,11.44624831878594,2.005081554597953,57.746952133555226
19,294,803,294,804,28.80030091600653,618.7825688431411,0.0,-5.0,3051.0,3046.0,-1.9790921345608652,11.009718563111218,1.9757647435335404,56.90261915300243
20,294,804,295,805,40.729776155842714,659.5123449989838,45.0,-23.0,3046.0,3023.0,-21.673233352333007,12.114015294558076,3.6751539326383895,149.68819701462667
21,295,805,295,806,28.80030091600653,688.3126459149904,0.0,-9.0,3023.0,3014.0,-28.637945871841218,14.892223691771964,5.456260582084145,157.14194664016833
22,295,806,295,807,28.80030091600653,717.112946830997,0.0,-25.0,3014.0,2989.0,-28.637945871841218,21.335387006131953,6.119050061402813,176.23048308850926
23,295,807,295,808,28.80030091600653,745.9132477470035,0.0,-4.0,2989.0,2985.0,-14.356180806849691,20.898857250457226,4.278810121333478,123.2310190568586
24,295,808,295,809,28.80030091600653,774.7135486630101,0.0,2.0,2985.0,2987.0,0.0,20.03082003107638,2.7981391215081866,80.58724870428594
25,295,809,296,810,40.729776155842714,815.4433248188528,45.0,-12.0,2987.0,2975.0,-10.754652818860396,14.7806979908787,2.4663721428505028,100.4547852953071
26,296,810,296,811,28.80030091600653,844.2436257348594,0.0,-6.0,2975.0,2969.0,-15.060193073233776,5.939767849298359,2.168145666984307,62.443247638883726
27,296,811,296,812,28.80030091600653,873.043926650866,0.0,-9.0,2969.0,2960.0,-20.660087023647655,10.784048724851122,3.4966410036658315,100.70431310082304
28,296,812,296,813,28.80030091600653,901.8442275668725,0.0,-20.0,2960.0,2940.0,-26.324205319673332,22.10658177189507,6.004826057594536,172.9407974069998
29,296,813,297,814,40.729776155842714,942.5740037227152,45.0,-17.0,2940.0,2923.0,-27.168279538830074,9.334242802946708,5.169123983715801,210.53726277854253
30,297,814,297,815,28.80030091600653,971.3743046387218,0.0,-5.0,2923.0,2918.0,-13.85684791705293,6.40011382715296,2.394792090356767,68.9707328335472
31,297,815,298,816,40.729776155842714,1012.1040807945645,45.0,-10.0,2918.0,2908.0,-11.450193157800015,8.653427449802773,2.0116927341182302,81.93579475497073
32,298,816,298,817,28.80030091600653,1040.904381710571,0.0,-7.0,2908.0,2901.0,-17.35385420275948,10.568284526841927,3.070212850632826,88.42305397441561
33,298,817,299,818,40.729776155842714,1081.6341578664137,45.0,-14.0,2901.0,2887.0,-17.380189711299874,12.624430836790962,3.823444983316436,155.72805831465823
34,299,818,299,819,28.80030091600653,1110.4344587824203,0.0,-11.0,2887.0,2876.0,-19.952590616945013,11.289889980460913,3.3069493287220126,95.24113578117976
35,299,819,300,820,40.729776155842714,1151.164234938263,45.0,-8.0,2876.0,2868.0,-12.950345667827845,13.970295352965419,3.271625306026681,133.25256638025715
36,300,820,300,821,28.80030091600653,1179.9645358542696,0.0,-10.0,2868.0,2858.0,-8.897219951141285,16.845918174868707,3.3162277885906466,95.50835821743351
37,300,821,301,822,40.729776155842714,1220.6943120101123,45.0,-8.0,2858.0,2850.0,-8.000296690842116,9.23386886098771,1.9651225687435296,80.0390023437186
38,301,822,302,823,40.729776155842714,1261.424088165955,45.0,11.0,2850.0,2861.0,3.4498964669579,4.893276208268565,1.4666582901093073,59.73666385326311
39,302,823,303,823,28.80030091600653,1290.2243890819616,90.0,6.0,2861.0,2867.0,10.294997492464063,3.474860661277439,1.5831887689650297,45.5963129530348
40,303,823,304,824,40.729776155842714,1330.9541652378043,45.0,-4.0,2867.0,2863.0,-7.180255672027552,8.035299093430325,1.8315071410484984,74.59687588273279
41,304,824,305,825,40.729776155842714,1371.683941393647,45.0,-4.0,2863.0,2859.0,-18.91013607280631,11.07319840803069,3.1331552555092075,127.6127122183922
42,305,825,306,826,40.729776155842714,1412.4137175494898,45.0,-29.0,2859.0,2830.0,-21.44399240034292,12.444748498575859,3.629064562410443,147.81098728207863
43,306,826,307,827,40.729776155842714,1453.1434937053325,45.0,-17.0,2830.0,2813.0,-24.875935505062998,9.750437178561008,4.153693548702397,169.1790084586166
44,307,827,308,827,28.80030091600653,1481.943794621339,90.0,-15.0,2813.0,2798.0,-23.81381203048958,11.226467641996333,4.046702803309411,116.54625845295823
45,308,827,309,827,28.80030091600653,1510.7440955373456,90.0,-7.0,2798.0,2791.0,-17.750154535583903,11.686097877079703,3.0858445658122595,88.87325207541659
46,309,827,310,828,40.729776155842714,1551.4738716931884,45.0,-16.0,2791.0,2775.0,-17.28786899923725,2.4594321183411307,2.43435394703952,99.15069134701183
47,310,828,311,828,28.80030091600653,1580.274172609195,90.0,-1.0,2775.0,2774.0,-3.9617933749300724,9.348574034014526,1.5174515352712146,43.703060841267074
48,311,828,312,827,40.729776155842714,1621.0039487650376,135.0,-6.0,2774.0,2768.0,0.3478903261726245,3.862499398418911,1.2241547899610272,49.859550575215295
49,312,827,313,827,28.80030091600653,1649.8042496810442,90.0,5.0,2768.0,2773.0,6.40011382715296,4.955204395531033,1.3938986291302156,40.144699965359194
50,313,827,314,827,28.80030091600653,1678.6045505970508,90.0,6.0,2773.0,2779.0,3.915090217182448,2.485023609970512,1.3070996443615093,37.644863084816585
51,314,827,315,827,28.80030091600653,1707.4048515130573,90.0,-9.0,2779.0,2770.0,-4.955204395531032,10.122076197466143,1.8621261611944,53.629793785966804
52,315,827,316,827,28.80030091600653,1736.205152429064,90.0,2.0,2770.0,2772.0,1.4599674769803195,10.6184827122906,2.0681616188407586,59.56367696554905
53,316,827,317,827,28.80030091600653,1765.0054533450705,90.0,8.0,2772.0,2780.0,5.918765357686893,2.485023609970511,1.252106845849795,36.0610539394659
54,317,827,318,827,28.80030091600653,1793.805754261077,90.0,-6.0,2780.0,2774.0,3.3306690738754696e-16,7.353368939422697,1.3852322374576973,39.89510527733469
55,318,827,319,827,28.80030091600653,1822.6060551770836,90.0,4.0,2774.0,2778.0,-4.458797880706573,19.32139345224634,2.9416721006629416,84.72104169531377
56,319,827,320,826,40.729776155842714,1863.3358313329263,135.0,-24.0,2778.0,2754.0,-13.381866023017404,8.282522586534197,2.61125356821245,106.35577331943865
57,320,826,321,825,40.729776155842714,1904.065607488769,135.0,1.0,2754.0,2755.0,-0.7016380672863578,1.4062352791236128,1.0482346027072191,42.69436072707376
58,321,825,322,825,28.80030091600653,1932.8659084047756,90.0,13.0,2755.0,2768.0,16.636422169678013,0.9946080835930515,3.1873208579786168,91.79579982564827
59,322,825,323,824,40.729776155842714,1973.5956845606183,135.0,25.0,2768.0,2793.0,15.766453721952725,14.479820232515248,3.3940090223163306,138.23722774985472
60,323,824,324,823,40.729776155842714,2014.325460716461,135.0,-13.0,2793.0,2780.0,3.49358165709292,6.997602642362899,1.350174448122638,54.99230304337352
61,324,823,325,824,40.729776155842714,2055.055236872304,45.0,-10.0,2780.0,2770.0,-9.739252295926097,4.885305430922918,1.6140121907795903,65.73835524325402
62,325,824,326,824,28.80030091600653,2083.8555377883104,90.0,1.0,2770.0,2771.0,-14.596429528741979,9.21591709151918,2.507257417763607,72.20976810548137
63,326,824,327,825,40.729776155842714,2124.585313944153,45.0,-19.0,2771.0,2752.0,-12.479477519597044,7.931175522868929,2.515296756643864,102.44747386362178
64,327,825,328,825,28.80030091600653,2153.3856148601594,90.0,-2.0,2752.0,2750.0,-7.3533689394226975,12.175149109466762,2.0982522977064235,60.43029757164712
65,328,825,329,826,40.729776155842714,2194.115391016002,45.0,-11.0,2750.0,2739.0,-5.861376610591832,7.323087243174214,1.6525036407774427,67.30610338558036
66,329,826,330,826,28.80030091600653,2222.9156919320085,90.0,11.0,2739.0,2750.0,0.991918736204726,7.824816706903543,1.4666582901093073,42.240200096103656
67,330,826,331,827,40.729776155842714,2263.645468087851,45.0,-25.0,2750.0,2725.0,-11.112374481460865,13.674715296645521,2.4594787001196483,100.17401691593628
68,331,827,332,827,28.80030091600653,2292.4457690038575,90.0,-5.0,2725.0,2720.0,-13.916429104346461,5.946801364267785,2.220384114106449,63.94773063538631
69,332,827,333,827,28.80030091600653,2321.246069919864,90.0,-2.0,2720.0,2718.0,0.975794587425503,2.9734006821338923,1.359018736806952,39.140148570531295
70,333,827,334,827,28.80030091600653,2350.0463708358707,90.0,11.0,2718.0,2729.0,11.73849868493004,1.9862272837777537,1.680844876632482,48.40883824014335
71,334,827,335,827,28.80030091600653,2378.8466717518772,90.0,4.0,2729.0,2733.0,11.73849868493004,2.98053583135078,1.6893547904140962,48.653926317823114
72,335,827,336,827,28.80030091600653,2407.646972667884,90.0,5.0,2733.0,2738.0,4.937587962355575,3.4748606612774386,1.2406353220863606,35.73067060311387
73,336,827,337,827,28.80030091600653,2436.4472735838904,90.0,-4.0,2738.0,2734.0,-2.967185291337022,5.453952795838305,1.2406353220863606,35.73067060311387
74,337,827,338,827,28.80030091600653,2465.247574499897,90.0,-3.0,2734.0,2731.0,-4.458797880706574,9.332461073983563,1.5514346705961115,44.68178536469348
75,338,827,339,827,28.80030091600653,2494.0478754159035,90.0,1.0,2731.0,2732.0,-0.497004505776502,10.312600957370277,1.5087509909120302,43.452482545589504
76,339,827,340,827,28.80030091600653,2522.84817633191,90.0,0.0,2732.0,2732.0,-1.1102230246251565e-16,5.444255627918091,1.1630242112783589,33.495447257417894
77,340,827,341,826,40.729776155842714,2563.5779524877526,135.0,-1.0,2732.0,2731.0,5.4916182888960865,6.933393615365833,1.7644465883694123,71.86551458322651
