step,row,col,cum_distance_m,edge_length_m,elevation_m,direction_deg,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_break,rho_max
0,279,639,0.0,40.729776155842714,2952.0,45.0,2.7002739641875717,-25.00854239743038,39.85412003248107,0.0,0.8529783639843865,1.4804038365393608,2.0869252868532326,0.006565646921498108,2.0869252868532326
1,280,640,40.729776155842714,28.80030091600653,2934.0,0.0,1.004277660199685,16.44321708789231,7.907081131041212,0.542861680562024,0.0,0.24630672746154428,0.3472185934502592,0.022979764225243348,0.542861680562024
2,280,641,69.53007707184925,40.729776155842714,2941.0,315.0,1.1502422305079891,4.911487749536037,23.251314796742054,0.20398827697946206,0.0,0.761972562924671,1.074152721174458,0.04267670498973769,1.074152721174458
3,279,642,110.25985322769196,28.80030091600653,2947.0,0.0,1.0120603049098618,21.766894469838075,0.9946080835930503,0.7115917894246899,0.0,0.030788340932693035,0.0434023241812824,0.1050503507439696,0.7115917894246899
4,279,643,139.0601541436985,40.729776155842714,2964.0,315.0,1.1744740902078692,4.212581547545059,23.84241468619242,0.18410324295160613,0.0,0.7837432075796615,1.1048427989222995,0.03939388152898862,1.1048427989222995
5,278,644,179.7899302995412,28.80030091600653,2981.0,0.0,1.0338324342080378,20.903879542425827,17.35385420275948,0.6834701046142456,0.0,0.5541901367884745,0.7812418352630831,0.06237364575423194,0.7812418352630831
6,278,645,208.59023121554773,28.80030091600653,2983.0,0.0,1.0010424082634064,7.907081131041212,5.946801364267784,0.2897665172680253,0.0,0.1847300455961582,0.2604139450876944,0.029545411146741446,0.2897665172680253
7,278,646,237.39053213155427,28.80030091600653,2989.0,0.0,1.0015894558235414,12.71812078369934,2.98143012479497,0.43037494132024684,0.0,0.0923650227980791,0.1302069725438472,0.029545411146741446,0.43037494132024684
8,278,647,266.1908330475608,40.729776155842714,2996.0,315.0,1.0145668239250971,7.690492757713022,15.766958331444608,0.28352841309088567,0.0,0.5007248270647838,0.7058717882003581,0.08371199824910083,0.7058717882003581
9,277,648,306.9206092034035,28.80030091600653,3008.0,0.0,1.0180301928272322,4.961104227408825,16.44321708789231,0.20540146283669242,0.0,0.5234017958557815,0.7378395110818007,0.02297976422524334,0.7378395110818007
10,277,649,335.72091011941,28.80030091600653,3017.0,0.0,1.0047499906666315,14.596429528741979,10.811610559159867,0.4866183109411354,0.0,0.33867175025962337,0.4774255659941064,0.019696940764494297,0.4866183109411354
11,277,650,364.5212110354165,28.80030091600653,3023.0,0.0,1.0058935580614436,10.811610559159867,12.71812078369934,0.3741315716993583,0.0,0.40024843212500943,0.5642302143566712,0.013131293842996196,0.5642302143566712
12,277,651,393.321511951423,28.80030091600653,3028.0,0.0,1.0016502993423217,10.811610559159867,6.928978666267095,0.3741315716993583,0.0,0.21551838652885125,0.3038162692689768,0.019696940764494297,0.3741315716993583
13,277,652,422.1218128674295,28.80030091600653,3034.0,0.0,1.0033382045820178,16.44321708789231,0.0,0.542861680562024,0.0,0.0,0.0,0.03282823460749049,0.542861680562024
14,277,653,450.92211378343603,40.729776155842714,3045.0,315.0,1.0516516320156082,9.067281418318647,19.59597880864292,0.3232984811465975,0.0,0.6313486949947275,0.8900122546874081,0.03939388152898862,0.8900122546874081
15,276,654,491.65188993927876,28.80030091600653,3055.0,0.0,1.0050013264408262,12.71812078369934,11.768169401761957,0.43037494132024684,0.0,0.3694600911923163,0.5208278901753887,0.003282823460749051,0.5208278901753887
16,276,655,520.4521908552853,40.729776155842714,3060.0,315.0,1.0038436745600048,13.129200208573165,10.433592938803367,0.44260868531373293,0.0,0.32655966982485907,0.46035116621762495,0.05580799883273385,0.46035116621762495
17,275,656,561.181967011128,28.80030091600653,3076.0,0.0,1.0446964726730887,8.8805678411181,19.1479519585378,0.31788820207846963,0.0,0.6157668186538606,0.868046483625648,0.0131312938429962,0.868046483625648
18,275,657,589.9822679271346,28.80030091600653,3081.0,0.0,1.0032992830874579,12.71812078369934,9.848913620227734,0.43037494132024684,0.0,0.3078834093269303,0.434023241812824,0.03611105806823955,0.434023241812824
19,275,658,618.7825688431411,28.80030091600653,3089.0,0.0,1.0064116657407132,19.1479519585378,1.9886170951460531,0.6272267349933569,0.0,0.06157668186538607,0.0868046483625648,0.05909082229348288,0.6272267349933569
20,275,659,647.5828697591477,40.729776155842714,3101.0,45.0,1.051004307666435,23.251314796742054,18.337924307235642,0.7607692297594273,0.0,0.5878074056847462,0.8286320991917248,0.11818164458696578,0.8286320991917248
21,276,660,688.3126459149904,28.80030091600653,3125.0,0.0,1.0183828515532511,22.61965241027332,11.768169401761957,0.7397134742351341,0.0,0.3694600911923163,0.5208278901753887,0.026262587685992392,0.7397134742351341
22,276,661,717.112946830997,40.729776155842714,3135.0,45.0,1.0089403493518785,13.79443765031279,13.79443765031279,0.4624937193415888,0.0,0.4354128930998119,0.613801554956833,0.036111058068239554,0.613801554956833
23,277,662,757.8427229868397,28.80030091600653,3145.0,0.0,1.0047518929928718,14.596429528741979,10.811610559159867,0.4866183109411354,0.0,0.33867175025962337,0.4774255659941064,0.032828234607490486,0.4866183109411354
24,277,663,786.6430239028463,28.80030091600653,3153.0,0.0,1.0133356462684133,21.766894469838075,8.8805678411181,0.7115917894246899,0.0,0.27709506839423725,0.39062091763154155,0.04595952845048668,0.7115917894246899
25,277,664,815.4433248188528,28.80030091600653,3168.0,0.0,1.041703205766263,26.723744518553328,7.907081131041212,0.8803218982873557,0.0,0.24630672746154428,0.3472185934502592,0.016414117303745247,0.8803218982873557
26,277,665,844.2436257348594,28.80030091600653,3182.0,0.0,1.0335726866562387,25.924666120793336,0.0,0.8522002134769114,0.0,0.0,0.0,0.006565646921498092,0.8522002134769114
27,277,666,873.043926650866,28.80030091600653,3196.0,0.0,1.0279862583054231,25.114604821166303,5.946801364267784,0.8240785286664671,0.0,0.1847300455961582,0.2604139450876944,0.019696940764494287,0.8240785286664671
28,277,667,901.8442275668725,28.80030091600653,3209.0,0.0,1.010029199960805,20.903879542425827,4.961104227408825,0.6834701046142456,0.0,0.15394170466346516,0.217011620906412,0.019696940764494297,0.6834701046142456
