edge_id,from_row,from_col,to_row,to_col,edge_length_m,cum_distance_m,direction_deg,dz_m,elevation_start_m,elevation_end_m,alpha_parallel_deg,alpha_cross_deg,unit_cost,edge_cost
1,716,801,717,801,28.80030091600653,28.80030091600653,90.0,-2.0,3063.0,3061.0,0.4928485684294772,42.61340765798943,1.0785876588134604,31.063649138118645
2,717,801,718,801,28.80030091600653,57.60060183201306,90.0,8.0,3061.0,3069.0,8.379205961713824,33.59466455293236,1.3383452652199872,38.5447463678482
3,718,801,719,801,28.80030091600653,86.40090274801959,90.0,3.0,3069.0,3072.0,-6.741026279676205,31.245061764903852,2.086969687585729,60.105355005053134
4,719,801,720,801,28.80030091600653,115.20120366402612,90.0,-29.0,3072.0,3043.0,-29.535607007081907,43.3447624391666,3.79766216416391,109.3738131052532
5,720,801,721,801,28.80030091600653,144.00150458003264,90.0,-11.0,3043.0,3032.0,-21.829059368384826,48.66324800115939,3.003914098028085,86.51362994904319
6,721,801,722,801,28.80030091600653,172.80180549603918,90.0,2.0,3032.0,3034.0,-4.440283920559054,42.69400427063418,1.0334640150433778,29.764074619113583
7,722,801,723,801,28.80030091600653,201.6021064120457,90.0,-2.0,3034.0,3032.0,0.49730404179652266,35.394483498912436,1.0021983227554414,28.86361327287375
8,723,801,724,801,28.80030091600653,230.40240732805225,90.0,3.0,3032.0,3035.0,-3.9968028886505635e-15,45.39696670625841,1.0021983227554414,28.86361327287375
9,724,801,725,801,28.80030091600653,259.2027082440588,90.0,-4.0,3035.0,3031.0,-14.641624543362134,58.46756160481084,2.2052462217171653,63.51175477934082
10,725,801,726,801,28.80030091600653,288.0030091600653,90.0,-27.0,3031.0,3004.0,-27.900199181510438,56.377976908828416,3.331422264896157,95.94596370729334
11,726,801,727,801,28.80030091600653,316.8033100760718,90.0,-3.0,3004.0,3001.0,-23.771288695483022,51.25766095053015,2.6282328227492298,75.69389617250307
12,727,801,728,801,28.80030091600653,345.6036109920783,90.0,-18.0,3001.0,2983.0,-29.320890319526,47.25598067646233,4.012493830661098,115.56102974665939
13,728,801,729,800,40.729776155842714,386.33338714792103,135.0,-2.0,2983.0,2981.0,10.084058631643392,50.048008723289044,1.4648519777898543,59.663093156824246
14,729,800,730,800,28.80030091600653,415.13368806392754,90.0,-15.0,2981.0,2966.0,-27.66724604605107,43.414516973227194,3.396809976996276,97.82914949198597
15,730,800,731,800,28.80030091600653,443.93398897993404,90.0,-9.0,2966.0,2957.0,-24.272159265533332,37.84102853379148,2.662875118501171,76.69160471458028
16,731,800,732,799,40.729776155842714,484.66376513577677,135.0,-11.0,2957.0,2946.0,2.101242443639006,39.814076482662465,1.0699113706103582,43.57725063155077
17,732,799,733,799,28.80030091600653,513.4640660517833,90.0,-12.0,2946.0,2934.0,-31.261847834515677,33.691113110503544,4.074648164407174,117.35109326178026
18,733,799,734,798,40.729776155842714,554.1938422076261,135.0,3.0,2934.0,2937.0,2.0977857061463583,44.759779070988124,1.0883320001072705,44.327518747609716
19,734,798,735,797,40.729776155842714,594.9236183634688,135.0,-9.0,2937.0,2928.0,-8.93804972308233,45.50277227768893,1.2576164260245877,51.222435521892386
20,735,797,736,796,40.729776155842714,635.6533945193115,135.0,-12.0,2928.0,2916.0,-16.09161820725169,39.78653392397044,1.5472417710684279,63.0188109945867
21,736,796,737,795,40.729776155842714,676.3831706751542,135.0,-14.0,2916.0,2902.0,-15.764867351750636,31.91336671724791,1.5169186890740007,61.78375865259842
22,737,795,738,794,40.729776155842714,717.112946830997,135.0,-12.0,2902.0,2890.0,-15.440207475943556,31.200998210622174,1.4849097700547484,60.48004254595378
23,738,794,739,793,40.729776155842714,757.8427229868397,135.0,-13.0,2890.0,2877.0,-15.766958331444608,37.14632034302183,1.5152328520491753,61.71509488794205
24,739,793,740,792,40.729776155842714,798.5724991426824,135.0,-11.0,2877.0,2866.0,-15.766958331444608,39.42698822806291,1.5152328520491753,61.71509488794205
25,740,792,741,791,40.729776155842714,839.3022752985252,135.0,-11.0,2866.0,2855.0,-15.440207475943556,37.019538265709244,1.4849097700547484,60.48004254595378
26,741,791,742,790,40.729776155842714,880.0320514543679,135.0,-11.0,2855.0,2844.0,-13.112915550951687,33.49645303354308,1.3103180591448584,53.36896124192836
27,742,790,743,789,40.729776155842714,920.7618276102106,135.0,-4.0,2844.0,2840.0,-12.45340606588683,28.27510478861132,1.254896123081896,51.11163819196047
28,743,789,744,788,40.729776155842714,961.4916037660533,135.0,-10.0,2840.0,2830.0,-10.742465204012909,22.9216066919741,1.1879575219212122,48.38524395050059
29,744,788,745,787,40.729776155842714,1002.2213799218961,135.0,-4.0,2830.0,2826.0,-8.37888708801584,18.300814658981217,1.052847843144681,42.88225697744466
30,745,787,746,786,40.729776155842714,1042.9511560777387,135.0,-11.0,2826.0,2815.0,-11.430859534315722,9.28907970198261,1.2086331371578654,49.2273571309738
31,746,786,746,785,28.80030091600653,1071.7514569937453,180.0,-4.0,2815.0,2811.0,-3.9535405655206084,15.89949471641917,1.0187802682276796,29.341178292247022
32,746,785,747,784,40.729776155842714,1112.481233149588,135.0,-4.0,2811.0,2807.0,-6.173381471814157,10.380308292680562,1.208583550672203,49.225337484512416
33,747,784,748,783,40.729776155842714,1153.2110093054307,135.0,2.0,2807.0,2809.0,0.7029058355964277,6.304712527012773,1.0098855027595612,41.13241047042761
34,748,783,749,782,40.729776155842714,1193.9407854612734,135.0,-2.0,2809.0,2807.0,-4.196911100620105,5.6081001382744065,1.0160861139540138,41.384959976407075
