edge_id,from_row,from_col,to_row,to_col,edge_length_m,cum_distance_m,direction_deg,dz_m,elevation_start_m,elevation_end_m,alpha_parallel_deg,alpha_cross_deg,unit_cost,edge_cost
1,264,726,264,725,28.80030091600653,28.80030091600653,180.0,-22.0,3578.0,3556.0,-36.196223384277495,14.105693244827139,6.3120193318633735,181.78805614531564
2,264,725,264,724,28.80030091600653,57.60060183201306,180.0,-14.0,3556.0,3542.0,-27.312383281341166,18.237018559484348,4.802981068356483,138.32730006254926
3,264,724,265,723,40.729776155842714,98.33037798785577,135.0,0.0,3542.0,3542.0,0.3510299789002902,28.09626445993348,4.52900194461021,184.4652354133502
4,265,723,266,722,40.729776155842714,139.06015414369847,135.0,4.0,3542.0,3546.0,6.961787776990742,25.55887179122561,4.208426716786262,171.4082781429725
5,266,722,267,721,40.729776155842714,179.7899302995412,135.0,14.0,3546.0,3560.0,15.35417664505189,21.09016949671403,4.138283240113941,168.5513500393163
6,267,721,268,720,40.729776155842714,220.51970645538393,135.0,15.0,3560.0,3575.0,20.824646311405463,16.396914182791996,4.145785923771182,168.85693266524385
7,268,720,269,719,40.729776155842714,261.24948261122665,135.0,20.0,3575.0,3595.0,26.540648166180514,15.758597396467131,5.3314336733549,217.14810010546736
8,269,719,270,718,40.729776155842714,301.9792587670694,135.0,28.0,3595.0,3623.0,31.53887120401039,16.414124533015258,6.621349832667745,269.68609653408384
9,270,718,271,717,40.729776155842714,342.7090349229121,135.0,22.0,3623.0,3645.0,32.79519196270978,14.113649287393379,6.680039163773111,272.07649985274156
10,271,717,272,716,40.729776155842714,383.43881107875484,135.0,25.0,3645.0,3670.0,32.79519196270978,11.446966591072758,6.36951224507785,259.42880796392
11,272,716,273,715,40.729776155842714,424.16858723459757,135.0,27.0,3670.0,3697.0,31.279228457836794,6.62239700566199,5.610512036207233,228.5148993543819
12,273,715,273,714,28.80030091600653,452.9688881506041,180.0,14.0,3697.0,3711.0,23.81381203048958,21.720807538525033,5.684348517643095,163.71094781957677
13,273,714,273,713,28.80030091600653,481.7691890666106,180.0,15.0,3711.0,3726.0,28.266300252877937,16.40448413859941,5.791097438719744,166.7853488690433
14,273,713,273,712,28.80030091600653,510.5694899826171,180.0,18.0,3726.0,3744.0,30.180501606165826,10.29499749246406,5.570301572329005,160.42636147597966
15,273,712,273,711,28.80030091600653,539.3697908986236,180.0,16.0,3744.0,3760.0,27.833376023147704,7.9047732536925945,4.757894013172442,137.02877930583227
16,273,711,273,710,28.80030091600653,568.1700918146302,180.0,11.0,3760.0,3771.0,27.461730404184422,8.393824486079652,4.690439306183775,135.0860634463576
17,273,710,273,709,28.80030091600653,596.9703927306367,180.0,22.0,3771.0,3793.0,32.62602277455644,6.926941247654494,5.983719911258262,172.33293404133786
18,273,709,273,708,28.80030091600653,625.7706936466433,180.0,19.0,3793.0,3812.0,34.428318925546904,10.271615446504878,6.824663142997874,196.55235216871768
19,273,708,274,707,40.729776155842714,666.500469802486,135.0,25.0,3812.0,3837.0,31.251263531172352,14.7806979908787,6.330292744432592,257.8314064816947
20,274,707,274,706,28.80030091600653,695.3007707184926,180.0,15.0,3837.0,3852.0,27.05125955285741,6.35906039184967,4.645556798334022,133.7934337144197
