edge_id,from_row,from_col,to_row,to_col,edge_length_m,cum_distance_m,direction_deg,dz_m,elevation_start_m,elevation_end_m,alpha_parallel_deg,alpha_cross_deg,unit_cost,edge_cost
1,594,575,595,575,28.80030091600653,28.80030091600653,90.0,25.0,2902.0,2927.0,43.84537830507263,10.330262089693804,10.043385268108224,289.2525179369038
2,595,575,596,575,28.80030091600653,57.60060183201306,90.0,35.0,2927.0,2962.0,45.683397717591674,10.330262089693804,10.751797745194244,309.65501044963474
3,596,575,597,575,28.80030091600653,86.40090274801959,90.0,23.0,2962.0,2985.0,40.970014774325534,11.764865671429607,9.158837112380635,263.7772648772506
4,597,575,598,575,28.80030091600653,115.20120366402612,90.0,20.0,2985.0,3005.0,37.05879653702981,11.283517201963539,7.679246940403107,221.16462269193195
5,598,575,599,575,28.80030091600653,144.00150458003264,90.0,24.0,3005.0,3029.0,39.16750916854866,10.330262089693804,8.30778229096688,239.26662992451628
6,599,575,600,575,28.80030091600653,172.80180549603918,90.0,26.0,3029.0,3055.0,39.16750916854866,14.082732380959676,8.761460415837798,252.33269643980827
7,600,575,601,575,28.80030091600653,201.6021064120457,90.0,18.0,3055.0,3073.0,32.04963161359736,20.823758660635878,7.672058318309551,220.95758821246608
8,601,575,602,574,40.729776155842714,242.33188256788844,135.0,19.0,3073.0,3092.0,28.93445828011742,3.1608613311325504,4.885461971975772,198.98377253645512
9,602,574,603,573,40.729776155842714,283.06165872373117,135.0,22.0,3092.0,3114.0,28.19734376960975,8.33646089544361,5.002482507201908,203.74999274185254
10,603,573,604,572,40.729776155842714,323.7914348795739,135.0,29.0,3114.0,3143.0,34.913770598050654,8.33646089544361,6.8268933782682035,278.0578391366688
11,604,572,605,571,40.729776155842714,364.5212110354166,135.0,40.0,3143.0,3183.0,34.15162543063362,7.323087243174213,6.5084156313441195,265.0863117938337
12,605,571,606,570,40.729776155842714,405.25098719125936,135.0,11.0,3183.0,3194.0,21.744161380767586,12.773524779622933,4.233938246132864,172.44735702265282
13,606,570,606,569,28.80030091600653,434.05128810726586,180.0,5.0,3194.0,3199.0,16.404484138599415,6.878393248454007,2.546026311299707,73.32632390550168
14,606,569,607,568,40.729776155842714,474.7810642631086,135.0,12.0,3199.0,3211.0,12.35025419829866,8.259951803916003,2.317182129840267,94.37830946071294
15,607,568,607,567,28.80030091600653,503.5813651791151,180.0,6.0,3211.0,3217.0,18.645425543781823,8.857485383014872,2.9747670699215925,85.6741867687689
16,607,567,606,566,40.729776155842714,544.3111413349578,225.0,20.0,3217.0,3237.0,20.156302765663987,13.643235783177968,3.8330163236277377,156.11789686304894
17,606,566,606,565,28.80030091600653,573.1114422509644,180.0,9.0,3237.0,3246.0,19.85551717495414,4.458797880706572,2.990587719154605,86.12982622736625
18,606,565,606,564,28.80030091600653,601.911743166971,180.0,6.0,3246.0,3252.0,17.750154535583903,7.418029898654152,2.690134693960516,77.476688690652
19,606,564,606,563,28.80030091600653,630.7120440829775,180.0,16.0,3252.0,3268.0,20.467349786751104,8.87799737563447,3.2171754723404336,92.65562170299994
20,606,563,607,562,40.729776155842714,671.4418202388202,135.0,10.0,3268.0,3278.0,18.625474534788296,7.344561994628368,2.80378270930742,114.19744213971343
21,607,562,607,561,28.80030091600653,700.2421211548268,180.0,7.0,3278.0,3285.0,19.105055778865193,8.870294612713478,3.0201750028914285,86.98194890227404
22,607,561,607,560,28.80030091600653,729.0424220708334,180.0,16.0,3285.0,3301.0,23.845780295315706,7.886357393284342,3.8608655252751736,111.19408892416062
23,607,560,607,559,28.80030091600653,757.8427229868399,180.0,12.0,3301.0,3313.0,26.718211740341495,3.4748606612774355,4.239005021356384,122.08462019952655
24,607,559,607,558,28.80030091600653,786.6430239028465,180.0,18.0,3313.0,3331.0,26.313181090527976,3.4748606612774355,4.147127381020251,119.4385165103933
25,607,558,607,557,28.80030091600653,815.4433248188531,180.0,9.0,3331.0,3340.0,19.855517174954144,14.627383672960546,4.241319451515239,122.15127648455066
26,607,557,608,556,40.729776155842714,856.1731009746958,135.0,21.0,3340.0,3361.0,29.129284627264703,8.035299093430327,5.084532157359874,207.09185662645172
27,608,556,609,555,40.729776155842714,896.9028771305385,135.0,22.0,3361.0,3383.0,24.93979574351395,18.104152391560277,5.835091294815059,237.66196228672376
28,609,555,609,554,28.80030091600653,925.7031780465451,180.0,17.0,3383.0,3400.0,27.78894518136112,5.444255627918095,4.645101776855639,133.78032895891903
29,609,554,609,553,28.80030091600653,954.5034789625516,180.0,9.0,3400.0,3409.0,17.55263683883607,5.444255627918093,2.7299641071124525,78.62378777473572
30,609,553,610,552,40.729776155842714,995.2332551183944,135.0,9.0,3409.0,3418.0,16.36258950860804,8.938049723082322,2.798719410784207,113.99121512425276
31,610,552,610,551,28.80030091600653,1024.0335560344008,180.0,15.0,3418.0,3433.0,25.902710239200964,2.981430124794967,4.033014915385058,116.1520431618323
32,610,551,610,550,28.80030091600653,1052.8338569504074,180.0,15.0,3433.0,3448.0,28.6603066735461,4.9552043955310285,4.783031909426317,137.75275828233922
33,610,550,610,549,28.80030091600653,1081.634157866414,180.0,18.0,3448.0,3466.0,29.048748495166876,15.195471406132402,6.082865804478843,175.1883656006768
34,610,549,611,548,40.729776155842714,1122.3639340222567,135.0,11.0,3466.0,3477.0,19.709183323392892,13.132947680856539,4.819870881387096,196.31226209896073
35,611,548,611,547,28.80030091600653,1151.1642349382632,180.0,3.0,3477.0,3480.0,14.014259899827948,11.283517201963537,2.5650227670103223,73.873427546305
36,611,547,611,546,28.80030091600653,1179.9645358542698,180.0,6.0,3480.0,3486.0,12.202262229421835,6.415171872511353,1.9461060874165974,56.048440932070115
37,611,546,611,545,28.80030091600653,1208.7648367702764,180.0,10.0,3486.0,3496.0,15.060193073233776,2.4850236099705114,2.037538905770441,58.68173361425938
38,611,545,612,544,40.729776155842714,1249.494612926119,135.0,8.0,3496.0,3504.0,10.427646626228906,13.064286076452284,2.321057887044101,94.53616818405949
39,612,544,612,543,28.80030091600653,1278.2949138421257,180.0,7.0,3504.0,3511.0,19.57970742110603,7.413684602692942,2.9654792903394407,85.40669592196139
40,612,543,613,542,40.729776155842714,1319.0246899979684,135.0,17.0,3511.0,3528.0,21.14060438820958,17.037911907874516,4.5592895187848335,185.6988415297861
41,613,542,613,541,28.80030091600653,1347.824990913975,180.0,18.0,3528.0,3546.0,29.003985881381652,2.981430124794974,4.801420547862999,138.2823566027513
42,613,541,613,540,28.80030091600653,1376.6252918299815,180.0,11.0,3546.0,3557.0,22.935848238545564,3.476942346175239,3.456604235954906,99.55124214304413
43,613,540,614,539,40.729776155842714,1417.3550679858242,135.0,18.0,3557.0,3575.0,19.535603010538246,16.883651209739295,4.154379049933533,169.20692877031533
44,614,539,614,538,28.80030091600653,1446.1553689018308,180.0,14.0,3575.0,3589.0,25.291483628102746,9.5739759792689,4.780692256421792,137.68537557176987
45,614,538,615,537,40.729776155842714,1486.8851450576735,135.0,16.0,3589.0,3605.0,22.527413190986387,6.245670638833177,3.643387154837632,148.39434326560942
46,615,537,615,536,28.80030091600653,1515.68544597368,180.0,7.0,3605.0,3612.0,19.128866872592653,14.627383672960546,4.006495685524131,115.38828136177685
47,615,536,616,535,40.729776155842714,1556.4152221295228,135.0,20.0,3612.0,3632.0,26.401834001920008,5.956822200840149,4.273586368997373,174.06221619192365
48,616,535,617,534,40.729776155842714,1597.1449982853655,135.0,23.0,3632.0,3655.0,27.468435241241956,8.70854350423682,4.757223376237663,193.76064323750234
49,617,534,618,533,40.729776155842714,1637.8747744412083,135.0,19.0,3655.0,3674.0,24.73901109499462,12.45340606588683,4.565305040227669,185.94385237161347
50,618,533,618,532,28.80030091600653,1666.6750753572148,180.0,9.0,3674.0,3683.0,19.9867533065164,2.980535831350779,2.850088720210258,82.08341277937137
51,618,532,618,531,28.80030091600653,1695.4753762732214,180.0,9.0,3683.0,3692.0,16.898535645325893,2.4850236099705136,2.298620372067397,66.20095840720393
52,618,531,618,530,28.80030091600653,1724.275677189228,180.0,8.0,3692.0,3700.0,15.519823308317145,4.4641157445313775,2.172641144982615,62.57271875799628
53,618,530,618,529,28.80030091600653,1753.0759781052345,180.0,7.0,3700.0,3707.0,13.65727515622066,12.101168332027008,2.652078592897987,76.38066152836122
54,618,529,619,528,40.729776155842714,1793.8057542610773,135.0,17.0,3707.0,3724.0,20.52125829927212,8.000296690842111,3.223687633197711,131.30007569650118
55,619,528,620,528,28.80030091600653,1822.6060551770838,90.0,12.0,3724.0,3736.0,25.02776773648464,8.379205961713827,4.1695561644757735,120.08447222309229
56,620,528,621,528,28.80030091600653,1851.4063560930904,90.0,19.0,3736.0,3755.0,30.146877577770113,11.764865671429604,5.673813468587713,163.4075352366169
57,621,528,622,528,28.80030091600653,1880.206657009097,90.0,17.0,3755.0,3772.0,26.886004311123543,13.65727515622066,5.16206972894688,148.66916154307842
58,622,528,623,527,40.729776155842714,1920.9364331649397,135.0,15.0,3772.0,3787.0,24.718357927034226,8.021262406735442,4.027739621464397,164.04893319626353
59,623,527,624,526,40.729776155842714,1961.6662093207824,135.0,16.0,3787.0,3803.0,23.541550697327903,11.446966591072762,4.0535585753263845,165.10053340764034
60,624,526,625,526,28.80030091600653,1990.466510236789,90.0,12.0,3803.0,3815.0,21.720807538525037,10.312600957370277,3.6246636893419293,104.39140497236998
61,625,526,626,525,40.729776155842714,2031.1962863926317,135.0,14.0,3815.0,3829.0,18.25460893625818,2.8074085965316122,2.599864881222935,105.89191464764674
62,626,525,627,524,40.729776155842714,2071.9260625484744,135.0,10.0,3829.0,3839.0,15.436091070703558,2.457955495536125,2.103795252989638,85.68710973199245
63,627,524,628,523,40.729776155842714,2112.655838704317,135.0,16.0,3839.0,3855.0,19.83379643990041,5.9515371526290455,2.9711274400637,121.0133555642765
64,628,523,629,522,40.729776155842714,2153.3856148601594,135.0,10.0,3855.0,3865.0,13.731948172143557,8.035299093430325,2.5283096198488426,102.97748486910714
65,629,522,629,521,28.80030091600653,2182.185915776166,180.0,3.0,3865.0,3868.0,8.393824486079655,5.930998982956536,1.5091996176962332,43.46540313197353
66,629,521,629,520,28.80030091600653,2210.9862166921725,180.0,5.0,3868.0,3873.0,7.418029898654153,8.393824486079659,1.55982021014227,44.92329142696592
67,629,520,629,519,28.80030091600653,2239.786517608179,180.0,2.0,3873.0,3875.0,5.945041446837959,4.947849113093634,1.3091107343928297,37.70278308288779
68,629,519,629,518,28.80030091600653,2268.5868185241857,180.0,3.0,3875.0,3878.0,4.466779397482166,5.434592468132077,1.2738045190629208,36.6859534571811
69,629,518,630,517,40.729776155842714,2309.316594680028,135.0,7.0,3878.0,3885.0,9.06728141831865,4.211952499414398,1.446424381077656,58.91254126764627
70,630,517,630,516,28.80030091600653,2338.1168955960347,180.0,4.0,3885.0,3889.0,7.40500892381828,7.849775454247155,1.6494515033593806,47.50469964310952
71,630,516,631,515,40.729776155842714,2378.8466717518772,135.0,11.0,3889.0,3900.0,15.399132275288899,3.1561306590973537,2.1633207465745548,88.11156976127216
72,631,515,632,514,40.729776155842714,2419.5764479077197,135.0,14.0,3900.0,3914.0,19.277857337074497,1.054888215458343,2.6611361792285058,108.38748090019158
73,632,514,633,513,40.729776155842714,2460.3062240635622,135.0,15.0,3914.0,3929.0,19.906884587778137,2.4594321183411285,2.793503557446007,113.77877458532618
74,633,513,634,512,40.729776155842714,2501.0360002194047,135.0,13.0,3929.0,3942.0,16.36258950860804,2.107873346409971,2.264911179610759,92.24932535841188
75,634,512,634,511,28.80030091600653,2529.8363011354113,180.0,3.0,3942.0,3945.0,5.918765357686894,8.8805678411181,1.574854817358259,45.35629263894037
76,634,511,635,510,40.729776155842714,2570.566077291254,135.0,1.0,3945.0,3946.0,3.1420228851617606,4.562034648540552,1.2244716312555473,49.87245545021802
77,635,510,635,509,28.80030091600653,2599.3663782072604,180.0,1.0,3946.0,3947.0,1.4916125893695518,3.476942346175238,1.0658070312697405,30.69556321896411
78,635,509,636,508,40.729776155842714,2640.096154363103,135.0,1.0,3947.0,3948.0,-1.050143338507712,4.548469872551264,1.1533880521220323,46.97723718375383
79,636,508,636,507,28.80030091600653,2668.8964552791094,180.0,-1.0,3948.0,3947.0,-9.992007221626409e-16,6.920836034263463,1.2387369739711596,35.67599760615275
80,636,507,636,506,28.80030091600653,2697.696756195116,180.0,-1.0,3947.0,3946.0,-4.458797880706574,2.977856155500938,1.0651616868668352,30.676977105965975
81,636,506,636,505,28.80030091600653,2726.4970571111226,180.0,-6.0,3946.0,3940.0,-9.348574034014526,3.4707047239304183,1.1908505943374805,34.29685546292466
