edge_id,from_row,from_col,to_row,to_col,edge_length_m,cum_distance_m,direction_deg,dz_m,elevation_start_m,elevation_end_m,alpha_parallel_deg,alpha_cross_deg,unit_cost,edge_cost
1,594,575,595,575,28.80030091600653,28.80030091600653,90.0,25.0,2902.0,2927.0,43.84537830507263,10.330262089693804,9.769247334230315,281.3572629487277
2,595,575,596,575,28.80030091600653,57.60060183201306,90.0,35.0,2927.0,2962.0,45.683397717591674,10.330262089693804,10.459497200387434,301.23666680128593
3,596,575,597,575,28.80030091600653,86.40090274801959,90.0,23.0,2962.0,2985.0,40.970014774325534,11.764865671429607,8.842417526653449,254.66428559258952
4,597,575,598,575,28.80030091600653,115.20120366402612,90.0,20.0,2985.0,3005.0,37.05879653702981,11.283517201963539,7.421862965233932,213.75188675610175
5,598,575,599,575,28.80030091600653,144.00150458003264,90.0,24.0,3005.0,3029.0,39.16750916854866,10.330262089693804,8.072753680695754,232.49773522483704
6,599,575,600,575,28.80030091600653,172.80180549603918,90.0,26.0,3029.0,3055.0,39.16750916854866,14.082732380959676,8.324563240788802,239.74992632904403
7,600,575,601,574,40.729776155842714,213.53158165188188,135.0,30.0,3055.0,3085.0,33.36428698219569,15.081108704197888,6.640842522487185,270.48002942710497
8,601,574,602,574,28.80030091600653,242.3318825678884,90.0,7.0,3085.0,3092.0,24.54258499344126,14.128722923701506,4.462003701515082,128.50704929196934
9,602,574,603,573,40.729776155842714,283.0616587237311,135.0,22.0,3092.0,3114.0,28.19734376960975,8.33646089544361,4.869216173438718,198.322084798568
10,603,573,604,572,40.729776155842714,323.79143487957384,135.0,29.0,3114.0,3143.0,34.913770598050654,8.33646089544361,6.683915503831768,272.2343823156346
11,604,572,605,571,40.729776155842714,364.52121103541657,135.0,40.0,3143.0,3183.0,34.15162543063362,7.323087243174213,6.4092753978575985,261.0483522758897
12,605,571,606,570,40.729776155842714,405.2509871912593,135.0,11.0,3183.0,3194.0,21.744161380767586,12.773524779622933,4.122560812327256,167.91097907493824
13,606,570,606,569,28.80030091600653,434.0512881072658,180.0,5.0,3194.0,3199.0,16.404484138599415,6.878393248454007,2.522522974082987,72.64942072112977
14,606,569,607,568,40.729776155842714,474.78106426310853,135.0,12.0,3199.0,3211.0,12.35025419829866,8.259951803916003,2.306949480472764,93.96153594249333
15,607,568,607,567,28.80030091600653,503.58136517911504,180.0,6.0,3211.0,3217.0,18.645425543781823,8.857485383014872,2.9131057631993587,83.89832258029439
16,607,567,606,566,40.729776155842714,544.3111413349577,225.0,20.0,3217.0,3237.0,20.156302765663987,13.643235783177968,3.7147560502207924,151.30118239905528
17,606,566,606,565,28.80030091600653,573.1114422509643,180.0,9.0,3237.0,3246.0,19.85551717495414,4.458797880706572,2.979649881225191,85.81481320362862
18,606,565,606,564,28.80030091600653,601.9117431669708,180.0,6.0,3246.0,3252.0,17.750154535583903,7.418029898654152,2.6583115306797422,76.5601720120665
19,606,564,606,563,28.80030091600653,630.7120440829774,180.0,16.0,3252.0,3268.0,20.467349786751104,8.87799737563447,3.161541929027426,91.05335891456163
20,606,563,607,562,40.729776155842714,671.4418202388201,135.0,10.0,3268.0,3278.0,18.625474534788296,7.344561994628368,2.770837611023509,112.8555956611775
21,607,562,608,561,40.729776155842714,712.1715963946629,135.0,11.0,3278.0,3289.0,12.741779750688707,9.393321532841437,2.177856374998652,88.70360265327014
22,608,561,608,560,28.80030091600653,740.9718973106694,180.0,6.0,3289.0,3295.0,15.975141865750727,7.824816706903544,2.5181284856627135,72.52285813225399
23,608,560,607,559,40.729776155842714,781.7016734665121,225.0,18.0,3295.0,3313.0,20.207931477022377,12.128869431210969,3.7249869044133908,151.7178828002029
24,607,559,607,558,28.80030091600653,810.5019743825187,180.0,18.0,3313.0,3331.0,26.313181090527976,3.4748606612774355,4.131988122246734,119.00250130207073
25,607,558,607,557,28.80030091600653,839.3022752985253,180.0,9.0,3331.0,3340.0,19.855517174954144,14.627383672960546,4.127208202020069,118.86483816118825
26,607,557,608,556,40.729776155842714,880.032051454368,135.0,21.0,3340.0,3361.0,29.129284627264703,8.035299093430327,4.996473480691012,203.50524643714925
27,608,556,609,555,40.729776155842714,920.7618276102107,135.0,22.0,3361.0,3383.0,24.93979574351395,18.104152391560277,5.5792669725467094,227.24229490551375
28,609,555,609,554,28.80030091600653,949.5621285262173,180.0,17.0,3383.0,3400.0,27.78894518136112,5.444255627918095,4.593315314299059,132.28886325391403
29,609,554,609,553,28.80030091600653,978.3624294422239,180.0,9.0,3400.0,3409.0,17.55263683883607,5.444255627918093,2.7192033686582153,78.31387526917524
