pair_id,roi_id,scenario,模型方案,是否找到路径,规划模型内部相对累计代价_Jplan,规划路径长度_L_m,规划平均单位距离相对代价,规划绕行率_L除以直线距离,路径节点数,V10统一重评价相对累计代价_Jplan,V10统一重评价平均单位距离相对代价,评价路径长度_m,平均上坡牵引利用率,平均下坡制动利用率,平均侧翻稳定性利用率,平均侧滑附着利用率,平均最大利用率,最大上坡牵引利用率,最大下坡制动利用率,最大侧翻稳定性利用率,最大侧滑附着利用率,最大rho_max,P_rho_roll_gt_0p7,P_rho_slide_gt_0p7,P_rho_up_gt_0p7,P_rho_down_gt_0p7,P_rho_max_gt_1p0,P_rho_max_gt_0p9,主导限制_上坡牵引_路径比例,主导限制_下坡制动_路径比例,主导限制_侧翻稳定性_路径比例,主导限制_侧滑附着_路径比例,平均侧滑附着能力_mu_s,平均制动附着能力_mu_b,硬约束rho_lim
9,2,diagonal_nw_se,V10_Hard_rho_1p2,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.2
9,2,diagonal_nw_se,V10_Hard_rho_1p5,True,47599.29045664089,25233.277653979578,1.8863697023178412,3.0669752672060873,367,47599.29045664089,1.8863697023178412,25233.277653979774,0.3122846442480803,0.4170914041681449,0.27050265791295247,0.7337465499045712,1.002976541845204,1.4433605895607104,1.8268669950526077,0.8144570902154679,7.058717811416404,7.058717811416404,0.005510982602046787,0.4419863714752444,0.22295145311140302,0.3070484118155954,0.48607423229161867,0.585663572603217,0.24861529586062328,0.2960936437242687,0.0,0.4552910604151082,0.3814093609245836,0.3814093609245836,1.5
10,2,random_far_1,B0_Static_Slope,True,25757.96295002127,7662.284727510411,3.3616556766078842,1.2705921743770117,110,13959.481549174205,1.8218432289594444,7662.284727510421,0.28188294093831723,0.5068483947288823,0.1505649116389928,0.36935701233064744,0.8456337195838477,1.7116481224239837,1.9154185298434145,0.5302011369151686,1.4695207178395893,1.9154185298434145,0.0,0.1827763248318611,0.143899446638701,0.3559899072900359,0.3528760905463158,0.3922872152312094,0.38241151850831584,0.4423295752732566,0.0,0.17525890621842777,0.39537678473397636,0.39537678473397636,
10,2,random_far_1,B1_Longitudinal_Directional,True,11236.601567704285,7441.062679128698,1.5100802200230923,1.2339082069352554,119,19701.743106980382,2.6477055706359582,7441.062679128695,0.12069087184118728,0.35546105392343413,0.61606052588178,1.7496946924823278,1.7639405972874378,0.9249278673968112,1.9525137339021346,0.956663883745153,5.677664326574063,5.677664326574063,0.35530389221823444,0.9580890562157911,0.026429122352015905,0.21917388953222375,0.9458136249873246,0.9458136249873246,0.015481821432193003,0.07154645633995123,0.0,0.912971722227856,0.34849798306625585,0.34849798306625585,
10,2,random_far_1,V9_Constant_Adhesion,True,11891.099088938134,6547.405549030492,1.8161543530320816,1.0857182353459418,101,12955.582562219694,1.9787353120562532,6547.4055490304945,0.2912585636478118,0.6109588442717884,0.25959956842134196,0.707489586447129,1.0961401434259015,1.2779755220068794,3.7595344865152582,0.7313119129864393,5.447488745767006,5.447488745767006,0.017594939369699577,0.434461072487793,0.1971883643247263,0.3968775963312732,0.5318584559415958,0.5743363971970569,0.22722480463730663,0.38808012664642344,0.0,0.3846950687162702,0.3930618255774979,0.3930618255774979,
10,2,random_far_1,V10_Free,True,12883.230578287646,6547.40554903049,1.9676848305502226,1.0857182353459414,101,12883.230578287646,1.9676848305502226,6547.4055490304945,0.30646961488282465,0.5761754964177669,0.2348298450403713,0.5580098124104218,1.0033561732843923,1.7116481224239841,2.7967483836373295,0.7221705140741089,1.7107981457267347,2.7967483836373295,0.017594939369699577,0.3619466909197516,0.16111429533699437,0.40140581783763685,0.5091100781450774,0.5603854890853882,0.29672037186777217,0.4102032875224868,0.0,0.2930763406097412,0.40047894769919007,0.40047894769919007,
10,2,random_far_1,V10_Hard_rho_1p0,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.0
10,2,random_far_1,V10_Hard_rho_1p2,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.2
10,2,random_far_1,V10_Hard_rho_1p5,True,19270.93336234811,10008.237549611953,1.925507190134121,1.6596079057446937,147,19270.93336234811,1.925507190134121,10008.237549611955,0.2910046262836248,0.5108642751471255,0.2707396474930348,0.6871976852624078,0.989815672586176,1.4246015428870424,1.8604963504757905,0.7110339676484243,5.677664326574063,5.677664326574063,0.008139250483202591,0.41247824620689644,0.2421324247817082,0.394224831910611,0.5256097170859849,0.5879307717359775,0.27707335798727284,0.3094609391408909,0.0,0.4134657028718367,0.3929693769121146,0.3929693769121146,1.5
11,3,contour_cross_slope,B0_Static_Slope,True,27183.392042985346,10540.619215707078,2.5789179446382127,1.2736884675798348,155,16927.661236621792,1.6059456176347855,10540.619215707076,0.2557664803310715,0.23489009414668477,0.21035788666936478,0.59273153008811,0.802031566578472,1.254499866124411,1.8268669950526077,0.7587361097234308,4.066435260924667,4.066435260924667,0.03957836384122814,0.26479334151332484,0.13645492859214775,0.15378640624352527,0.2893037522638691,0.31022469646483003,0.2915672768245629,0.13606656917506196,0.0,0.572366154000375,0.3834576757274783,0.3834576757274783,
11,3,contour_cross_slope,B1_Longitudinal_Directional,True,17553.417780626638,10975.869476479516,1.5992735535205047,1.326282459100833,158,21359.343292529535,1.9460274503355786,10975.869476479513,0.20396340077682165,0.17390508251479223,0.3849387825212752,1.0059414932046298,1.0701357566062502,1.50350061412574,2.027739496686042,1.111798567595718,4.066435260924667,4.066435260924667,0.08561321084103753,0.6696893383819935,0.05502602949391642,0.07691815464314802,0.4787445556001593,0.5643577664411968,0.08036528019140227,0.07474439059367564,0.0,0.8448903292149217,0.385900965752901,0.385900965752901,
11,3,contour_cross_slope,V9_Constant_Adhesion,True,15486.943706326527,9936.660698172935,1.5585662202568846,1.2007084098680878,147,16523.9933974089,1.662932236424978,9936.660698172938,0.2741882809873747,0.23574502048769647,0.22531623083906957,0.6348695577272591,0.8269523727419191,1.254499866124411,2.027739496686042,0.8403128708572288,4.066435260924667,4.066435260924667,0.0409894001546533,0.2880910118740409,0.18193053569802164,0.14872705134821967,0.30788244502742124,0.3368663278335455,0.3218771016195769,0.13233129128635834,0.0,0.5457916070940647,0.3842619141082115,0.3842619141082115,
11,3,contour_cross_slope,V10_Free,True,16499.627772940115,9984.378599132278,1.6525442829635952,1.206474460126166,147,16499.627772940115,1.6525442829635952,9984.378599132284,0.2712298423037354,0.23882801056566738,0.22481949820116273,0.6325034515825605,0.8250943659235891,1.254499866124411,2.027739496686042,0.8403128708572288,4.066435260924667,4.066435260924667,0.04079350131953373,0.28910377916921015,0.1752919708181109,0.15617494696507242,0.30542117969702365,0.3342665411084083,0.30880062399767094,0.13985754643725895,0.0,0.55134182956507,0.3841834007808773,0.3841834007808773,
11,3,contour_cross_slope,V10_Hard_rho_1p0,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.0
11,3,contour_cross_slope,V10_Hard_rho_1p2,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.2
11,3,contour_cross_slope,V10_Hard_rho_1p5,True,16671.192116611004,10133.321454148647,1.6451853611912914,1.2244721500986937,150,16671.192116611004,1.6451853611912914,10133.32145414865,0.28031907724885347,0.25647033255220736,0.21938457625468813,0.6160955153590634,0.8228972243323167,1.254499866124411,1.8268669950526077,0.8984883773011907,4.066435260924667,4.066435260924667,0.03783940071513001,0.2664223712608062,0.180754253443511,0.1893643330550976,0.3123005530094083,0.34640621249685954,0.3123005530094084,0.15152493233996758,0.0,0.536174514650624,0.3846606993161402,0.3846606993161402,1.5
12,3,upslope_downslope,B0_Static_Slope,True,39180.16896437586,13906.01541436986,2.8174978810888422,1.6803501863417014,201,23763.38668442338,1.7088566333579172,13906.01541436985,0.2459942864358278,0.2753750786833676,0.23510325155686637,0.6193606611371375,0.843260106284122,1.5185356202669977,2.4610504511322944,0.9049984923207188,7.519068973030517,7.519068973030517,0.0317157287525381,0.30301515190165,0.0631370849898476,0.1365685424949238,0.27999999999999997,0.3151471862576143,0.21627416997969529,0.23343145750507632,0.0,0.550294372515228,0.3924450194319724,0.3924450194319724,
12,3,upslope_downslope,B1_Longitudinal_Directional,True,17242.08192953289,11726.372903699688,1.4703678683195371,1.4169704481617633,176,29072.481334808184,2.4792390258743837,11726.37290369968,0.17384947704796094,0.15477855547876573,0.5619169492499704,1.5644700674180927,1.5765997329942107,1.1694490277430947,1.5971650203594245,1.0512608749180066,7.519068973030517,7.519068973030517,0.3750617108140117,0.8311000489555262,0.03964553807117667,0.0719952906724039,0.7767183425128388,0.8143292403183844,0.011858752513304854,0.047435010053219415,0.0,0.9407062374334763,0.3397664079822337,0.3397664079822337,
12,3,upslope_downslope,V9_Constant_Adhesion,True,17373.21402218897,9416.559678280817,1.8449640437430757,1.1378613742759134,133,19406.00772340458,2.0608383938949917,9416.559678280824,0.36410267494529913,0.4492930043977787,0.3014510152890833,0.8782910771179729,1.1631423973457433,2.0748308474935215,2.481451451305541,1.0148393901891146,7.519068973030517,7.519068973030517,0.08397297948007548,0.49895049771781697,0.2071813670172901,0.31475270061515637,0.5173013404246927,0.6343927803929487,0.2046476443739024,0.28268374240915894,0.0,0.5126686132169387,0.33771867080035867,0.33771867080035867,
12,3,upslope_downslope,V10_Free,True,19319.73290927665,9368.841777321475,2.0621260736884923,1.1320953240178353,133,19319.73290927665,2.0621260736884923,9368.841777321479,0.39553690674393777,0.47207120814289555,0.2777515675848421,0.7591085969324614,1.1224807009440245,2.0748308474935215,3.208594783692083,1.2087577450023215,3.0769601258995882,3.208594783692083,0.07930742020602934,0.4283324624112947,0.28139591202976466,0.31380918886683873,0.5148428330255628,0.5829088954101487,0.2911454899771114,0.31020771366271954,0.0,0.3986467963601695,0.3491346302366563,0.3491346302366563,
12,3,upslope_downslope,V10_Hard_rho_1p0,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.0
12,3,upslope_downslope,V10_Hard_rho_1p2,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.2
12,3,upslope_downslope,V10_Hard_rho_1p5,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.5
13,3,diagonal_ne_sw,B0_Static_Slope,True,23740.026209017822,9619.009586394859,2.4680322850073617,1.1691411992147045,139,15493.317033934041,1.610697743336051,9619.009586394868,0.15116490293264612,0.37385357796320795,0.17774263461862294,0.5156006220397369,0.777538637587748,1.6989556939620865,2.5319313888776227,0.7110339676484244,4.066435260924667,4.066435260924667,0.025405802410333966,0.20632865995950184,0.10821325962527643,0.18836404479366917,0.26663627914255783,0.315994901774002,0.12515046123216575,0.4196729385332248,0.0,0.4551766002346098,0.3861082879670853,0.3861082879670853,
13,3,diagonal_ne_sw,B1_Longitudinal_Directional,True,16387.338374624025,10228.757256067336,1.6020849810375193,1.2432528959893445,150,21084.229058912788,2.0612698621239027,10228.75725606734,0.13343322163508095,0.3292793647388645,0.40939995670539275,1.0201862297342972,1.10344961242885,1.3182879949103978,2.5319313888776227,1.2087577450023212,3.4526337121058495,3.4526337121058495,0.15847516058742273,0.611375676553735,0.07827141200705989,0.14761287769731063,0.4997170158606071,0.554097093777194,0.019226260928135654,0.1850992312669305,0.0,0.7956745078049329,0.3934653007316197,0.3934653007316197,
13,3,diagonal_ne_sw,V9_Constant_Adhesion,True,13990.59895093406,9233.875171912106,1.5151384105224972,1.1223300896963098,129,15153.558835927939,1.6410833538255438,9233.875171912117,0.16253436333254523,0.40264192248750014,0.2095622373127483,0.600856408650948,0.8159810637056145,1.3182879949103978,2.5319313888776227,0.7239618579693048,4.066435260924667,4.066435260924667,0.04410908247897458,0.2506649779195826,0.13963547951157362,0.22892391027761275,0.2932604759774121,0.3373695584563867,0.0778827640410092,0.45998835217140543,0.0,0.4621288837875854,0.38574130375181187,0.38574130375181187,
13,3,diagonal_ne_sw,V10_Free,True,15119.93841104028,9233.875171912106,1.6374423662378053,1.1223300896963098,129,15119.93841104028,1.6374423662378053,9233.875171912117,0.16009587894325142,0.40056779306508483,0.18960392899724846,0.5488327583267844,0.7988630091023968,1.6989556939620865,2.5319313888776227,0.7110339676484244,4.066435260924667,4.066435260924667,0.01764363299158983,0.2127938617071679,0.13963547951157362,0.23150776050684774,0.2932604759774121,0.3197259254647969,0.0778827640410092,0.47763198516299527,0.0,0.44448525079599566,0.38689211514323746,0.38689211514323746,
13,3,diagonal_ne_sw,V10_Hard_rho_1p0,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.0
13,3,diagonal_ne_sw,V10_Hard_rho_1p2,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.2
13,3,diagonal_ne_sw,V10_Hard_rho_1p5,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.5
14,3,diagonal_nw_se,B0_Static_Slope,True,38326.96306694852,9658.540389885537,3.968194107992205,1.173945965296275,143,18730.08659525712,1.9392253735224156,9658.540389885542,0.3347164992045057,0.5274308754891428,0.2156128646907806,0.5425617476803644,1.0040992881092827,1.3714447688987201,2.0006747592099963,0.6764635195124563,1.7963685879475528,2.0006747592099963,0.0,0.271084850563184,0.2700616420374923,0.37433855031785057,0.5471101889260892,0.6345192167559003,0.29144618343928363,0.3803022466432637,0.0,0.3282515699174531,0.3895416819674138,0.3895416819674138,
14,3,diagonal_nw_se,B1_Longitudinal_Directional,True,20230.209568130016,12004.493211987085,1.6852197931961963,1.4590844788925472,180,30496.18830843626,2.54039781354404,12004.493211987075,0.19059855942529647,0.2955927799795761,0.5950420600615678,1.5970095367172168,1.647587344950762,1.1694490277430947,2.1955502664426656,1.0730148966330766,4.066435260924667,4.066435260924667,0.37795628327881253,0.890122417772634,0.059907545324782936,0.17855838444284325,0.875727657207191,0.8940974211415139,0.02796627097795151,0.08108806109648016,0.0,0.890945667925569,0.3551732297423323,0.3551732297423323,
14,3,diagonal_nw_se,V9_Constant_Adhesion,True,16620.870158452108,8666.056251060641,1.9179277951741744,1.0533146169391097,115,18471.50077286885,2.1314771376666424,8666.056251060658,0.3831433002701955,0.6780040974607398,0.2832026295264114,0.785111532878875,1.2534456040578072,1.6903854128286548,5.063862777755245,0.7498176386110654,4.603511616141132,5.063862777755245,0.018799682335714222,0.4209077289612637,0.2643359446598896,0.3993548968895606,0.644891159213736,0.6863840655810438,0.2494298040200548,0.40761434609752734,0.0,0.34295584988241806,0.37088111210082575,0.37088111210082575,
14,3,diagonal_nw_se,V10_Free,True,18327.036518175424,8767.281205117666,2.090389949791676,1.0656179900789047,118,18327.036518175424,2.090389949791676,8767.281205117679,0.38573294466096014,0.6744137269758324,0.2578913560608256,0.7165258738483781,1.206527293989792,1.6903854128286548,5.063862777755245,0.6764635195124563,4.603511616141132,5.063862777755245,0.0,0.4264665660189318,0.2957278731807404,0.40244121532529126,0.5909888343692036,0.6424212115490552,0.3061464112710934,0.4013139900611012,0.0,0.29253959866780577,0.3724911583348505,0.3724911583348505,
14,3,diagonal_nw_se,V10_Hard_rho_1p0,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.0
14,3,diagonal_nw_se,V10_Hard_rho_1p2,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.2
14,3,diagonal_nw_se,V10_Hard_rho_1p5,True,44463.90317388088,24404.70588125574,1.8219397271258158,2.966266624876844,358,44463.90317388088,1.8219397271258158,24404.705881255915,0.27803281301210225,0.41633425154271403,0.24743081660674582,0.6267167523165066,0.9179216187603227,1.6053345744473388,4.603511616141132,0.7110339676484243,4.603511616141132,4.603511616141132,0.006675724977636433,0.3715210731352527,0.13422614330289312,0.27431811033562614,0.4426633012316199,0.5149509026568039,0.24174938669524051,0.2994706862934567,0.0,0.45877992701130266,0.38883490365937334,0.38883490365937334,1.5
15,3,random_far_1,B0_Static_Slope,True,34773.41504457187,11994.610511114415,2.8990866366482027,1.30247743746516,179,20250.09580080761,1.6882662244049955,11994.610511114408,0.21696463853105566,0.42274819041507666,0.15562156254270393,0.3845390738312993,0.7791287583316009,1.7440607123858585,2.9410578556513,0.8079931450550275,2.225030614468214,2.9410578556513,0.0067913461830380936,0.14707919444390238,0.13315521973851702,0.26034302174615453,0.3030802380880096,0.3850590383973162,0.18433163916772755,0.43225717933927366,0.0,0.3834111814929989,0.3973763919891449,0.3973763919891449,
15,3,random_far_1,B1_Longitudinal_Directional,True,20538.932196220914,12980.312236323314,1.5823141864604782,1.4095133646397384,187,29208.80325457744,2.2502388789108867,12980.312236323305,0.14951588923173328,0.2994522326698475,0.4974521028802537,1.2146511461302005,1.2685302955331885,1.7741307246683735,1.9774420524587644,1.1243920662166504,2.736096734192217,2.736096734192217,0.24747939313222372,0.7306482932240985,0.065040317240781,0.12855791288708246,0.6371446728866579,0.667446063545873,0.01331260776705211,0.14998423170159625,0.0,0.8367031605313521,0.39476453836316405,0.39476453836316405,
15,3,random_far_1,V9_Constant_Adhesion,True,17627.716363987158,10376.997769157371,1.6987298981966108,1.1268232053412484,165,19130.546089222564,1.8435530694708817,10376.997769157364,0.2625533874243168,0.5003589041616271,0.18779630539548056,0.5063019974510575,0.9432637426622648,1.7440607123858585,2.860519185113432,0.9954475547077943,4.987137584152893,4.987137584152893,0.01895160434169399,0.2274192521003279,0.19237314171044878,0.31718436055524823,0.4040923707166597,0.4864019505785897,0.20117551935534358,0.4387439981524707,0.0,0.360080482492186,0.3939896967612157,0.3939896967612157,
15,3,random_far_1,V10_Free,True,19047.262693926365,10567.869372994752,1.802374917937569,1.1475496772196487,165,19047.262693926365,1.802374917937569,10567.869372994743,0.25404162866946667,0.49402689694458746,0.18490267753759418,0.4938930673989473,0.9088831091272722,1.7440607123858585,2.776487713398385,0.8079931450550275,4.987137584152893,4.987137584152893,0.007708228540357257,0.21692601300144757,0.18251288803770102,0.3390955956500731,0.4071471295795059,0.44530091428226193,0.2043150507249903,0.4639102241662638,0.0,0.3317747251087462,0.3978995198971323,0.3978995198971323,
15,3,random_far_1,V10_Hard_rho_1p0,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.0
15,3,random_far_1,V10_Hard_rho_1p2,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.2
15,3,random_far_1,V10_Hard_rho_1p5,True,26630.184090441388,15239.016353974841,1.7475001976420448,1.6547827836362736,220,26630.184090441388,1.7475001976420448,15239.016353974821,0.24487823700447042,0.41298372152085405,0.23951973424042394,0.5734107750186563,0.8203417597316209,1.4458642524823717,1.6332955022189803,0.6076108450813807,2.225030614468214,2.225030614468214,0.0,0.36149965225369457,0.19098217814996177,0.274675266217309,0.3051823772139567,0.41781692729343245,0.21301253118071,0.3707361905103767,0.0,0.41625127830891273,0.40164906742524675,0.40164906742524675,1.5
16,4,contour_cross_slope,B0_Static_Slope,True,32384.681690524212,11591.406298290325,2.7938526919982776,1.398225189352807,172,19971.782429582,1.7229818294375323,11591.406298290316,0.22697721953963293,0.34684883613973033,0.22317745329984648,0.5348367097031196,0.8006675953036545,1.5937106509732848,1.8215711175523333,0.7221705140741089,1.756611042078378,1.8215711175523333,0.0049692505248917825,0.28245528292467215,0.09682724469659908,0.19982948227991756,0.22538204242720733,0.34620295114785316,0.26031307717903124,0.3247670529250431,0.0,0.41491986989592583,0.39580225689741766,0.39580225689741766,
16,4,contour_cross_slope,B1_Longitudinal_Directional,True,20082.595823129242,10860.668272815488,1.8491123491356842,1.3100791708505006,156,25426.38198151325,2.3411434124321877,10860.668272815486,0.21561589295923309,0.3495043478419794,0.52186337961005,1.2476658883411287,1.387255257394863,1.2629405158656217,1.8480884817189498,1.0695436727426677,2.700994384376932,2.700994384376932,0.26047393335032354,0.7867253965134636,0.09932534119446022,0.2189551149446362,0.8048330074850607,0.8591558403998524,0.036215221943194445,0.19645386080480196,0.0,0.7673309172520029,0.3967941791294696,0.3967941791294696,
16,4,contour_cross_slope,V9_Constant_Adhesion,True,17091.421183033384,9175.572228153758,1.862709023268448,1.1068127443710551,140,18565.375457605245,2.0233479717635916,9175.572228153762,0.3358175713416004,0.5129412882467462,0.3211324774588928,0.764336460461877,1.0522964344196202,1.4246015428870424,2.4333754615512855,1.0238366781810153,2.70949360050372,2.70949360050372,0.012555206454650298,0.5107165390389653,0.2258089207985419,0.3199729692084191,0.5081162706430101,0.5828165784606227,0.2675980105189884,0.3084948291891837,0.0,0.4239071602918282,0.3978018940694191,0.3978018940694191,
16,4,contour_cross_slope,V10_Free,True,18540.84385991348,9223.290129113102,2.010220170933335,1.1125687647699118,140,18540.84385991348,2.010220170933335,9223.290129113106,0.32844644533395634,0.4962394684501125,0.3154177246298186,0.7812836946497322,1.0627338030571147,1.4246015428870424,2.4333754615512855,1.0238366781810153,4.5267864225387795,4.5267864225387795,0.012490250447657083,0.5272534831084978,0.20438997158888056,0.3286648093589624,0.5095896015279845,0.5750714967171815,0.2646982356452213,0.3021689869881926,0.0,0.4331327773665865,0.39525381626284084,0.39525381626284084,
16,4,contour_cross_slope,V10_Hard_rho_1p0,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.0
16,4,contour_cross_slope,V10_Hard_rho_1p2,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.2
16,4,contour_cross_slope,V10_Hard_rho_1p5,True,19311.473056221177,10405.652610297715,1.855863709798463,1.2551924431739594,151,19311.473056221177,1.855863709798463,10405.652610297715,0.30935267021173024,0.46912492598701444,0.252960957201269,0.598752373077985,0.9434805378673379,1.5734405100543454,1.8468604624042049,0.9243441579429518,1.952720875937139,1.952720875937139,0.023485183110304158,0.40494657384217714,0.20314485698643808,0.3382899984892689,0.4459880326816862,0.5372424848615047,0.28981354191585657,0.4028166404390823,0.0,0.30736981764506144,0.397910382023593,0.397910382023593,1.5
17,4,upslope_downslope,B0_Static_Slope,True,26699.431911651438,11537.899245192642,2.3140635348134078,1.3917708465816239,169,17914.921530188498,1.5527021990292464,11537.899245192639,0.2502473483133724,0.14385280200238698,0.24045905645030557,0.5576830294425008,0.6943600285585919,1.2757625757197395,1.6414892967394867,0.820921035375908,1.961325955050941,1.961325955050941,0.0070601719238990775,0.3211339065090488,0.09435186246088074,0.06318675580171969,0.17115721114037302,0.28790092336972056,0.26943699450486974,0.12344909263987466,0.0,0.6071139128552551,0.4083407145651721,0.4083407145651721,
17,4,upslope_downslope,B1_Longitudinal_Directional,True,16776.881990294878,11043.352779184195,1.5191837411839193,1.332115675476077,160,26341.05988981569,2.385241186849197,11043.352779184193,0.22004796255269599,0.12087506130265502,0.615456968080088,1.38690707618184,1.393700638619005,0.9355592221944756,1.0342082046376637,1.1243920662166504,2.7060324647412064,2.7060324647412064,0.4527951335992914,0.864016913486883,0.0451529553309821,0.04425805492616153,0.7298236277834071,0.8231849195444829,0.04388737504151167,0.007376342487693588,0.0,0.9487362824707948,0.4207951066737614,0.4207951066737614,
17,4,upslope_downslope,V9_Constant_Adhesion,True,15691.372021961355,9352.467582384139,1.6777788197327594,1.1281509266243066,141,16922.183017695825,1.8093816277502677,9352.467582384137,0.3453001784471761,0.2587171314027735,0.2974363762845249,0.7259595946102958,0.8946040589429645,1.6538506755383142,2.589465914021611,0.9178802127825111,2.2420985353113934,2.589465914021611,0.017419905836427333,0.5061588667722845,0.21450364254952947,0.13997824398676742,0.40207712893879766,0.48363678864399867,0.273978921311522,0.10768951845984193,0.0,0.6183315602286354,0.3850155124103445,0.3850155124103445,
17,4,upslope_downslope,V10_Free,True,16897.5045116677,9467.668786048167,1.7847587292627256,1.1420471891365234,143,16897.5045116677,1.7847587292627256,9467.668786048163,0.3421962790587216,0.25175205686341523,0.29025781573817905,0.7086854687948917,0.8750194608681862,1.6538506755383142,2.589465914021611,0.9178802127825111,2.2420985353113934,2.589465914021611,0.008603971489975085,0.49139602851002484,0.21441363862653554,0.13827500926674682,0.38858074198031956,0.4777519672114939,0.2731652309292244,0.10637916821112442,0.0,0.6204556008596507,0.38497115414005023,0.38497115414005023,
17,4,upslope_downslope,V10_Hard_rho_1p0,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.0
17,4,upslope_downslope,V10_Hard_rho_1p2,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.2
17,4,upslope_downslope,V10_Hard_rho_1p5,True,18137.08921259557,11172.530232455229,1.623364523096917,1.3476978373304713,161,18137.08921259557,1.623364523096917,11172.530232455223,0.2788171799229554,0.16070080008760007,0.28018185264655543,0.6364181029570039,0.7590022600287102,1.2757625757197395,1.5814635091994609,0.820921035375908,1.961325955050941,1.961325955050941,0.014582113561895326,0.42053116353351283,0.13691273720049107,0.06827317156926126,0.2741918684629507,0.35225799196425156,0.2618970213798192,0.12019512254947234,0.0,0.6179078560707078,0.416134457466578,0.416134457466578,1.5
18,4,diagonal_ne_sw,B0_Static_Slope,True,33815.407324586755,10888.620772029493,3.1055730594871305,1.3234559164189321,154,19618.697806795983,1.8017615102540963,10888.620772029495,0.2369344775081634,0.40308200843395253,0.22350989310761238,0.5642350971305119,0.8595764049621615,1.1694490277430947,3.145732937696442,0.7221705140741089,4.5267864225387795,4.5267864225387795,0.005289981443745062,0.3028770094032215,0.11750743398043917,0.24174413665129274,0.2786182842431974,0.370207480925238,0.24831768282739647,0.3201862409811262,0.0,0.4314960761914776,0.39554492972368077,0.39554492972368077,
18,4,diagonal_ne_sw,B1_Longitudinal_Directional,True,19260.63081175585,10520.853813961738,1.8307098598971083,1.2787557320054526,153,24462.194384310656,2.3251149399916584,10520.853813961741,0.21154987258899113,0.33588915913370143,0.4994813045320615,1.2497045608380704,1.3097303406626117,0.9923104053229885,1.9531272256403416,1.0406951708308756,4.603511616141132,4.603511616141132,0.18144981307427227,0.8281715499678309,0.11160457168958499,0.23205232837475315,0.7211025323124651,0.7849226206923435,0.07930543847638571,0.07609831746235132,0.0,0.8445962440612621,0.3836317357294284,0.3836317357294284,
18,4,diagonal_ne_sw,V9_Constant_Adhesion,True,16054.81330304543,8699.797902412987,1.8454237078992888,1.057415741319042,116,17630.695640624057,2.0265638165840594,8699.797902412998,0.2923650221580344,0.5368173845377577,0.3153321424282225,0.7793804127910735,1.0982235157098226,1.5628091552566812,1.8215711175523333,0.8790965418198702,2.1459771235689353,2.1459771235689353,0.04681692220062469,0.5343783483309363,0.2457199334775623,0.33774727508831265,0.5382567891557493,0.5944370957964988,0.20826639571706262,0.35486754117806363,0.0,0.43686606310487414,0.3877131854050174,0.3877131854050174,
18,4,diagonal_ne_sw,V10_Free,True,17607.007373533437,8834.764507822352,1.9929232248289233,1.0738202388387685,120,17607.007373533437,1.9929232248289233,8834.764507822361,0.2823112213540999,0.5364861611841478,0.29424414622585937,0.7235629406122686,1.03727696013396,1.5628091552566812,1.8215711175523333,0.756281583771506,1.8826075690145718,1.8826075690145718,0.018440684466362534,0.5012543258541895,0.23274578600446574,0.36136723172869945,0.4605537661187593,0.5576949943407442,0.21160452582286518,0.37282480413681496,0.0,0.41557067004032017,0.390161703361585,0.390161703361585,
18,4,diagonal_ne_sw,V10_Hard_rho_1p0,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.0
18,4,diagonal_ne_sw,V10_Hard_rho_1p2,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.2
