edge_id,row,col,theta_deg,edge_len_m,cum_dist_m,elev_m,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_max,dominant_limit_code,dominant_limit_name,mu_slide,mu_brake
0,129,220,0.0,57.60060183201306,57.60060183201306,3694.0,2.7332058548359806,5.454357585144243,35.44318956191034,0.16538506755383142,0.0,0.7495947108111005,1.7332058548359806,1.7332058548359806,3,侧滑附着,0.41068296338445087,0.41068296338445087
1,129,220,0.0,57.60060183201306,115.20120366402612,3694.0,2.7332058548359806,5.454357585144243,35.44318956191034,0.16538506755383142,0.0,0.7495947108111005,1.7332058548359806,1.7332058548359806,3,侧滑附着,0.41068296338445087,0.41068296338445087
2,129,222,0.0,57.60060183201306,172.80180549603918,3694.0,2.3797183043259875,5.946801364267784,29.808855987202545,0.1804200736950888,0.0,0.6033323282138126,1.3797183043259875,1.3797183043259875,3,侧滑附着,0.4152374274148384,0.4152374274148384
3,129,222,0.0,57.60060183201306,230.40240732805225,3694.0,2.3797183043259875,5.946801364267784,29.808855987202545,0.1804200736950888,0.0,0.6033323282138126,1.3797183043259875,1.3797183043259875,3,侧滑附着,0.4152374274148384,0.4152374274148384
4,129,224,0.0,57.60060183201306,288.0030091600653,3721.0,2.278111969252517,16.899634923041337,28.672894474255223,0.5262252149440091,0.0,0.5759081314768211,1.278111969252517,1.278111969252517,3,侧滑附着,0.4278727513154009,0.4278727513154009
5,129,224,0.0,57.60060183201306,345.60361099207836,3721.0,2.278111969252517,16.899634923041337,28.672894474255223,0.5262252149440091,0.0,0.5759081314768211,1.278111969252517,1.278111969252517,3,侧滑附着,0.4278727513154009,0.4278727513154009
6,129,226,0.0,57.60060183201306,403.2042128240914,3756.0,2.098212401230903,19.590596381056226,25.521002402119148,0.6164352517915535,0.0,0.5027769401781771,1.098212401230903,1.098212401230903,3,侧滑附着,0.43472971672360267,0.43472971672360267
7,129,226,0.0,57.60060183201306,460.8048146561045,3756.0,2.098212401230903,19.590596381056226,25.521002402119148,0.6164352517915535,0.0,0.5027769401781771,1.098212401230903,1.098212401230903,3,侧滑附着,0.43472971672360267,0.43472971672360267
8,130,227,90.0,57.60060183201306,518.4054164881176,3793.0,1.3608401473901777,11.768169401761957,1.491724856169214,0.3608401473901776,0.0,0.02742419673699149,0.0606132989432649,0.3608401473901776,0,上坡牵引,0.429631697453637,0.429631697453637
9,130,227,90.0,57.60060183201306,576.0060183201306,3793.0,1.3608401473901777,11.768169401761957,1.491724856169214,0.3608401473901776,0.0,0.02742419673699149,0.0606132989432649,0.3608401473901776,0,上坡牵引,0.429631697453637,0.429631697453637
