edge_id,row,col,theta_deg,edge_len_m,cum_dist_m,elev_m,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_max,dominant_limit_code,dominant_limit_name,mu_slide,mu_brake
0,129,320,180.0,57.60060183201306,57.60060183201306,3367.0,1.6257714259736133,13.66101631866103,13.661016318661034,0.4209801719552072,0.0,0.25595916954525383,0.6257714259736133,0.6257714259736133,3,侧滑附着,0.3884054229847358,0.3884054229847358
1,130,318,135.0,81.45955231168543,139.0601541436985,3377.0,1.3262698733242588,-6.998631231543706,4.2125815475450645,0.0,0.3262698733242588,0.07756734192528265,0.1957619239945553,0.3262698733242588,1,下坡制动,0.37625389595806746,0.37625389595806746
2,130,318,135.0,81.45955231168543,220.51970645538393,3377.0,1.3262698733242588,-6.998631231543706,4.2125815475450645,0.0,0.3262698733242588,0.07756734192528265,0.1957619239945553,0.3262698733242588,1,下坡制动,0.37625389595806746,0.37625389595806746
3,132,316,135.0,81.45955231168543,301.9792587670694,3375.0,1.6646267089193687,-11.112374481460863,14.455904058348354,0.0,0.5063822544147571,0.2714856967384893,0.6646267089193688,0.6646267089193688,3,侧滑附着,0.38788187354205506,0.38788187354205506
4,132,316,135.0,81.45955231168543,383.43881107875484,3375.0,1.6646267089193687,-11.112374481460863,14.455904058348354,0.0,0.5063822544147571,0.2714856967384893,0.6646267089193688,0.6646267089193688,3,侧滑附着,0.38788187354205506,0.38788187354205506
5,133,314,180.0,57.60060183201306,441.0394129107679,3307.0,1.9611700662371478,-20.03082003107638,0.994608083593053,0.0,0.9611700662371477,0.018282797824661034,0.04577000315415001,0.9611700662371477,1,下坡制动,0.37930802870331887,0.37930802870331887
6,134,314,135.0,81.45955231168543,522.4989652224533,3296.0,2.0492984124304225,-22.354770332785616,8.724009590158646,0.0,1.0492984124304228,0.16159862901100544,0.3915292583695606,1.0492984124304228,1,下坡制动,0.391925725730731,0.391925725730731
7,134,312,180.0,57.60060183201306,580.0995670544663,3264.0,2.824643885068557,-36.097998976797115,4.96110422740882,0.0,1.8246438850685573,0.09141398912330484,0.217219510127209,1.8246438850685573,1,下坡制动,0.39961718130899904,0.39961718130899904
8,134,312,135.0,81.45955231168543,661.5591193661518,3264.0,2.4438154529995133,-29.983805309182934,24.428173456638085,0.0,1.4438154529995133,0.47833194187257644,1.1366206757655748,1.4438154529995133,1,下坡制动,0.39961718130899904,0.39961718130899904
9,135,310,180.0,57.60060183201306,719.1597211981648,3198.0,2.6375226367054077,-33.06553034948396,5.946801364267789,0.0,1.6375226367054077,0.10969678694796599,0.2620036218728654,1.6375226367054077,1,下坡制动,0.3975730460857272,0.3975730460857272
10,136,310,135.0,81.45955231168543,800.6192735098502,3168.0,2.9840269287220273,-38.372322399008986,2.460263496678528,0.0,1.9840269287220276,0.04524761612308158,0.10766037597716438,1.9840269287220276,1,下坡制动,0.3990893442156165,0.3990893442156165
11,136,308,135.0,81.45955231168543,882.0788258215357,3101.0,2.2623810481509397,-26.43561218864255,12.12459975063753,0.0,1.2623810481509394,0.2262380806154078,0.5454732924108999,1.2623810481509394,1,下坡制动,0.39384246161160325,0.39384246161160325
12,137,308,180.0,57.60060183201306,939.6794276535487,3086.0,1.890905260976432,-13.190477710228917,18.702920011526672,0.0,0.6167805652913764,0.3565145575808891,0.8909052609764322,0.8909052609764322,3,侧滑附着,0.37999341052089525,0.37999341052089525
13,138,306,135.0,81.45955231168543,1021.1389799652342,3036.0,2.2019088541246674,-25.296691916610886,16.092148914035068,0.0,1.2019088541246676,0.3038054225406905,0.7336326771929792,1.2019088541246676,1,下坡制动,0.3932304813917258,0.3932304813917258
14,138,306,135.0,81.45955231168543,1102.5985322769195,3036.0,2.2019088541246674,-25.296691916610886,16.092148914035068,0.0,1.2019088541246676,0.3038054225406905,0.7336326771929792,1.2019088541246676,1,下坡制动,0.3932304813917258,0.3932304813917258
15,139,304,180.0,57.60060183201306,1160.1991341089326,2970.0,2.000682251233669,-21.336656403283122,16.44321708789231,0.0,1.0006822512336688,0.31080756301923673,0.7560710342654384,1.0006822512336688,1,下坡制动,0.39035459770156156,0.39035459770156156
16,140,304,135.0,81.45955231168543,1241.658686420618,2924.0,2.5935254724544707,-31.541667179792263,29.98380530918294,0.0,1.5935254724544705,0.6076108450813807,1.4979139441072022,1.5935254724544705,1,下坡制动,0.3851846522116695,0.3851846522116695
17,140,302,180.0,57.60060183201306,1299.2592882526312,2888.0,2.6078771000691154,-32.36136959870136,15.984643037480359,0.0,1.6078771000691154,0.3016661641069062,0.7268485520860384,1.6078771000691154,1,下坡制动,0.3941059506325402,0.3941059506325402
18,140,302,135.0,81.45955231168543,1380.7188405643167,2888.0,2.650900340849094,-33.049221441027555,13.794437650312792,0.0,1.6509003408490939,0.25855780641760884,0.6229812606977714,1.6509003408490939,1,下坡制动,0.3941059506325402,0.3941059506325402
19,142,300,135.0,81.45955231168543,1462.1783928760021,2780.0,2.5904289424071276,-29.98380530918294,12.460340243342156,0.0,1.5904289424071276,0.2327020257758479,0.6091004460282614,1.5904289424071276,1,下坡制动,0.36277852227599283,0.36277852227599283
20,142,300,135.0,81.45955231168543,1543.6379451876876,2780.0,2.5904289424071276,-29.98380530918294,12.460340243342156,0.0,1.5904289424071276,0.2327020257758479,0.6091004460282614,1.5904289424071276,1,下坡制动,0.36277852227599283,0.36277852227599283
21,144,298,135.0,81.45955231168543,1625.097497499373,2709.0,2.105116443931922,-22.053313814168007,18.96932516414341,0.0,1.1051164439319223,0.3619809289846523,0.9376745584876914,1.1051164439319223,1,下坡制动,0.3665758738851248,0.3665758738851248
22,144,298,135.0,81.45955231168543,1706.5570498110585,2709.0,2.105116443931922,-22.053313814168007,18.96932516414341,0.0,1.1051164439319223,0.3619809289846523,0.9376745584876914,1.1051164439319223,1,下坡制动,0.3665758738851248,0.3665758738851248
23,146,296,135.0,81.45955231168543,1788.016602122744,2707.0,2.4664849491757277,10.433592938803367,29.98380530918294,0.318940643929935,0.0,0.6076108450813807,1.4664849491757277,1.4664849491757277,3,侧滑附着,0.3934397430806728,0.3934397430806728
24,146,296,135.0,81.45955231168543,1869.4761544344294,2707.0,2.4664849491757277,10.433592938803367,29.98380530918294,0.318940643929935,0.0,0.6076108450813807,1.4664849491757277,1.4664849491757277,3,侧滑附着,0.3934397430806728,0.3934397430806728
25,148,294,135.0,81.45955231168543,1950.9357067461149,2659.0,2.1211406396436256,-23.25131479674205,13.12920020857317,0.0,1.1211406396436254,0.24562991609672846,0.6086192043779682,1.1211406396436254,1,下坡制动,0.3832356737682533,0.3832356737682533
