pair_id,roi_id,scenario,模型代码,模型名称,起点_row,起点_col,终点_row,终点_col,是否找到路径,路径总代价_J,路径长度_L_m,平均单位距离代价_J除以L,绕行率_L除以直线距离,路径节点数,alpha_parallel_deg_mean_weighted,alpha_parallel_deg_max,alpha_parallel_deg_p90,alpha_cross_deg_mean_weighted,alpha_cross_deg_max,alpha_cross_deg_p90,rho_up_mean_weighted,rho_up_max,rho_up_p90,rho_down_mean_weighted,rho_down_max,rho_down_p90,rho_roll_mean_weighted,rho_roll_max,rho_roll_p90,rho_slide_mean_weighted,rho_slide_max,rho_slide_p90,rho_break_mean_weighted,rho_break_max,rho_break_p90,rho_max_mean_weighted,rho_max_max,rho_max_p90,unit_cost_mean_weighted,unit_cost_max,unit_cost_p90,E_rho_up_gt_0p5,E_rho_up_gt_0p7,E_rho_up_gt_0p9,E_rho_up_gt_1p0,E_rho_down_gt_0p5,E_rho_down_gt_0p7,E_rho_down_gt_0p9,E_rho_down_gt_1p0,E_rho_roll_gt_0p5,E_rho_roll_gt_0p7,E_rho_roll_gt_0p9,E_rho_roll_gt_1p0,E_rho_slide_gt_0p5,E_rho_slide_gt_0p7,E_rho_slide_gt_0p9,E_rho_slide_gt_1p0,E_rho_break_gt_0p5,E_rho_break_gt_0p7,E_rho_break_gt_0p9,E_rho_break_gt_1p0,E_rho_max_gt_0p5,E_rho_max_gt_0p7,E_rho_max_gt_0p9,E_rho_max_gt_1p0,上坡段数量_alpha_gt_1deg,下坡段数量_alpha_lt_minus1deg,近似平坡段数量_abs_alpha_le_1deg
7,2,upslope_downslope,V6,V6 经验纵横坡,372,751,287,868,True,11219.202634905969,5497.817439112428,2.040664820023054,1.3200024498871636,160,2.010604637300146,53.72617774905809,10.501471093069108,7.341388784973024,32.005114152409014,14.596429528741979,0.1983809562677514,2.272031815876476,0.36505705260509486,0.07586129109306666,1.135265077457242,0.2637288710999578,0.23134243222137818,1.108380273576949,0.4618251139903955,0.3261234264655243,1.5624836705261662,0.6510348627192359,0.04634461449352065,0.24621175955617874,0.08880037461326176,0.44777594113823727,2.272031815876476,0.7807130209348632,1.0506134724520286,2.275767259997693,1.0249848543731568,0.06923093659321318,0.06403096270175443,0.05667708910046747,0.05667708910046747,0.017753821384204452,0.010399947782917493,0.005199973891458746,0.005199973891458746,0.07406135971844835,0.015599921674376238,0.005199973891458746,0.005199973891458746,0.2143075818484793,0.07406135971844835,0.020799895565834985,0.015599921674376238,0.0,0.0,0.0,0.0,0.26667687152929037,0.14329229631166152,0.07747698466630244,0.0722770107748437,74,66,20
7,2,upslope_downslope,V7,V7 车辆约束,372,751,287,868,True,5255.257016929737,4758.892316168918,1.1043025703847844,1.1425896886649443,136,3.987868515217739,52.71782843211969,26.996115485497974,10.432607968150212,37.27526834307423,21.6067161298697,0.32329767720811153,2.192491679765052,0.8900219509404907,0.16169638405926975,2.006925286269436,0.5951817108840383,0.33374274941633675,1.3497799686094174,0.7023962352058193,0.4704771535103738,1.902784820366183,0.9901679720502139,0.05597759037300367,0.21338352494868817,0.11818164458696576,0.6619966403432689,2.192491679765052,1.2863477989407492,1.1099857786262688,2.3916526102224958,1.4056696336815744,0.22075924463343505,0.15665308040138842,0.10560998376168591,0.08258013158733608,0.11368965906302715,0.08215262411539356,0.05912277194104375,0.05310728531326142,0.2203317371614925,0.1016586858074625,0.029045338802132146,0.014522669401066073,0.37406561394543697,0.2203317371614925,0.13070402460959465,0.08962771255189786,0.0,0.0,0.0,0.0,0.5062292403637536,0.3404643903242445,0.23734610270806003,0.18174712124929718,76,51,9
8,2,diagonal_ne_sw,B0,B0 静态坡度,279,759,380,860,True,18935.140573344288,5412.264338066403,3.4985616722684125,1.3156658514248374,162,-4.266323716232863,40.95949962845593,28.697854473102694,8.841063663335678,28.375494547201935,18.897946177707695,0.25208790061723246,1.4708772793066862,0.9516898028629239,0.3911075359306638,1.9685897008419482,0.9269339214475167,0.2801401158386712,0.9579083648195863,0.6071180930778798,0.3949135210108412,1.3503634209050328,0.8558543751900461,0.051827746589375105,0.24621175955617874,0.11457053878014181,0.7294078085207173,1.9685897008419482,1.2156746278776673,1.0770383614674959,2.0015091547795376,1.2445157812328538,0.2230641000864121,0.1688483990175241,0.09875328675234157,0.08597452346147708,0.374969113755073,0.2802246336535901,0.16612392278123833,0.10661508464691881,0.1617389444612354,0.043629426938024976,0.007485626225432972,0.0,0.2944435427661675,0.1617389444612354,0.06699446435975248,0.03304315280716194,0.0,0.0,0.0,0.0,0.6967865005938266,0.5235531232562998,0.30850663647160487,0.22563276091555784,67,92,3
8,2,diagonal_ne_sw,B1,B1 方向纵坡,279,759,380,860,True,11408.47477652862,5908.009776740021,1.931018262942635,1.4361764739521037,173,-3.26047423280075,32.55227285302707,18.969468626787496,28.115962055502145,53.90340404313576,40.845066225993946,0.2005490423584179,1.0988148082329776,0.6216023980312684,0.28874659561881405,1.442227856473621,0.7811021122084455,0.989006815838399,2.43227893368275,1.5332593784481134,1.3942029072744,3.4287836103213096,2.1614357442278638,0.043727032677299445,0.17727246688044873,0.09421703332349779,1.4196502827617772,3.4287836103213096,2.1614357442278638,1.7494635725391494,5.147668585946237,2.804906939473323,0.16764560300846984,0.08299214647346816,0.013693581907116899,0.006846790953558449,0.2963583568084922,0.13106220102035,0.042742055782884224,0.026212440204069997,0.8580802507442304,0.7597332123021118,0.5944370565139697,0.5243078369168516,0.9125105097933011,0.8580802507442304,0.776262827880926,0.754891799989484,0.0,0.0,0.0,0.0,0.9484057746226268,0.8842926909483005,0.781104240193554,0.7597332123021118,66,103,4
8,2,diagonal_ne_sw,V6,V6 经验纵横坡,279,759,380,860,True,17223.053497628785,5412.264338066403,3.1822269611801572,1.3156658514248374,162,-4.3060974847682,40.95949962845593,28.697854473102694,8.656270309872522,28.375494547201935,18.897946177707695,0.25208790061723246,1.4708772793066862,0.9516898028629239,0.3927057481338603,1.9685897008419482,0.9929550555806365,0.27427330713000786,0.9579083648195863,0.6071180930778798,0.3866430807802476,1.3503634209050328,0.8558543751900461,0.051377344015653297,0.24621175955617874,0.11457053878014181,0.7276074913747764,1.9685897008419482,1.2156746278776673,1.077587843111954,2.0015091547795376,1.2445157812328538,0.2230641000864121,0.1688483990175241,0.09875328675234157,0.08597452346147708,0.37277662459507155,0.27803214449358865,0.17141705984666983,0.11410071087235178,0.1617389444612354,0.043629426938024976,0.007485626225432972,0.0,0.27637164240987155,0.1617389444612354,0.06699446435975248,0.03304315280716194,0.0,0.0,0.0,0.0,0.6840077373029623,0.5213606340962982,0.31379977353703636,0.2331183871409908,67,92,3
8,2,diagonal_ne_sw,V7,V7 车辆约束,279,759,380,860,True,5500.434184057376,4451.123905263516,1.2357405233210959,1.0820224875986315,122,-3.0872171699108937,50.83389396358185,34.77755089565154,14.303124618543773,37.99844201218838,27.432271831374408,0.342662165250375,2.053296441570061,1.189660431202243,0.44600300668211484,1.8841649754905825,1.2741525147639168,0.4660727359307435,1.3854753419711865,0.9205448482681735,0.6570227353641939,1.953104588157708,1.2976920716607758,0.05010432234097649,0.2888884645459164,0.09667915091905951,1.0531521687858465,2.053296441570061,1.5380325469365468,1.242887615083052,2.47789257874743,1.6526421441106256,0.2801804335930886,0.2284313789307004,0.1782380572238198,0.16275890718839864,0.38477861224041965,0.3137945359419932,0.21936390277395865,0.18464973110249924,0.4104253077551373,0.26955722448083924,0.09397496953508178,0.05926079786362234,0.5603608671861772,0.4104253077551373,0.34319710305732803,0.250322202844801,0.0,0.0,0.0,0.0,0.8938460883971614,0.7967596529510644,0.6751265913128046,0.5603608671861772,48,68,6
9,2,diagonal_nw_se,B0,B0 静态坡度,279,860,380,759,True,8696.967943698033,5046.895325328987,1.7232312903440516,1.2268483984696181,146,-1.2459342778377132,34.9817816004696,9.06728141831865,7.707835809252183,25.583478113381723,14.596429528741979,0.10528971376628853,1.198239978372257,0.3232984811465976,0.09686229019833274,0.7793221773914474,0.30055696441269086,0.24278358919315207,0.8490551415446331,0.4618251139903955,0.3422520254369153,1.1969130321658243,0.6510348627192359,0.04941875516175572,0.4513882258529944,0.09356046863134788,0.410924774254053,1.198239978372257,0.7057688894964729,1.0116201812265113,1.2598128404616122,1.0143194480365216,0.04002827974093027,0.02401696784455816,0.008005655948186054,0.008005655948186054,0.035338675062175716,0.01601131189637211,0.0,0.0,0.08434385968134626,0.027333019113989665,0.0,0.0,0.23135941353885792,0.08434385968134626,0.04099952867098449,0.021672165505180887,0.0,0.0,0.0,0.0,0.2827094004974057,0.11636648347409047,0.04900518461917055,0.029677821453366938,44,84,18
9,2,diagonal_nw_se,B1,B1 方向纵坡,279,860,380,759,True,5759.775486109128,4876.988095902113,1.1810107740367004,1.1855456967344313,143,-0.6583113219388473,33.049221441027555,8.880567841118102,15.71216244784041,53.90340404313576,29.797914238507577,0.10700874829266861,1.1186998422608334,0.3178882020784697,0.07805026669068148,0.4755497499221785,0.2146247466819597,0.5209154572648584,2.43227893368275,1.0156216209968818,0.7343345195727231,3.4287836103213096,1.4317217980790535,0.03966904338281829,0.16085834957670342,0.0748483749050783,0.7541490577302148,3.4287836103213096,1.4317217980790535,1.177116408972712,5.147668585946237,1.5498125254593083,0.036559626838516254,0.014138687676028152,0.014138687676028152,0.014138687676028152,0.0,0.0,0.0,0.0,0.4782895656880654,0.2696398714403196,0.12724818908425337,0.10482724992176526,0.6231070633410233,0.4782895656880654,0.29791724679237586,0.25207056287161494,0.0,0.0,0.0,0.0,0.6231070633410233,0.48414600187763357,0.312055934468404,0.2662092505476431,49,79,15
9,2,diagonal_nw_se,V6,V6 经验纵横坡,279,860,380,759,True,8284.64904980443,5063.7661510051585,1.6360647002152588,1.23094952284955,147,-1.3458686371144688,34.9817816004696,9.06728141831865,7.521192383613552,25.583478113381723,14.596429528741979,0.10479029690031093,1.198239978372257,0.3232984811465976,0.09970281022649406,0.9269339214475167,0.29810175819186224,0.2367697996720444,0.8490551415446331,0.4618251139903955,0.3337743863551695,1.1969130321658243,0.6510348627192359,0.049859526134452284,0.4513882258529944,0.0952018803617224,0.40539469203513545,1.198239978372257,0.7057483097556959,1.0113423242205508,1.2598128404616122,1.0143121479315216,0.039895982617127526,0.023937589570276516,0.007979196523425505,0.007979196523425505,0.03288482495725391,0.013621340493559805,0.005642143970134299,0.0,0.08172804296135883,0.02724268098711961,0.0,0.0,0.20665715995668826,0.08172804296135883,0.0385269689273882,0.02160053701698531,0.0,0.0,0.0,0.0,0.26347957448421866,0.11130777650176964,0.052148309420948,0.029579733540410814,44,85,18
9,2,diagonal_nw_se,V7,V7 车辆约束,279,860,380,759,True,4903.736159310185,4735.033365689248,1.0356286388272113,1.1510379603558316,136,-1.1167909939145382,35.45123888729389,10.961992520310364,10.298035722717005,28.375494547201928,20.903879542425827,0.1473513694849737,1.2181250124001126,0.3785425774647618,0.14253451659596833,0.9963776401237222,0.4432954971343752,0.3278923107088698,0.9579083648195861,0.6773435005192467,0.46222979007044995,1.3503634209050326,0.9548511319882128,0.052312693541538786,0.19040376072344484,0.09438117449653516,0.5383802745102296,1.3503634209050326,0.9684668099595728,1.0359950451013205,1.5303203595221182,1.0859542707903307,0.10337586887018617,0.07176005692579386,0.03764632477775692,0.03161581194439231,0.09838002846289692,0.04617475781476616,0.029117891740747692,0.0,0.20382524218523382,0.07529264955551385,0.008528433037009234,0.0,0.375,0.20382524218523382,0.1335284330370092,0.06323162388878462,0.0,0.0,0.0,0.0,0.46734951562953225,0.2645589458703738,0.1686768376111215,0.07176005692579386,45,79,12
10,2,random_far_1,B0,B0 静态坡度,319,748,350,849,True,14522.612874912835,4409.195156442505,3.293710611491779,1.449076412138114,128,-6.841957227421203,44.12182896064698,16.072925893235738,10.296923250706667,32.04975988982776,17.892691307708223,0.15194112622912387,1.6357107269850868,0.5316130066378462,0.38246396682995865,3.2099763304345563,1.1109597759255858,0.32719283180479947,1.1103028774045203,0.5725679544262526,0.4612437346600984,1.5651939651399238,0.8071490447682355,0.05085493570360422,0.29873693492816356,0.08748724522896216,0.7107562365355483,3.2099763304345563,1.199251761350292,1.1052850327462138,3.21081100516137,1.231082322569219,0.10669417382415922,0.07544417382415922,0.05602791308792039,0.040402913087920385,0.31518082617584076,0.2408470869120796,0.15088834764831843,0.1287912607362388,0.21920995705504467,0.03125,0.015625,0.015625,0.39755704396712427,0.21920995705504467,0.06518082617584077,0.03125,0.0,0.0,0.0,0.0,0.5964308261758408,0.4455424785275223,0.27209708691207957,0.20044417382415922,43,76,9
10,2,random_far_1,B1,B1 方向纵坡,319,748,350,849,True,7405.319055885786,4249.170627888301,1.7427681080357056,1.3964845532015469,127,-6.415349053949533,29.453305621317156,12.563452459485037,28.445653096935565,54.452013123251426,42.29206147156955,0.11586958906397389,0.9795046040658424,0.42578416729962515,0.3010212902951278,1.2703634212153143,0.7330697053077211,1.0223279042990803,2.4818534906689282,1.6133090648731154,1.4411756456432931,3.498668863253949,2.274281787099198,0.047466883008100834,0.27411575897254564,0.08929279813237416,1.4620125225197556,3.498668863253949,2.274281787099198,1.8849437153836515,5.277109870947391,3.0552763754997616,0.07317389786275214,0.06367955712760448,0.018988681470295303,0.0,0.26997185264486767,0.12294931489821123,0.06367955712760448,0.04747170367573826,0.8048310165564532,0.7439322874472778,0.5952807783620527,0.546657218006454,0.8534545769120518,0.8048310165564532,0.7534266281824255,0.7372187747305592,0.0,0.0,0.0,0.0,0.8870221404956448,0.8249715547066089,0.7534266281824255,0.7372187747305592,35,84,8
10,2,random_far_1,V6,V6 经验纵横坡,319,748,350,849,True,13053.088066736444,4541.267185782703,2.8743272599334406,1.4924817175577332,133,-6.6025086819655066,44.12182896064698,16.987874685752693,9.090753357421177,29.808855987202545,16.30796533660277,0.16180982155303156,1.6357107269850868,0.5597346914482905,0.38345250817453336,3.2099763304345563,1.0935988462597874,0.28718543913120786,1.0160152507788702,0.518866402097582,0.4048453132491139,1.4322766979823192,0.7314459665055121,0.04944279865644593,0.29873693492816356,0.08830795109414942,0.6917004338686551,3.2099763304345563,1.195297873970436,1.0919525428882295,3.21081100516137,1.2198510704546695,0.10990434287980413,0.08844418504804201,0.06958758093727342,0.04552386938451777,0.3223490666742204,0.23498330888778088,0.15911019324691789,0.12507896600797672,0.153271357741117,0.012571069407179057,0.006285534703589528,0.006285534703589528,0.333841708819797,0.153271357741117,0.036634780959934714,0.012571069407179057,0.0,0.0,0.0,0.0,0.59028517553934,0.42488944758883257,0.265332555144126,0.18317390479967358,45,80,8
10,2,random_far_1,V7,V7 车辆约束,319,748,350,849,True,4256.135484016755,3631.235860747162,1.1720900671929952,1.193401073443134,113,-6.982222105252721,41.52191635819476,31.232978299006582,12.964030889474774,36.74207436541821,21.766894469838075,0.2634191338904551,1.4989989641171304,1.0470735469498993,0.5209000582942209,2.7671924637818255,1.2741525147639168,0.4167027658657749,1.3238986601058007,0.7081318414519399,0.5874258886141748,1.8662999397951434,0.9982534561694952,0.05315723538217333,0.19532799591456843,0.11227256235761746,0.9133904972448658,2.7671924637818255,1.4315571599391042,1.1714847683826208,2.7678070789125697,1.4795825408633045,0.23527484794569026,0.18154293184179407,0.13567987266824014,0.11668277154663433,0.4678495310743811,0.35712631160566743,0.21953713408500572,0.17693346217237307,0.3557762291971678,0.1297203205903195,0.042603671912632625,0.007868856930342267,0.5739632808736739,0.3557762291971678,0.21818705167650604,0.10611374979929268,0.0,0.0,0.0,0.0,0.8629700449232602,0.6952555220897291,0.45481198203069595,0.35060753708382486,42,68,3
11,3,contour_cross_slope,B0,B0 静态坡度,759,587,620,552,True,19879.758072814922,8949.263369560034,2.2213848505603044,2.167836987226311,267,0.5060818455737139,66.46145288072171,22.10799764601218,6.725682468661171,35.45123888729389,14.596429528741977,0.2025272700846718,3.7832944019935235,0.7228404633488678,0.13760989235972843,1.466779918649644,0.4080801164644905,0.21265358488951397,1.2626973899894542,0.46182511399039544,0.2997777584009373,1.7800245093748153,0.6510348627192358,0.04260826586625028,0.24457034782580422,0.0866665393637749,0.46302187405317885,3.7832944019935235,0.9151502176582581,1.0495096834478936,3.817089729990869,1.0595549498564107,0.15257897521838626,0.10617399407222157,0.06054633552132853,0.04960857657156621,0.0773416352436078,0.04320138572076315,0.02320249057308234,0.018671922474123092,0.08695242151981239,0.02640608599848387,0.0090611361979185,0.00453056809895925,0.18273830672055774,0.08695242151981239,0.04375103579904924,0.02320249057308234,0.0,0.0,0.0,0.0,0.33797122728605944,0.19898395636455093,0.11070456217118083,0.07468768989649237,93,139,35
11,3,contour_cross_slope,B1,B1 方向纵坡,759,587,620,552,True,11644.34139724989,6422.321644493807,1.8131046748854744,1.5557198207121539,195,3.056341002502423,36.097998976797115,20.14300223257857,30.894316749268377,55.5607314756753,44.1660000106902,0.27303869500386074,1.2459038008231318,0.6589458036936092,0.14878057101655698,1.4824836706698576,0.5866596998538527,1.119126447196164,2.5862206383462154,1.7241470922308089,1.5776325514661664,3.645795231227722,2.430530154151813,0.056370462441654584,0.3053025818496616,0.1273735502770631,1.5974414713463085,3.645795231227722,2.430530154151813,2.0105845246724012,5.618253288368716,3.312817447341035,0.23711560694788758,0.097001839205954,0.030484737017820968,0.004464386374915596,0.1126929011504654,0.06619982801714573,0.02678631824949357,0.013393159124746786,0.8966845650349667,0.7941350976765216,0.6766605359801533,0.6049130798105165,0.9461100893300256,0.8966845650349667,0.8417114125874168,0.7941350976765216,0.0,0.0,0.0,0.0,0.9568880714640204,0.9163913199187929,0.858802990480491,0.7941350976765216,115,67,13
11,3,contour_cross_slope,V6,V6 经验纵横坡,759,587,620,552,True,18862.341475794492,9071.45269802756,2.0793077033732206,2.1974356854384154,270,0.32263616392546624,66.46145288072171,21.852170263881593,6.466725044365976,40.95949962845594,13.661016318661032,0.20244312685317675,3.7832944019935235,0.7144039579057342,0.14152429766003366,1.466779918649644,0.38845086704669773,0.2043526148389394,1.5394170466346517,0.43103677305770244,0.28807588092914466,2.17011620906412,0.6076325385379535,0.04167072011230356,0.1936865841841939,0.08568169232555016,0.4571164513386068,3.7832944019935235,0.8822797393715262,1.0509242414581836,4.612108659051077,1.0466836782699322,0.15053297552807945,0.10475025951980715,0.05973444264061844,0.048943352990422684,0.07183471099455883,0.03815226334022693,0.022891358004136157,0.01842154231824114,0.07052553229081418,0.021582179300391503,0.007630452668045386,0.0031606369821503668,0.1758180713852824,0.07052553229081418,0.03237326895058726,0.01842154231824114,0.0,0.0,0.0,0.0,0.33213004130300156,0.176584970514366,0.09973816425925107,0.07052553229081418,94,142,34
11,3,contour_cross_slope,V7,V7 车辆约束,759,587,620,552,True,5530.417856831619,4607.551515822217,1.2002943076903867,1.116116509714599,144,3.2107437424192034,50.14516365767251,39.80527667438869,10.547513533021508,36.09799897679711,20.030820031076384,0.5014725971526353,2.005189290705128,1.4146339096857976,0.3978746509161084,2.1769208565043185,1.1595703789877227,0.336795503508308,1.293110319173107,0.6465551595865539,0.47478062095069884,1.82289761561386,0.9114488078069305,0.05138757931649484,0.24949458301692776,0.1116159976654677,1.000708648931635,2.1769208565043185,1.5271206489275746,1.2054223209993016,2.229203583050904,1.5700663522765883,0.42843447607474916,0.3560238990975263,0.30224885845645766,0.2510468484462329,0.32371602803010885,0.2875107395414974,0.2073810706717429,0.17996065825936014,0.2617804332330585,0.08483426786799227,0.014996721521613346,0.006211845445384725,0.4676542574576545,0.2617804332330585,0.12103955635660368,0.07241057697722283,0.0,0.0,0.0,0.0,0.8903183503504689,0.7667057633630213,0.591891166365349,0.4884213621612026,78,61,5
12,3,upslope_downslope,B0,B0 静态坡度,672,639,707,500,True,14875.150068489585,4835.059347081104,3.07651861139401,1.1712271787294617,149,9.288638100301092,67.83904233275214,30.552147225129104,7.975052236840261,34.100996270707995,15.766958331444604,0.42858126105484673,4.04179984435565,1.0209303223395774,0.0879645159294442,1.8105087890106268,0.04598573649192174,0.2543176405355702,1.200745296375028,0.5007248270647836,0.3585115776025084,1.6926906430700133,0.7058717882003579,0.03616479593547831,0.1707068199589506,0.07255039848255404,0.6669904278399541,4.04179984435565,1.3227593927128412,1.1144510000073145,4.044787795620846,1.3322283906799561,0.3363230270732951,0.22686640113748072,0.14600027003655777,0.1020985958301871,0.05819692162381643,0.05819692162381643,0.05227563626603143,0.05227563626603143,0.11190930263769018,0.07494484574313794,0.029606426788924934,0.02368514143113995,0.222381860527538,0.11190930263769018,0.08086613110092292,0.07494484574313794,0.0,0.0,0.0,0.0,0.5217404307062808,0.360008168504435,0.24809886586674487,0.1982759063025892,109,24,16
12,3,upslope_downslope,B1,B1 方向纵坡,672,639,707,500,True,10725.504961993345,5684.595494215471,1.8867666086192765,1.377015723070196,164,7.835021972780933,67.83904233275214,21.670787465857057,21.52667151447829,54.91401652112883,36.827260438450715,0.35696230457773875,4.04179984435565,0.708448490900041,0.05966176671090224,0.754770115192466,0.23249673441583962,0.7423169589460151,2.5246439564808285,1.3280093239544264,1.0464442162658791,3.5589905828651567,1.8720947426183407,0.038728485288776184,0.3053025818496616,0.08650239819073748,1.109106797407857,4.04179984435565,1.9288016344958994,1.4874612548154016,5.406751594418679,2.38025609712089,0.24548115813575394,0.12169658739745905,0.03859695956007358,0.02138646312087265,0.03859695956007358,0.012169658739745905,0.0,0.0,0.6112874029386696,0.5290526461190674,0.4031800920399367,0.307552564157536,0.7338488613539119,0.6112874029386696,0.5533919635985592,0.5240118084196125,0.0,0.0,0.0,0.0,0.7682698542323138,0.6507492335165265,0.579819264418887,0.5382694505001943,121,30,13
12,3,upslope_downslope,V6,V6 经验纵横坡,672,639,707,500,True,14779.186602438598,4801.317695728762,3.078152194674832,1.1630537239107668,147,8.974756863082298,44.83792681118562,31.1304804085998,8.442865414936259,34.100996270707995,18.791712703328912,0.4080994639911235,1.6754807950407988,1.0431166265496548,0.09141454425954601,1.8105087890106268,0.07207823681882589,0.26931198809121465,1.200745296375028,0.6035265646305917,0.3796491093363424,1.6926906430700133,0.8507913975415828,0.03468529297960158,0.2199491718701863,0.0722221161364791,0.6485269019763035,1.8105087890106268,1.3355998065153325,1.0961274551997537,2.0114274729288493,1.378190992496732,0.3292169828121097,0.23833045812502232,0.16882472133916784,0.12214655383925704,0.058603466606894354,0.058603466606894354,0.05264081705340257,0.05264081705340257,0.12563939308001465,0.07649141526736969,0.029813247767458886,0.023850598213967112,0.24676291799124828,0.12563939308001465,0.08841671437435324,0.0705287657138779,0.0,0.0,0.0,0.0,0.5159296528117528,0.355537391338811,0.2691667348205046,0.21652591776710206,106,25,16
12,3,upslope_downslope,V7,V7 车辆约束,672,639,707,500,True,4951.065203087782,4454.515112071515,1.1114711878899322,1.0790455282557998,142,9.797623825346312,41.52191635819476,33.413448289183464,11.73981001367462,29.054349955806135,22.61965241027332,0.46187324877866875,1.4989989641171304,1.1334170615813546,0.12508357404571957,2.003311560124394,0.5106154451506641,0.3759697061450999,0.9852269098461771,0.7389201823846328,0.5300044943676602,1.3888743738010367,1.0416557803507775,0.03562545281529458,0.1739896434196996,0.07845948071190231,0.7394010815613247,2.003311560124394,1.2996407643429928,1.1128170931147638,2.0804486197163317,1.365924787485958,0.39438149064881484,0.3148456488600256,0.22890297015086486,0.17609371547527228,0.10141015129423445,0.07953584178878922,0.07047520612408709,0.05766153228334398,0.3137464094283152,0.12593825954401025,0.01922051076111466,0.0,0.47922492992626525,0.3137464094283152,0.17984675365131322,0.12593825954401025,0.0,0.0,0.0,0.0,0.6382966135038436,0.5010992394317104,0.3970352893931454,0.3185986870360666,104,28,10
