step,row,col,cum_distance_m,edge_length_m,elevation_m,direction_deg,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_break,rho_max
0,372,751,0.0,40.729776155842714,2687.0,315.0,1.000685479763764,4.911487749536042,4.91148774953604,0.2039882769794622,0.0,0.15239451258493414,0.2148305442348915,0.06893929267573001,0.2148305442348915
1,371,752,40.729776155842714,40.729776155842714,2689.0,315.0,1.0004652679971158,6.304712527012773,0.7033294435271865,0.243758345035174,0.0,0.021770644654990644,0.03069007774784172,0.0065656469214981,0.243758345035174
2,370,753,81.45955231168543,40.729776155842714,2692.0,315.0,1.0002419657115806,-1.4064469873895038,1.4064469873895031,0.0,0.0,0.04354128930998118,0.06138015549568329,0.027903999416366915,0.06138015549568329
3,369,754,122.18932846752814,40.729776155842714,2691.0,315.0,1.0002414903347143,-2.981770013872047e-16,1.4064469873895034,0.0,0.0,0.04354128930998119,0.0613801554956833,0.024621175955617865,0.0613801554956833
4,368,755,162.91910462337086,28.80030091600653,2695.0,0.0,1.0008875675105384,5.946801364267784,5.946801364267784,0.2335231476471367,0.0,0.1847300455961582,0.2604139450876944,0.02297976422524334,0.2604139450876944
5,368,756,191.7194055393774,40.729776155842714,2698.0,315.0,1.0003871582660353,3.5124172492927563,2.1091411147200416,0.16421820892375036,0.0,0.06531193396497181,0.09207023324352498,0.018055529034119756,0.16421820892375036
6,367,757,232.4491816952201,28.80030091600653,2697.0,0.0,1.0004497443981393,-8.8805678411181,0.9946080835930503,0.0,0.2324967344158397,0.030788340932693035,0.0434023241812824,0.00328282346074905,0.2324967344158397
7,367,758,261.2494826112266,28.80030091600653,2693.0,0.0,1.0005363190881125,-3.972454567555506,4.961104227408825,0.0,0.058887437609263765,0.15394170466346516,0.217011620906412,0.01969694076449429,0.217011620906412
8,367,759,290.0497835272331,28.80030091600653,2693.0,0.0,1.000332349435389,-2.98143012479497,2.98143012479497,0.0,0.024165578247095046,0.0923650227980791,0.1302069725438472,0.0065656469214981,0.1302069725438472
9,367,760,318.8500844432396,28.80030091600653,2690.0,0.0,1.0002687126197018,-1.9886170951460531,1.9886170951460531,0.0,0.0,0.06157668186538607,0.0868046483625648,0.02954541114674144,0.0868046483625648
10,367,761,347.6503853592461,28.80030091600653,2691.0,0.0,1.0004570050613586,5.946801364267784,0.9946080835930503,0.2335231476471367,0.0,0.030788340932693035,0.0434023241812824,0.03939388152898859,0.2335231476471367
11,367,762,376.4506862752526,28.80030091600653,2696.0,0.0,1.0011331859191541,9.848913620227734,4.961104227408825,0.34600988688891393,0.0,0.15394170466346516,0.217011620906412,0.003282823460749049,0.34600988688891393
12,367,763,405.2509871912591,28.80030091600653,2701.0,0.0,1.0010362824294528,4.961104227408825,6.928978666267095,0.20540146283669242,0.0,0.21551838652885125,0.3038162692689768,0.03939388152898859,0.3038162692689768
13,367,764,434.05128810726563,28.80030091600653,2701.0,0.0,1.0002673047628026,-1.9886170951460531,1.9886170951460531,0.0,0.0,0.06157668186538607,0.0868046483625648,0.019696940764494294,0.0868046483625648
14,367,765,462.85158902327214,28.80030091600653,2699.0,0.0,1.000191965054909,-0.9946080835930503,0.0,0.0,0.0,0.0,0.0,0.009848470382247149,0.009848470382247149
15,367,766,491.65188993927865,28.80030091600653,2700.0,0.0,1.0011782774119977,0.9946080835930503,7.907081131041212,0.09291472359491519,0.0,0.24630672746154428,0.3472185934502592,0.00328282346074905,0.3472185934502592
16,367,767,520.4521908552852,40.729776155842714,2700.0,45.0,1.0022808767335343,-9.751837025169372,9.751837025169372,0.0,0.2637288710999578,0.3047890251698684,0.4296610884697832,0.044318116720112176,0.4296610884697832
17,368,768,561.1819670111279,28.80030091600653,2699.0,0.0,1.0095958878075524,-4.961104227408825,14.596429528741979,0.0,0.09360929697123026,0.4618251139903955,0.6510348627192359,0.009848470382247149,0.6510348627192359
18,368,769,589.9822679271344,28.80030091600653,2697.0,0.0,1.0178559094767328,-0.9946080835930503,16.44321708789231,0.0,0.0,0.5234017958557815,0.7378395110818007,0.0262625876859924,0.7378395110818007
19,368,770,618.782568843141,28.80030091600653,2698.0,0.0,1.0016091449599456,2.98143012479497,8.8805678411181,0.14915809321580378,0.0,0.27709506839423725,0.39062091763154155,0.019696940764494294,0.39062091763154155
20,368,771,647.5828697591476,28.80030091600653,2700.0,0.0,1.0008300001908226,4.961104227408825,5.946801364267784,0.20540146283669242,0.0,0.1847300455961582,0.2604139450876944,0.0,0.2604139450876944
21,368,772,676.3831706751541,28.80030091600653,2703.0,0.0,1.0004983694980882,2.98143012479497,3.972454567555506,0.14915809321580378,0.0,0.12315336373077214,0.1736092967251296,0.0065656469214981,0.1736092967251296
22,368,773,705.1834715911607,40.729776155842714,2703.0,45.0,1.0025282476772235,-6.304712527012773,10.433592938803365,0.0,0.14096856005322864,0.326559669824859,0.46035116621762484,0.013131293842996208,0.46035116621762484
23,369,774,745.9132477470034,28.80030091600653,2698.0,0.0,1.0002046162070128,-2.98143012479497,0.0,0.0,0.024165578247095046,0.0,0.0,0.03611105806823955,0.03611105806823955
24,369,775,774.71354866301,28.80030091600653,2699.0,0.0,1.0016096019812435,2.98143012479497,8.8805678411181,0.14915809321580378,0.0,0.27709506839423725,0.39062091763154155,0.02297976422524334,0.39062091763154155
25,369,776,803.5138495790166,40.729776155842714,2701.0,45.0,1.0060032055567554,-7.6904927577130255,13.129200208573167,0.0,0.19007268447259262,0.41364224844482134,0.5831114772089914,0.0672978809453555,0.5831114772089914
26,370,777,844.2436257348593,28.80030091600653,2702.0,0.0,1.0037867378290197,0.9946080835930503,11.768169401761957,0.09291472359491519,0.0,0.3694600911923163,0.5208278901753887,0.019696940764494294,0.5208278901753887
27,370,778,873.0439266508658,28.80030091600653,2700.0,0.0,1.0003423878889448,-5.946801364267784,1.9886170951460531,0.0,0.12833115633293235,0.06157668186538607,0.0868046483625648,0.019696940764494294,0.12833115633293235
28,370,779,901.8442275668724,28.80030091600653,2696.0,0.0,1.0004524141028088,-4.961104227408825,3.972454567555506,0.0,0.09360929697123026,0.12315336373077214,0.1736092967251296,0.03282823460749049,0.1736092967251296
29,370,780,930.644528482879,28.80030091600653,2695.0,0.0,1.0012677073084164,3.972454567555506,7.907081131041212,0.17727977802624809,0.0,0.24630672746154428,0.3472185934502592,0.03611105806823955,0.3472185934502592
30,370,781,959.4448293988855,28.80030091600653,2700.0,0.0,1.0017413399343713,5.946801364267784,8.8805678411181,0.2335231476471367,0.0,0.27709506839423725,0.39062091763154155,0.0131312938429962,0.39062091763154155
