edge_id,row,col,theta_deg,edge_len_m,cum_dist_m,elev_m,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_max,dominant_limit_code,dominant_limit_name,mu_slide,mu_brake
0,309,320,180.0,57.60060183201306,57.60060183201306,3356.0,3.1270037921188236,-10.330999225657393,39.80527667438869,0.0,0.46528207952599243,0.8775742955837272,2.1270037921188236,2.1270037921188236,3,侧滑附着,0.3917833279492229,0.3917833279492229
1,309,318,180.0,57.60060183201306,115.20120366402612,3329.0,2.1818406728653206,-25.1146048211663,20.030820031076384,0.0,1.1818406728653206,0.38393875431788077,0.9192094122285829,1.1818406728653206,1,下坡制动,0.3966229221164137,0.3966229221164137
2,310,318,135.0,81.45955231168543,196.66075597571154,3341.0,2.6738054152667434,-30.769040296538815,33.29561472528912,0.0,1.5173750026249913,0.6916421321671038,1.6738054152667432,1.6738054152667432,3,侧滑附着,0.3923799372266104,0.3923799372266104
3,310,317,90.0,57.60060183201306,254.2613578077246,3290.0,2.901218343799462,2.5581485363463377e-15,36.097998976797115,7.733280301341703e-17,0.0,0.7678775086357614,1.9012183437994616,1.9012183437994616,3,侧滑附着,0.38352199185604663,0.38352199185604663
4,312,317,90.0,57.60060183201306,311.8619596397377,3273.0,2.332041009243531,-17.805834098965192,27.901593589619868,0.0,0.807959300688699,0.5576253336521599,1.332041009243531,1.332041009243531,3,侧滑附着,0.39751655641899797,0.39751655641899797
5,312,317,90.0,57.60060183201306,369.46256147175075,3273.0,2.332041009243531,-17.805834098965192,27.901593589619868,0.0,0.807959300688699,0.5576253336521599,1.332041009243531,1.332041009243531,3,侧滑附着,0.39751655641899797,0.39751655641899797
6,313,316,180.0,57.60060183201306,427.0631633037638,3223.0,2.2748953719677782,-26.325583803853213,23.46196414599771,0.0,1.2748953719677785,0.4570699456165246,1.1183292736559456,1.2748953719677785,1,下坡制动,0.3880996876355399,0.3880996876355399
7,313,316,180.0,57.60060183201306,484.6637651357769,3223.0,2.2748953719677782,-26.325583803853213,23.46196414599771,0.0,1.2748953719677785,0.4570699456165246,1.1183292736559456,1.2748953719677785,1,下坡制动,0.3880996876355399,0.3880996876355399
8,314,315,90.0,57.60060183201306,542.2643669677899,3164.0,2.584447734688235,-22.194567927199284,31.284227244209976,0.0,1.0638434790049576,0.6398979238631345,1.584447734688235,1.584447734688235,3,侧滑附着,0.38349800070379003,0.38349800070379003
9,314,315,90.0,57.60060183201306,599.8649687998029,3164.0,2.584447734688235,-22.194567927199284,31.284227244209976,0.0,1.0638434790049576,0.6398979238631345,1.584447734688235,1.584447734688235,3,侧滑附着,0.38349800070379003,0.38349800070379003
10,316,315,90.0,57.60060183201306,657.4655706318159,3158.0,2.961278602951454,0.4973415091847462,37.3755187086414,0.015035006141257483,0.0,0.8044431042850835,1.9612786029514542,1.9612786029514542,3,侧滑附着,0.3894810785114662,0.3894810785114662
11,316,315,90.0,57.60060183201306,715.0661724638289,3158.0,2.961278602951454,0.4973415091847462,37.3755187086414,0.015035006141257483,0.0,0.8044431042850835,1.9612786029514542,1.9612786029514542,3,侧滑附着,0.3894810785114662,0.3894810785114662
12,317,314,180.0,57.60060183201306,772.666774295842,3134.0,2.3215725346593095,-27.511757359889653,12.243999552799579,0.0,1.3215725346593092,0.22853497280826224,0.5506552227747121,1.3215725346593092,1,下坡制动,0.3940970900171977,0.3940970900171977
13,318,314,135.0,81.45955231168543,854.1263266075274,3093.0,2.9818633097469966,-37.49729368594528,11.450596599655706,0.0,1.9818633097469964,0.2133101902945273,0.5232119137732071,1.9818633097469964,1,下坡制动,0.38713666066619645,0.38713666066619645
14,318,312,180.0,57.60060183201306,911.7269284395404,3066.0,1.5953645393963847,-12.71812078369934,5.454357585144241,0.0,0.5953645393963847,0.10055538803563539,0.25188499743693193,0.5953645393963847,1,下坡制动,0.3790821770143616,0.3790821770143616
15,318,312,135.0,81.45955231168543,993.1864807512259,3066.0,1.5990958928519998,-12.795213540312613,5.260405223531604,0.0,0.5990958928519998,0.09695917740660331,0.2428767133183783,0.5990958928519998,1,下坡制动,0.3790821770143616,0.3790821770143616
16,319,310,180.0,57.60060183201306,1050.787082583239,3008.0,2.546892223981658,-19.59059638105623,31.284227244209976,0.0,0.9060368740463997,0.6398979238631345,1.5468922239816578,1.5468922239816578,3,侧滑附着,0.39280858038455546,0.39280858038455546
17,320,310,45.0,81.45955231168543,1132.2466348949245,2950.0,3.74358679375258,-17.06129073458592,46.553119929805774,0.0,0.7975543005094713,1.1117985675957183,2.74358679375258,2.74358679375258,3,侧滑附着,0.38480236048137234,0.38480236048137234
18,320,312,45.0,81.45955231168543,1213.70618720661,2979.0,3.0071030267084304,-34.7450127871398,37.051925564858664,0.0,1.8439239188459566,0.7950652547341474,2.0071030267084304,2.0071030267084304,3,侧滑附着,0.3761520472197046,0.3761520472197046
19,321,312,180.0,57.60060183201306,1271.306789038623,2916.0,3.5167739049030393,-18.255535299786235,39.80527667438869,0.0,0.9962230040241199,0.8775742955837272,2.5167739049030393,2.5167739049030393,3,侧滑附着,0.3311082581648367,0.3311082581648367
20,321,310,180.0,57.60060183201306,1328.9073908706362,2897.0,3.36469177206855,-9.848913620227737,41.24191799693762,0.0,0.4682557964492181,0.9232812901453797,2.36469177206855,2.36469177206855,3,侧滑附着,0.37075738945972647,0.37075738945972647
21,321,310,180.0,57.60060183201306,1386.5079927026493,2897.0,3.36469177206855,-9.848913620227737,41.24191799693762,0.0,0.4682557964492181,0.9232812901453797,2.36469177206855,2.36469177206855,3,侧滑附着,0.37075738945972647,0.37075738945972647
22,322,310,45.0,81.45955231168543,1467.9675450143347,2849.0,3.2016392052540237,-15.113456620442506,38.1555157155964,0.0,0.7568134768060707,0.8273849805363485,2.2016392052540237,2.2016392052540237,3,侧滑附着,0.3568550143149466,0.3568550143149466
23,322,310,180.0,57.60060183201306,1525.5681468463479,2849.0,3.0919419533042216,-20.030820031076388,36.74207436541821,0.0,1.021646070218341,0.7861603064604225,2.0919419533042216,2.0919419533042216,3,侧滑附着,0.3568550143149466,0.3568550143149466
24,322,308,180.0,57.60060183201306,1583.168748678361,2819.0,3.5427083660427168,-15.061203171703768,43.935975747361404,0.0,0.710125759885804,1.0146952792686847,2.5427083660427168,2.5427083660427168,3,侧滑附着,0.3789390909151565,0.3789390909151565
25,322,308,180.0,57.60060183201306,1640.7693505103741,2819.0,3.5427083660427168,-15.061203171703768,43.935975747361404,0.0,0.710125759885804,1.0146952792686847,2.5427083660427168,2.5427083660427168,3,侧滑附着,0.3789390909151565,0.3789390909151565
26,322,308,45.0,81.45955231168543,1722.2289028220596,2819.0,3.3001010685190733,-26.152942393754614,41.07534840429943,0.0,1.2958315878980693,0.9178802127825116,2.3001010685190733,2.3001010685190733,3,侧滑附着,0.3789390909151565,0.3789390909151565
27,323,308,180.0,57.60060183201306,1779.8295046540727,2759.0,2.960996668827782,-16.443217087892318,35.77194216476311,0.0,0.8032998402427063,0.7587361097234308,1.9609966688277818,1.9609966688277818,3,侧滑附着,0.3674042861481073,0.3674042861481073
28,323,306,180.0,57.60060183201306,1837.4301064860858,2719.0,2.998057011667049,-27.51175735988966,37.688288359936635,0.0,1.3470047269665506,0.8135845031974136,1.998057011667049,1.998057011667049,3,侧滑附着,0.3866563195389494,0.3866563195389494
29,324,306,45.0,81.45955231168543,1918.8896587977713,2682.0,3.2694728726925746,-3.862643820132125,40.87488427357711,0.0,0.17705107517459806,0.9114162676220711,2.2694728726925746,2.2694728726925746,3,侧滑附着,0.38134855137373935,0.38134855137373935
30,324,308,45.0,81.45955231168543,2000.3492111094567,2736.0,2.7905180847124305,-6.304712527012774,33.049221441027555,0.0,0.30405024080022414,0.6851781870066633,1.7905180847124302,1.7905180847124302,3,侧滑附着,0.3633750776635103,0.3633750776635103
31,326,308,90.0,57.60060183201306,2057.9498129414696,2660.0,2.168098311423492,-23.461964145997715,21.766894469838075,0.0,1.168098311423492,0.4205043499672027,1.0746504465096127,1.168098311423492,1,下坡制动,0.37156396639326145,0.37156396639326145
32,326,308,90.0,57.60060183201306,2115.5504147734828,2660.0,2.168098311423492,-23.461964145997715,21.766894469838075,0.0,1.168098311423492,0.4205043499672027,1.0746504465096127,1.168098311423492,1,下坡制动,0.37156396639326145,0.37156396639326145
33,328,308,45.0,81.45955231168543,2197.0099670851682,2606.0,3.270697846920552,-18.969325164143417,40.266138812001245,0.0,0.9214426045474703,0.8920244321407507,2.270697846920552,2.270697846920552,3,侧滑附着,0.37303340329321416,0.37303340329321416
34,328,308,180.0,57.60060183201306,2254.6105689171814,2606.0,3.2571841597329256,-19.590596381056233,40.097549302792416,0.0,0.9540675314335049,0.8867156944960578,2.2571841597329256,2.2571841597329256,3,侧滑附着,0.37303340329321416,0.37303340329321416
35,328,308,45.0,81.45955231168543,2336.070121228867,2606.0,3.270697846920552,-18.969325164143417,40.266138812001245,0.0,0.9214426045474703,0.8920244321407507,2.270697846920552,2.270697846920552,3,侧滑附着,0.37303340329321416,0.37303340329321416
36,330,309,90.0,57.60060183201306,2393.67072306088,2549.0,1.7738087062011627,-15.523956617725572,0.9946080835930513,0.0,0.7738087062011627,0.018282797824661003,0.04836304413757272,0.7738087062011627,1,下坡制动,0.35897098656915893,0.35897098656915893
37,330,308,135.0,81.45955231168543,2475.1302753725654,2550.0,1.3251084205093286,-3.5124172492927563,6.304712527012773,0.0,0.18061578917184923,0.11635101288792399,0.32510842050932864,0.32510842050932864,3,侧滑附着,0.33983825971115383,0.33983825971115383
38,332,308,90.0,57.60060183201306,2532.7308772045785,2569.0,1.3743608166819852,10.330999225657399,7.4185734107851165,0.31573512896640543,0.0,0.1371209836849574,0.37436081668198523,0.37436081668198523,3,侧滑附着,0.3478114340305358,0.3478114340305358
39,332,308,45.0,81.45955231168543,2614.190429516264,2569.0,1.6353113730072777,2.1091411147200416,12.460340243342161,0.063788128785987,0.0,0.23270202577584798,0.6353113730072778,0.6353113730072778,3,侧滑附着,0.3478114340305358,0.3478114340305358
40,334,309,90.0,57.60060183201306,2671.791031348277,2592.0,1.375875153531435,12.243999552799583,1.4917248561692125,0.375875153531435,0.0,0.027424196736991462,0.07494712600290156,0.375875153531435,0,上坡牵引,0.3474635504758061,0.3474635504758061
41,334,308,135.0,81.45955231168543,2753.2505836599626,2582.0,inf,6.9986312315437065,2.8112010725206167,0.21262709595328994,0.0,0.05171156128352176,0.6138015488188175,0.6138015488188175,3,侧滑附着,0.08,0.08
42,336,308,135.0,81.45955231168543,2834.710135971648,2620.0,2.7037434035436645,2.1091411147200447,31.541667179792263,0.0637881287859871,0.0,0.6463945160440221,1.7037434035436647,1.7037434035436647,3,侧滑附着,0.3602664306790155,0.3602664306790155
43,336,306,135.0,81.45955231168543,2916.1696882833335,2591.0,inf,-0.351677969982785,5.957042611943114,0.0,0.07672519360235229,0.10988706772748374,1.3043282912399874,1.3043282912399874,3,侧滑附着,0.08,0.08
44,338,306,135.0,81.45955231168543,2997.629240595019,2640.0,3.656220371587694,20.834670986517832,43.014194513296886,0.6591439974551988,0.0,0.9825196643869134,2.656220371587694,2.656220371587694,3,侧滑附着,0.3512428310505523,0.3512428310505523
45,338,304,180.0,57.60060183201306,3055.229842427032,2604.0,2.535672689707461,-6.43836499213316,28.288641003131207,0.0,0.32199588655156414,0.5667667325644905,1.5356726897074606,1.5356726897074606,3,侧滑附着,0.3504580261567482,0.3504580261567482
46,338,304,135.0,81.45955231168543,3136.6893947387175,2604.0,2.3135700474699155,16.739330382967097,24.719034491019876,0.5209363850855604,0.0,0.4847958870330165,1.3135700474699155,1.3135700474699155,3,侧滑附着,0.3504580261567482,0.3504580261567482
47,339,302,180.0,57.60060183201306,3194.2899965707306,2629.0,3.281837707210041,0.4973415091847489,37.3755187086414,0.015035006141257565,0.0,0.8044431042850835,2.281837707210041,2.281837707210041,3,侧滑附着,0.33476565962809746,0.33476565962809746
48,339,302,180.0,57.60060183201306,3251.8905984027438,2629.0,3.281837707210041,0.4973415091847489,37.3755187086414,0.015035006141257565,0.0,0.8044431042850835,2.281837707210041,2.281837707210041,3,侧滑附着,0.33476565962809746,0.33476565962809746
49,339,300,180.0,57.60060183201306,3309.491200234757,2626.0,2.471276628224391,-4.961104227408821,25.924666120793336,0.0,0.262727969325784,0.5119183390905075,1.4712766282243914,1.4712766282243914,3,侧滑附着,0.33039743937277644,0.33039743937277644
50,340,300,135.0,81.45955231168543,3390.9507525464423,2673.0,3.3572182367915575,31.285524477699425,39.64623610298602,1.0525041249687854,0.0,0.8726325966594299,2.3572182367915575,2.3572182367915575,3,侧滑附着,0.35152964879227705,0.35152964879227705
51,340,298,180.0,57.60060183201306,3448.5513543784555,2654.0,3.3797916754082524,-14.596429528741972,40.387332616145976,0.0,0.7285076557372199,0.8958570934083881,2.3797916754082524,2.3797916754082524,3,侧滑附着,0.35746219406121854,0.35746219406121854
52,340,298,135.0,81.45955231168543,3530.010906690141,2654.0,3.197899535010574,22.654927938017725,38.155515715596394,0.7229321262411857,0.0,0.8273849805363483,2.197899535010574,2.197899535010574,3,侧滑附着,0.35746219406121854,0.35746219406121854
53,342,296,135.0,81.45955231168543,3611.4704590018264,2707.0,3.6508479897931814,6.99863123154371,43.3879413040337,0.21262709595329005,0.0,0.9954475547077941,2.6508479897931814,2.6508479897931814,3,侧滑附着,0.35658566541175357,0.35658566541175357
54,342,296,135.0,81.45955231168543,3692.930011313512,2707.0,3.6508479897931814,6.99863123154371,43.3879413040337,0.21262709595329005,0.0,0.9954475547077941,2.6508479897931814,2.6508479897931814,3,侧滑附着,0.35658566541175357,0.35658566541175357
55,344,294,135.0,81.45955231168543,3774.3895636251973,2697.0,3.00742853133556,-8.380105429147624,36.82726043845071,0.0,0.39490397337748717,0.7886013095737069,2.00742853133556,2.00742853133556,3,侧滑附着,0.37303340329321416,0.37303340329321416
56,344,294,135.0,81.45955231168543,3855.8491159368828,2697.0,3.00742853133556,-8.380105429147624,36.82726043845071,0.0,0.39490397337748717,0.7886013095737069,2.00742853133556,2.00742853133556,3,侧滑附着,0.37303340329321416,0.37303340329321416
57,346,292,135.0,81.45955231168543,3937.308668248568,2694.0,3.9638452781734244,10.433592938803374,46.88371559473088,0.31894064392993515,0.0,1.1247264579165985,2.9638452781734244,2.9638452781734244,3,侧滑附着,0.36034765822502157,0.36034765822502157
58,346,292,135.0,81.45955231168543,4018.7682205602537,2694.0,3.9638452781734244,10.433592938803374,46.88371559473088,0.31894064392993515,0.0,1.1247264579165985,2.9638452781734244,2.9638452781734244,3,侧滑附着,0.36034765822502157,0.36034765822502157
59,347,290,180.0,57.60060183201306,4076.368822392267,2725.0,4.040704631535047,-7.4185734107851085,46.87521536851663,0.0,0.3708176379920785,1.1243920662166504,3.040704631535047,3.040704631535047,3,侧滑附着,0.3511347874486174,0.3511347874486174
60,347,290,180.0,57.60060183201306,4133.9694242242795,2725.0,4.040704631535047,-7.4185734107851085,46.87521536851663,0.0,0.3708176379920785,1.1243920662166504,3.040704631535047,3.040704631535047,3,侧滑附着,0.3511347874486174,0.3511347874486174
61,347,288,180.0,57.60060183201306,4191.570026056293,2720.0,3.5917567164668767,-3.4772027313084,40.95949962845593,0.0,0.18142297015268105,0.9141398912330493,2.5917567164668767,2.5917567164668767,3,侧滑附着,0.33492591248585324,0.33492591248585324
