edge_id,row,col,theta_deg,edge_len_m,cum_dist_m,elev_m,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_max,dominant_limit_code,dominant_limit_name,mu_slide,mu_brake
0,310,218,135.0,81.45955231168543,81.45955231168543,4006.0,2.084398189361778,32.04975988982776,2.811201072520617,1.0843981893617782,0.0,0.051711561283521765,0.15051644785515564,1.0843981893617782,0,上坡牵引,0.32623759774110656,0.32623759774110656
1,310,218,135.0,81.45955231168543,162.91910462337086,4006.0,2.084398189361778,32.04975988982776,2.811201072520617,1.0843981893617782,0.0,0.051711561283521765,0.15051644785515564,1.0843981893617782,0,上坡牵引,0.32623759774110656,0.32623759774110656
2,312,217,90.0,57.60060183201306,220.51970645538393,4076.0,2.421353926099064,22.619652410273318,25.114604821166303,0.7216802947803552,0.0,0.49363554126584663,1.421353926099064,1.421353926099064,3,侧滑附着,0.3297877413226976,0.3297877413226976
3,312,217,90.0,57.60060183201306,278.120308287397,4076.0,2.421353926099064,22.619652410273318,25.114604821166303,0.7216802947803552,0.0,0.49363554126584663,1.421353926099064,1.421353926099064,3,侧滑附着,0.3297877413226976,0.3297877413226976
4,314,217,90.0,57.60060183201306,335.72091011941006,4111.0,2.1821977155906533,14.129683991165422,20.903879542425827,0.4360151780964646,0.0,0.4022215521425417,1.1821977155906533,1.1821977155906533,3,侧滑附着,0.32307662883370764,0.32307662883370764
5,314,217,90.0,57.60060183201306,393.32151195142313,4111.0,2.1821977155906533,14.129683991165422,20.903879542425827,0.4360151780964646,0.0,0.4022215521425417,1.1821977155906533,1.1821977155906533,3,侧滑附着,0.32307662883370764,0.32307662883370764
6,316,217,90.0,57.60060183201306,450.9221137834362,4151.0,1.9829097524093577,19.1479519585378,18.25553529978623,0.601400245650296,0.0,0.3473731586685587,0.9829097524093579,0.9829097524093579,3,侧滑附着,0.335593031619553,0.335593031619553
7,316,217,90.0,57.60060183201306,508.5227156154493,4151.0,1.9829097524093577,19.1479519585378,18.25553529978623,0.601400245650296,0.0,0.3473731586685587,0.9829097524093579,0.9829097524093579,3,侧滑附着,0.335593031619553,0.335593031619553
8,318,218,45.0,81.45955231168543,589.9822679271347,4162.0,1.552488939817894,-3.5124172492927563,10.433592938803363,0.0,0.18416297993929806,0.19391835481320663,0.5524889398178942,0.5524889398178942,3,侧滑附着,0.33329258402097006,0.33329258402097006
9,318,218,45.0,81.45955231168543,671.4418202388201,4162.0,1.552488939817894,-3.5124172492927563,10.433592938803363,0.0,0.18416297993929806,0.19391835481320663,0.5524889398178942,0.5524889398178942,3,侧滑附着,0.33329258402097006,0.33329258402097006
