edge_id,from_row,from_col,to_row,to_col,edge_length_m,cum_distance_m,direction_deg,dz_m,elevation_start_m,elevation_end_m,alpha_parallel_deg,alpha_cross_deg,unit_cost,edge_cost
1,592,491,593,491,28.80030091600653,28.80030091600653,90.0,-10.0,3453.0,3443.0,-20.660087023647655,12.661892464505204,2.2533611902388597,64.8974803513298
2,593,491,593,492,28.80030091600653,57.60060183201306,0.0,-11.0,3443.0,3432.0,-19.105055778865193,27.506192760842268,1.9157243721851493,55.173438391059996
3,593,492,593,493,28.80030091600653,86.40090274801959,0.0,-12.0,3432.0,3420.0,-21.335387006131953,23.718296480834503,2.1868047436948386,62.98063466296189
4,593,493,593,494,28.80030091600653,115.20120366402612,0.0,-10.0,3420.0,3410.0,-22.59877133046905,14.498432789382766,2.389286268956959,68.81216352044294
5,593,494,594,494,28.80030091600653,144.00150458003264,90.0,-8.0,3410.0,3402.0,-13.146065354060024,27.422905171820688,1.3432426235934685,38.68579176269799
6,594,494,595,494,28.80030091600653,172.80180549603918,90.0,-9.0,3402.0,3393.0,-19.53143474908282,32.99766839351972,1.980887485287736,57.05015565703826
7,595,494,594,495,40.729776155842714,213.53158165188188,315.0,-15.0,3393.0,3378.0,-10.769924429654258,40.03023744692656,1.1525712439426303,46.943968769444524
8,594,495,593,496,40.729776155842714,254.2613578077246,315.0,-9.0,3378.0,3369.0,-17.667657569275537,39.59532192826275,1.9916878363507435,81.12099974688049
9,593,496,594,496,28.80030091600653,283.0616587237311,90.0,-10.0,3369.0,3359.0,-15.899494716419172,39.13199536180649,1.6038525952390088,46.19143736780148
10,594,496,595,496,28.80030091600653,311.8619596397376,90.0,-11.0,3359.0,3348.0,-19.589385994807092,34.013150804814096,1.9468668787282235,56.070351950779234
11,595,496,596,496,28.80030091600653,340.6622605557441,90.0,-9.0,3348.0,3339.0,-20.88380218440556,34.013150804814096,2.134703768177653,61.48011089004945
12,596,496,595,497,40.729776155842714,381.39203671158685,315.0,-9.0,3339.0,3330.0,-13.12920020857316,39.437094614659195,1.2937062045825152,52.6923641240707
13,595,497,594,498,40.729776155842714,422.1218128674296,315.0,-16.0,3330.0,3314.0,-14.121328414507825,35.48938089722573,1.3741464463214177,55.968677164018075
14,594,498,595,498,28.80030091600653,450.9221137834361,90.0,-9.0,3314.0,3305.0,-16.845918174868707,34.05155656460306,1.6687527877304884,48.060582441062834
15,595,498,596,498,28.80030091600653,479.7224146994426,90.0,-12.0,3305.0,3293.0,-16.845918174868707,31.804878168343386,1.6687527877304884,48.060582441062834
16,596,498,597,498,28.80030091600653,508.5227156154491,90.0,-2.0,3293.0,3291.0,-10.784048724851123,25.486860752943684,1.1854762763879303,34.14207348875932
