edge_id,from_row,from_col,to_row,to_col,edge_length_m,cum_distance_m,direction_deg,dz_m,elevation_start_m,elevation_end_m,alpha_parallel_deg,alpha_cross_deg,unit_cost,edge_cost
1,353,624,354,625,40.729776155842714,40.729776155842714,45.0,69.0,3018.0,3087.0,45.376894540917874,35.27834146009364,13.033387471851832,530.8469542808899
2,354,625,354,626,28.80030091600653,69.53007707184925,0.0,36.0,3087.0,3123.0,43.90888325350783,7.824816706903542,9.853811325788527,283.7927313522629
3,354,626,354,627,28.80030091600653,98.33037798785578,0.0,12.0,3123.0,3135.0,32.04946989645048,8.321223221728001,6.055113759987632,174.38909836829555
4,354,627,355,628,40.729776155842714,139.0601541436985,45.0,15.0,3135.0,3150.0,13.29730502009331,23.654312755618434,4.6088669415035,187.71811885950098
5,355,628,355,629,28.80030091600653,167.86045505970503,0.0,12.0,3150.0,3162.0,26.718211740341495,17.795584523215055,5.232416094076713,150.6951580271649
6,355,629,355,630,28.80030091600653,196.66075597571157,0.0,16.0,3162.0,3178.0,25.1091646196528,13.146065354060022,4.430752440206813,127.60700356228645
7,355,630,355,631,28.80030091600653,225.4610568917181,0.0,10.0,3178.0,3188.0,18.030916260137115,10.808541510994846,3.0791446296766107,88.68029189859189
8,355,631,355,632,28.80030091600653,254.26135780772464,0.0,2.0,3188.0,3190.0,22.934582836234977,15.458060680149877,4.6853427241473025,134.93928035006408
9,355,632,355,633,28.80030091600653,283.06165872373117,0.0,37.0,3190.0,3227.0,40.83223417737179,13.038465312402447,9.150826951427263,263.54656983140785
10,355,633,355,634,28.80030091600653,311.8619596397377,0.0,26.0,3227.0,3253.0,42.15277322472689,13.038465312402447,9.52548410409379,274.33680856853806
11,355,634,355,635,28.80030091600653,340.6622605557442,0.0,17.0,3253.0,3270.0,33.27546517631038,18.25090308064864,6.899975588521032,198.72137326250498
12,355,635,355,636,28.80030091600653,369.4625614717507,0.0,16.0,3270.0,3286.0,27.461730404184422,14.082732380959673,5.040474797529163,145.167190928387
13,355,636,355,637,28.80030091600653,398.2628623877572,0.0,11.0,3286.0,3297.0,28.19941603268814,11.764865671429604,5.0144456581824315,144.41754388261646
14,355,637,356,638,40.729776155842714,438.9926385435999,45.0,59.0,3297.0,3356.0,44.70087201882113,13.450734227290834,10.32057782045442,420.35482442606354
15,356,638,357,639,40.729776155842714,479.72241469944265,45.0,59.0,3356.0,3415.0,46.69996295452309,16.00290110052626,11.108260174913461,452.4369504050875
16,357,639,358,640,40.729776155842714,520.4521908552854,45.0,13.0,3415.0,3428.0,31.712039460428954,11.1634657408167,6.065658265493438,247.0529033913849
17,358,640,359,641,40.729776155842714,561.1819670111281,45.0,17.0,3428.0,3445.0,18.99224072096341,16.56856181645653,5.125866505648265,208.77539537978552
18,359,641,359,642,28.80030091600653,589.9822679271347,0.0,20.0,3445.0,3465.0,30.501740342480012,10.663154385157492,5.661156620950518,163.04301421601764
19,359,642,359,643,28.80030091600653,618.7825688431412,0.0,17.0,3465.0,3482.0,31.261847834515677,1.986227283777753,5.375038807677213,154.8027350963167
20,359,643,359,644,28.80030091600653,647.5828697591478,0.0,16.0,3482.0,3498.0,29.43160297150434,4.44028392055905,4.973184657114643,143.2292146357685
21,359,644,359,645,28.80030091600653,676.3831706751544,0.0,16.0,3498.0,3514.0,26.258157050901925,14.892223691771964,5.003158922406385,144.09248249590686
22,359,645,360,646,40.729776155842714,717.1129468309971,45.0,16.0,3514.0,3530.0,15.695126148286223,6.610757798090454,3.2831597364185288,133.72236114820225
23,360,646,361,647,40.729776155842714,757.8427229868398,45.0,-11.0,3530.0,3519.0,2.1088240299550605,9.746239955304246,1.4517149929969837,59.12802670684792
24,361,647,362,647,28.80030091600653,786.6430239028464,90.0,3.0,3519.0,3522.0,-5.4507166169113,8.877997375634473,1.4912579083628739,42.94867650422526
25,362,647,363,647,28.80030091600653,815.443324818853,90.0,-10.0,3522.0,3512.0,-11.686097877079703,7.405008923818279,1.9679183002029945,56.67663922396232
26,363,647,364,647,28.80030091600653,844.2436257348595,90.0,-7.0,3512.0,3505.0,-15.05211670327667,8.839612505554083,2.3980293581835173,69.0639671211033
27,364,647,365,647,28.80030091600653,873.0439266508661,90.0,-7.0,3505.0,3498.0,-13.189568551180187,10.79934431240872,2.27182481026524,65.42923816408835
28,365,647,366,646,40.729776155842714,913.7737028067088,135.0,-18.0,3498.0,3480.0,-10.709084573727637,5.939241245419634,1.7917164272024415,72.9762090147017
29,366,646,367,646,28.80030091600653,942.5740037227154,90.0,-2.0,3480.0,3478.0,-2.959232017947579,6.4001138271529605,1.4156403729819749,40.7708687307286
30,367,646,368,646,28.80030091600653,971.3743046387219,90.0,-6.0,3478.0,3472.0,-8.877997375634473,5.918765357686894,1.5703635456919014,45.226942663453734
31,368,646,369,646,28.80030091600653,1000.1746055547285,90.0,-4.0,3472.0,3468.0,-14.052224460006983,11.283517201963537,2.477546639025662,71.35408873737967
32,369,646,370,646,28.80030091600653,1028.974906470735,90.0,-15.0,3468.0,3453.0,-17.804694751272855,12.718120783699339,3.0422073901602635,87.61648828551448
33,370,646,371,646,28.80030091600653,1057.7752073867416,90.0,-3.0,3453.0,3450.0,-10.167642163777225,14.121038700712456,2.5409496692159754,73.18011508584735
34,371,646,372,647,40.729776155842714,1098.5049835425843,45.0,-17.0,3450.0,3433.0,-20.478699781273047,6.289849333805704,3.2940767436450087,134.16700840882848
35,372,647,373,648,40.729776155842714,1139.234759698427,45.0,-14.0,3433.0,3419.0,-26.705838733677325,3.5124172492927572,4.215933577274969,171.7140308903107
36,373,648,373,649,28.80030091600653,1168.0350606144336,0.0,-13.0,3419.0,3406.0,-21.58348080322282,13.425340453346806,4.120469512080808,118.67076186315788
37,373,649,372,650,40.729776155842714,1208.7648367702764,315.0,-26.0,3406.0,3380.0,-25.813404671971988,13.43966640645274,4.630289778293674,188.59066620658794
38,372,650,372,651,28.80030091600653,1237.565137686283,0.0,-19.0,3380.0,3361.0,-30.11329852085923,9.803908841464407,5.413016366557748,155.89650022013146
39,372,651,372,652,28.80030091600653,1266.3654386022895,0.0,-18.0,3361.0,3343.0,-35.04517919523511,3.470704723930417,6.533382417077524,188.16337961117878
40,372,652,372,653,28.80030091600653,1295.165739518296,0.0,-26.0,3343.0,3317.0,-32.04963161359736,9.174231143176264,6.193009883856693,178.3605482308754
41,372,653,371,654,40.729776155842714,1335.8955156741388,315.0,-15.0,3317.0,3302.0,-22.548630964812716,7.344561994628371,3.6942767863962342,150.4670665676446
42,371,654,371,655,28.80030091600653,1364.6958165901453,0.0,-6.0,3302.0,3296.0,-19.071804513999446,13.85684791705293,3.6053293939778337,103.83457144788508
43,371,655,372,656,40.729776155842714,1405.425592745988,45.0,-32.0,3296.0,3264.0,-29.98380530918294,3.504020985269981,5.056655907611345,205.95646321412977
44,372,656,373,657,40.729776155842714,1446.1553689018308,45.0,-23.0,3264.0,3241.0,-19.867821167176157,14.47982023251525,4.369582279344577,177.9721081322416
45,373,657,373,658,28.80030091600653,1474.9556698178374,0.0,-6.0,3241.0,3235.0,-21.761765976349572,11.283517201963537,3.583414833754059,103.20342551899842
46,373,658,372,659,40.729776155842714,1515.68544597368,315.0,-23.0,3235.0,3212.0,-17.519663315440607,12.32131841712421,3.2885711901768957,133.94276844845822
47,372,659,372,660,28.80030091600653,1544.4857468896867,0.0,1.0,3212.0,3213.0,-18.673548315159067,4.466779397482165,2.6488901621907277,76.2888337645423
48,372,660,372,661,28.80030091600653,1573.2860478056932,0.0,-18.0,3213.0,3195.0,-32.448519509575874,9.74820559264054,7.030840881859964,202.4903330901277
49,372,661,373,662,40.729776155842714,1614.015823961536,45.0,-65.0,3195.0,3130.0,-40.832593624818166,28.87244229646508,10.329626426370897,420.72337211956415
50,373,662,373,663,28.80030091600653,1642.8161248775425,0.0,-1.0,3130.0,3129.0,-23.73435886123127,5.421760851910392,5.011758218752219,144.34014481833282
51,373,663,373,664,28.80030091600653,1671.616425793549,0.0,-5.0,3129.0,3124.0,-14.70438275513275,1.98801910419401,2.3196940933296295,66.80788792097627
52,373,664,373,665,28.80030091600653,1700.4167267095556,0.0,-20.0,3124.0,3104.0,-27.007055685563408,8.788929826768474,4.633870940188805,133.45687748337568
53,373,665,373,666,28.80030091600653,1729.2170276255622,0.0,-14.0,3104.0,3090.0,-25.291483628102743,14.128722923701506,4.639089202406279,133.60716500549756
54,373,666,373,667,28.80030091600653,1758.0173285415688,0.0,-7.0,3090.0,3083.0,-17.777388324400977,14.128722923701506,3.2097053360166097,92.44047952899021
55,373,667,373,668,28.80030091600653,1786.8176294575753,0.0,-9.0,3083.0,3074.0,-20.31928071944594,16.87219074363989,3.9999096780768806,115.19860236546097
56,373,668,374,669,40.729776155842714,1827.547405613418,45.0,-31.0,3074.0,3043.0,-32.245342103216345,4.562034648540554,5.703903880089709,232.31872825049658
57,374,669,374,670,28.80030091600653,1856.3477065294246,0.0,-7.0,3043.0,3036.0,-21.90629881042839,23.04080827813552,5.24191399532674,150.96870044123617
58,374,670,375,671,40.729776155842714,1897.0774826852673,45.0,-29.0,3036.0,3007.0,-30.329910645502178,5.608931874667524,5.260101230112946,214.24274565957322
59,375,671,376,672,40.729776155842714,1937.80725884111,45.0,-34.0,3007.0,2973.0,-34.02375146642078,2.8044659373337617,6.1876700155479,252.02241465948575
60,376,672,377,673,40.729776155842714,1978.5370349969528,45.0,-12.0,2973.0,2961.0,-27.18764751105482,1.7562086246463784,4.4874606862130175,182.77326925760053
61,377,673,378,674,40.729776155842714,2019.2668111527955,45.0,-24.0,2961.0,2937.0,-28.374976456730558,2.8107791820063994,4.859594091332929,197.9301795482461
62,378,674,379,675,40.729776155842714,2059.996587308638,45.0,-32.0,2937.0,2905.0,-37.03539882126984,3.160861331132555,7.127977633755077,290.32093346669774
63,379,675,380,676,40.729776155842714,2100.7263634644805,45.0,-35.0,2905.0,2870.0,-39.004817874038736,4.910756711106296,7.81999106420768,318.50648558586903
64,380,676,381,677,40.729776155842714,2141.456139620323,45.0,-21.0,2870.0,2849.0,-28.13519905776992,5.608931874667524,5.225552209815498,212.83557179645447
65,381,677,382,677,28.80030091600653,2170.2564405363296,90.0,-6.0,2849.0,2843.0,-14.592486468193302,6.434092679225017,2.1268579640168617,61.25414936929061
66,382,677,383,678,40.729776155842714,2210.986216692172,45.0,-21.0,2843.0,2822.0,-27.1022743064363,5.608100138274407,5.239800242103373,213.41589096220082
67,383,678,384,679,40.729776155842714,2251.7159928480146,45.0,-40.0,2822.0,2782.0,-30.335663606471176,10.98638924206098,6.18279697525603,251.82393681919953
68,384,679,385,680,40.729776155842714,2292.445769003857,45.0,-1.0,2782.0,2781.0,-19.906884587778137,19.858109336301823,4.29042169705111,174.74791533506254
69,385,680,386,681,40.729776155842714,2333.1755451596996,45.0,-45.0,2781.0,2736.0,-38.13429199353858,22.953121367379886,9.789786629335778,398.73581802630815
70,386,681,387,682,40.729776155842714,2373.905321315542,45.0,-41.0,2736.0,2695.0,-44.30153323659544,21.734552581827703,10.850353586362257,441.9324727842799
71,387,682,387,683,28.80030091600653,2402.7056222315487,0.0,-6.0,2695.0,2689.0,-11.764865671429604,25.943203324901326,4.865771689995435,140.13568886045417
72,387,683,387,684,28.80030091600653,2431.505923147555,0.0,-7.0,2689.0,2682.0,-19.720932651126333,16.44321708789231,3.9590203959848256,114.0209787369703
73,387,684,387,685,28.80030091600653,2460.306224063562,0.0,-22.0,2682.0,2660.0,-29.003985881381652,14.105693244827133,5.414204203164536,155.93071027184598
74,387,685,387,686,28.80030091600653,2489.1065249795683,0.0,-13.0,2660.0,2647.0,-23.863722166051144,11.768169401761957,4.2550778971727645,122.54752385962391
75,387,686,387,687,28.80030091600653,2517.906825895575,0.0,-4.0,2647.0,2643.0,-11.195009226080048,8.85748538301487,2.032778856274694,58.54464275640677
76,387,687,386,688,40.729776155842714,2558.6366020514174,315.0,-5.0,2643.0,2638.0,-1.05457055736002,5.94626133922019,1.1933099617482914,48.60324762654514
77,386,688,385,689,40.729776155842714,2599.36637820726,315.0,4.0,2638.0,2642.0,3.8213479552246636,7.986378746317459,1.5807506357155283,64.38361955089954
78,385,689,384,690,40.729776155842714,2640.0961543631024,315.0,12.0,2642.0,2654.0,6.982209286357215,9.729485737442934,1.6910034572486103,68.87419229249204
79,384,690,383,691,40.729776155842714,2680.825930518945,315.0,-8.0,2654.0,2646.0,-1.738955605083981,5.955059490539875,1.331268959678702,54.22228673093513
80,383,691,383,692,28.80030091600653,2709.6262314349515,0.0,-4.0,2646.0,2642.0,-3.4459753729860236,6.40011382715296,1.4519000638918391,41.81515874005407
81,383,692,382,693,40.729776155842714,2750.356007590794,315.0,2.0,2642.0,2644.0,-1.396147638860009,4.885305430922917,1.2966452346451236,52.81207016063603
82,382,693,382,694,28.80030091600653,2779.1563085068005,0.0,1.0,2644.0,2645.0,0.9943085475730266,2.4850236099705114,1.0372974914944721,29.874479894459522
83,382,694,382,695,28.80030091600653,2807.956609422807,0.0,-1.0,2645.0,2644.0,-0.9943085475730266,2.4850236099705114,1.0372974914944721,29.874479894459522
84,382,695,382,696,28.80030091600653,2836.7569103388137,0.0,-1.0,2644.0,2643.0,-1.9886170951460531,2.98143012479497,1.057018992095135,30.442465046273814
85,382,696,382,697,28.80030091600653,2865.5572112548202,0.0,-1.0,2643.0,2642.0,-1.9886170951460531,10.167642163777224,1.7055059847082306,49.11908557364708
86,382,697,382,698,28.80030091600653,2894.357512170827,0.0,-1.0,2642.0,2641.0,0.0,13.11721102193879,1.860760813954946,53.59047137461569
87,382,698,382,699,28.80030091600653,2923.1578130868334,0.0,3.0,2641.0,2644.0,1.9886170951460531,7.904773253692598,1.2990728061105568,37.413687727785046
88,382,699,382,700,28.80030091600653,2951.95811400284,0.0,-1.0,2644.0,2643.0,-0.4964065148244584,5.450716616911301,1.1700030478278598,33.696439850087145
89,382,700,382,701,28.80030091600653,2980.7584149188465,0.0,-2.0,2643.0,2641.0,-1.98801910419401,2.9805358313507795,1.065677356867468,30.691828557157557
90,382,701,382,702,28.80030091600653,3009.558715834853,0.0,1.0,2641.0,2642.0,0.4970045057765014,0.9943085475730266,1.0197707853027866,29.369705482072547
91,382,702,382,703,28.80030091600653,3038.3590167508596,0.0,1.0,2642.0,2643.0,0.9943085475730266,0.9943085475730266,1.0175759908938093,29.30649474264523
92,382,703,382,704,28.80030091600653,3067.159317666866,0.0,-1.0,2643.0,2642.0,-0.49730404179652515,1.4916125893695518,1.0131837579543204,29.179997112294753
93,382,704,382,705,28.80030091600653,3095.9596185828727,0.0,0.0,2642.0,2642.0,0.4970045057765014,0.49730404179652515,1.0131837579543204,29.179997112294753
94,382,705,382,706,28.80030091600653,3124.7599194988793,0.0,2.0,2642.0,2644.0,4.458797880706574,0.9943085475730266,1.1240964762631784,32.37431677500213
95,382,706,383,707,40.729776155842714,3165.489695654722,45.0,4.0,2644.0,2648.0,1.7562086246463784,7.3424089780802,1.2713666297132282,51.78247824022795
96,383,707,383,708,28.80030091600653,3194.2899965707284,0.0,-4.0,2648.0,2644.0,-4.464115744531377,3.470704723930417,1.1780017145651116,33.92680385904685
97,383,708,383,709,28.80030091600653,3223.090297486735,0.0,1.0,2644.0,2645.0,0.0,2.9778561555009375,1.0961948066486453,31.570740294044583
98,383,709,383,710,28.80030091600653,3251.8905984027415,0.0,2.0,2645.0,2647.0,2.98143012479497,7.886357393284346,1.3528413892944302,38.96223910330793
99,383,710,383,711,28.80030091600653,3280.690899318748,0.0,1.0,2647.0,2648.0,2.98143012479497,9.846089200138984,1.472973112700819,42.422068886970386
100,383,711,382,712,40.729776155842714,3321.4206754745906,315.0,0.0,2648.0,2648.0,0.6981751635612303,8.380105429147623,1.418387838471523,57.77061916311472
101,382,712,382,713,28.80030091600653,3350.220976390597,0.0,-1.0,2648.0,2647.0,0.0,6.415171872511352,1.2525143701322135,36.07279076143013
102,382,713,382,714,28.80030091600653,3379.0212773066037,0.0,3.0,2647.0,2650.0,2.9805358313507795,2.4850236099705114,1.072308874849392,30.88281827056688
103,382,714,381,715,40.729776155842714,3419.751053462446,315.0,2.0,2650.0,2652.0,3.8555797572011383,7.3230872431742124,1.370220405736961,55.8087704098344
104,381,715,381,716,28.80030091600653,3448.5513543784527,0.0,1.0,2652.0,2653.0,0.0,9.348574034014526,1.4524827619603258,41.83194061976967
105,381,716,381,717,28.80030091600653,3477.3516552944593,0.0,2.0,2653.0,2655.0,3.476942346175238,7.904773253692598,1.3352759141808077,38.45634813430298
106,381,717,381,718,28.80030091600653,3506.151956210466,0.0,2.0,2655.0,2657.0,1.986227283777753,6.426511204336803,1.2442817242473794,35.83568808261199
107,381,718,381,719,28.80030091600653,3534.9522571264724,0.0,-2.0,2657.0,2655.0,-1.490715062397485,1.986227283777753,1.0548207130673946,30.379153948777546
108,381,719,381,720,28.80030091600653,3563.752558042479,0.0,-1.0,2655.0,2654.0,-0.9934110206009599,2.4805521137044124,1.0766241647677108,31.007099918754268
109,381,720,382,721,40.729776155842714,3604.4823341983215,45.0,-8.0,2654.0,2646.0,-2.1088240299550605,2.809514267467284,1.065658992238982,43.40405221235467
110,382,721,383,722,40.729776155842714,3645.212110354164,45.0,8.0,2646.0,2654.0,1.752520381073269,5.920019963096434,1.301980361547416,53.02936868512942
111,383,722,383,723,28.80030091600653,3674.0124112701706,0.0,-2.0,2654.0,2652.0,0.4943248299266594,5.405805279579933,1.3478869331120973,38.81954927438157
112,383,723,384,724,40.729776155842714,3714.742187426013,45.0,2.0,2652.0,2654.0,0.7016380672863576,2.1078733464099706,1.065677356867468,43.40480019956208
