step,row,col,cum_distance_m,edge_length_m,elevation_m,direction_deg,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_break,rho_max
0,350,700,0.0,40.729776155842714,3176.0,315.0,1.6506305420724274,44.12182896064698,15.766958331444595,1.6357107269850868,0.0,0.5007248270647833,0.7058717882003575,0.0065656469214980945,1.6357107269850868
1,349,701,40.729776155842714,40.729776155842714,3218.0,315.0,1.735870957852547,45.8796439506898,4.212581547545056,1.7351358971243664,0.0,0.13062386792994332,0.18414046648704954,0.031186822877115987,1.7351358971243664
2,348,702,81.45955231168543,28.80030091600653,3253.0,270.0,1.3540246061894983,25.114604821166296,26.723744518553335,0.8240785286664669,0.0,0.8928618870480981,1.2586674012571897,0.036111058068239534,1.2586674012571897
3,347,702,110.25985322769196,40.729776155842714,3264.0,315.0,1.1468366157484442,32.55227285302707,8.380105429147616,1.0988148082329776,0.0,0.2612477358598869,0.3682809329740995,0.04924235191123575,1.0988148082329776
4,346,703,150.9896293835347,28.80030091600653,3300.0,270.0,1.9670062675098652,44.192771338551246,26.723744518553342,1.6396073881693516,0.0,0.8928618870480983,1.2586674012571901,0.019696940764494308,1.6396073881693516
5,345,703,179.78993029954123,28.80030091600653,3331.0,270.0,1.4206769680640439,36.09799897679711,23.461964145997722,1.2459038008231313,0.0,0.769708523317326,1.0850581045320602,0.11161599766546765,1.2459038008231313
6,344,703,208.59023121554776,28.80030091600653,3342.0,270.0,1.0424313105404845,20.903879542425823,18.255535299786235,0.6834701046142455,0.0,0.5849784777211677,0.8246441594443656,0.04595952845048668,0.8246441594443656
7,343,703,237.3905321315543,28.80030091600653,3353.0,270.0,1.0921570753447245,25.924666120793336,20.030820031076388,0.8522002134769114,0.0,0.6465551595865539,0.9114488078069306,0.04267670498973765,0.9114488078069306
8,342,703,266.19083304756083,28.80030091600653,3370.0,270.0,1.172289056770512,31.28422724420997,20.030820031076388,1.0490520071500216,0.0,0.6465551595865539,0.9114488078069306,0.006565646921498114,1.0490520071500216
9,341,703,294.99113396356734,28.80030091600653,3388.0,270.0,1.0517769923433882,27.511757359889653,10.811610559159872,0.9084435830978,0.0,0.33867175025962354,0.4774255659941066,0.02297976422524336,0.9084435830978
