step,row,col,cum_distance_m,edge_length_m,elevation_m,direction_deg,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_break,rho_max
0,350,700,0.0,40.729776155842714,3176.0,225.0,3.291613982428327,15.7669583314446,44.12182896064699,0.5221488214251563,0.0,1.7198809277442577,2.4245161420794914,0.045959528450486696,2.4245161420794914
1,349,699,40.729776155842714,40.729776155842714,3181.0,225.0,2.7795461318087744,4.212581547545056,40.673198725368,0.18410324295160604,0.0,1.523945125849342,2.148305442348916,0.02297976422524336,2.148305442348916
2,348,698,81.45955231168543,28.80030091600653,3189.0,0.0,2.3150672671010586,27.511757359889653,36.74207436541821,0.9084435830978,0.0,1.3238986601058007,1.8662999397951434,0.03611105806823955,1.8662999397951434
3,348,699,110.25985322769196,40.729776155842714,3200.0,225.0,2.7800176569696453,9.751837025169362,40.673198725368,0.3431835151744532,0.0,1.523945125849342,2.148305442348916,0.04267670498973766,2.148305442348916
4,347,698,150.9896293835347,28.80030091600653,3209.0,270.0,1.7645505654527802,34.77755089565153,29.808855987202552,1.1896604312022427,0.0,1.0160152507788702,1.4322766979823194,0.0525251753719848,1.4322766979823194
5,346,698,179.78993029954123,28.80030091600653,3229.0,270.0,2.1393145608586406,25.114604821166296,35.44318956191034,0.8240785286664669,0.0,1.2623219782404145,1.7794952914325786,0.06565646921498099,1.7794952914325786
6,345,698,208.59023121554776,40.729776155842714,3236.0,45.0,2.2231987022460307,13.79443765031279,36.37394401510026,0.4624937193415888,0.0,1.3062386792994358,1.8414046648704991,0.00492423519112357,1.8414046648704991
7,346,699,249.3200073713905,28.80030091600653,3253.0,0.0,1.696267833388771,29.808855987202545,30.552147225129104,0.9928086375291331,0.0,1.0468035917115632,1.4756790221636016,0.0853534099794753,1.4756790221636016
8,346,700,278.120308287397,28.80030091600653,3262.0,0.0,2.582642161772526,14.596429528741979,39.21319648845686,0.4866183109411354,0.0,1.4470520238365725,2.0399092365202725,0.0328282346074905,2.0399092365202725
9,346,701,306.9206092034035,28.80030091600653,3268.0,0.0,2.5924664265937585,21.766894469838075,39.21319648845686,0.7115917894246899,0.0,1.4470520238365725,2.0399092365202725,0.055807998832733845,2.0399092365202725
10,346,702,335.72091011941,40.729776155842714,3285.0,225.0,3.6314595657876447,14.455904058348345,46.21844692653212,0.48237875336944447,0.0,1.8505047956742011,2.608656608566541,0.009848470382247143,2.608656608566541
11,345,701,376.45068627525274,28.80030091600653,3302.0,0.0,3.530777149869271,29.054349955806135,45.19795518323286,0.9646869527186888,0.0,1.7857237740961958,2.517334802514379,0.0525251753719848,2.517334802514379
12,345,702,405.25098719125924,28.80030091600653,3317.0,0.0,2.8600894227473788,26.723744518553328,40.95949962845593,0.8803218982873557,0.0,1.5394170466346517,2.17011620906412,0.022979764225243348,2.17011620906412
13,345,703,434.05128810726575,28.80030091600653,3331.0,0.0,2.20672454321061,23.461964145997715,36.097998976797115,0.7678351590455784,0.0,1.2931103191731075,1.8228976156138608,0.02954541114674144,1.8228976156138608
14,345,704,462.85158902327225,28.80030091600653,3342.0,0.0,2.0423782252578055,19.1479519585378,34.77755089565154,0.6272267349933569,0.0,1.231533637307721,1.7360929672512957,0.026262587685992392,1.7360929672512957
15,345,705,491.65188993927876,28.80030091600653,3351.0,0.0,2.191776279230628,16.44321708789231,36.097998976797115,0.542861680562024,0.0,1.2931103191731075,1.8228976156138608,0.009848470382247143,1.8228976156138608
16,345,706,520.4521908552853,28.80030091600653,3359.0,0.0,1.616341963242018,16.44321708789231,30.552147225129104,0.542861680562024,0.0,1.0468035917115632,1.4756790221636016,0.022979764225243348,1.4756790221636016
17,345,707,549.2524917712918,28.80030091600653,3368.0,270.0,1.00403523453104,14.596429528741975,9.848913620227735,0.48661831094113533,0.0,0.3078834093269305,0.4340232418128242,0.03939388152898857,0.48661831094113533
18,344,707,578.0527926872984,40.729776155842714,3374.0,225.0,1.0057485172637275,18.33792430723564,6.304712527012776,0.60168895753658,0.0,0.19593580189491547,0.27621069973057505,0.057449410563108365,0.60168895753658
19,343,706,618.7825688431411,28.80030091600653,3388.0,270.0,1.0021062403985528,13.66101631866103,4.9611042274088275,0.4584966261306911,0.0,0.15394170466346524,0.2170116209064121,0.052525175371984784,0.4584966261306911
20,342,706,647.5828697591477,28.80030091600653,3393.0,270.0,1.0017744796616486,12.718120783699339,4.9611042274088275,0.4303749413202468,0.0,0.15394170466346524,0.2170116209064121,0.022979764225243348,0.4303749413202468
21,341,706,676.3831706751542,40.729776155842714,3401.0,315.0,1.00745830943021,18.337924307235642,10.43359293880336,0.6016889575365801,0.0,0.32655966982485884,0.4603511662176247,0.003282823460749054,0.6016889575365801
22,340,707,717.112946830997,40.729776155842714,3414.0,225.0,1.0089779086292456,17.701877165053617,12.460340243342161,0.5818039235087242,0.0,0.3918716037898308,0.5524213994611499,0.03775246979861407,0.5818039235087242
23,339,706,757.8427229868397,28.80030091600653,3429.0,270.0,1.0098466913428883,20.903879542425827,2.981430124794966,0.6834701046142456,0.0,0.09236502279807897,0.13020697254384703,0.042676704989737635,0.6834701046142456
24,338,706,786.6430239028463,40.729776155842714,3436.0,225.0,1.0028252915592772,11.112374481460863,9.751837025169376,0.38295358323016526,0.0,0.3047890251698685,0.4296610884697833,0.013131293842996208,0.4296610884697833
25,337,705,827.372800058689,28.80030091600653,3447.0,270.0,1.0078722442963706,20.03082003107638,0.9946080835930541,0.6553484198038012,0.0,0.03078834093269315,0.043402324181282564,3.618269319034941e-18,0.6553484198038012
26,336,705,856.1731009746956,28.80030091600653,3457.0,270.0,1.005109697253082,18.25553529978623,3.4717730136128866e-15,0.5991050501829126,0.0,1.0745880304669787e-16,1.5148467454486527e-16,0.01313129384299619,0.5991050501829126
27,335,705,884.9734018907021,28.80030091600653,3466.0,270.0,1.003408227234397,16.44321708789231,1.98861709514605,0.542861680562024,0.0,0.06157668186538597,0.08680464836256466,0.0032828234607490416,0.542861680562024
28,334,705,913.7737028067087,40.729776155842714,3474.0,225.0,1.0051636140481277,17.701877165053613,6.998631231543709,0.5818039235087241,0.0,0.21770644654990604,0.30690077747841665,0.02626258768599239,0.5818039235087241
29,333,704,954.5034789625514,28.80030091600653,3489.0,270.0,1.0072717208714936,19.1479519585378,7.90708113104121,0.6272267349933569,0.0,0.24630672746154417,0.34721859345025907,0.016414117303745243,0.6272267349933569
30,332,704,983.303779878558,28.80030091600653,3498.0,270.0,1.004791630692083,17.35385420275948,6.928978666267092,0.5709833653724683,0.0,0.2155183865288511,0.30381626926897665,0.013131293842996196,0.5709833653724683
31,331,704,1012.1040807945645,28.80030091600653,3507.0,270.0,1.0036407458380712,15.523956617725572,7.90708113104121,0.5147399957515797,0.0,0.24630672746154417,0.34721859345025907,0.009848470382247137,0.5147399957515797
32,330,704,1040.904381710571,40.729776155842714,3514.0,225.0,1.0061151123875849,18.969325164143417,1.4064469873895065,0.621573991564436,0.0,0.04354128930998129,0.06138015549568344,0.041035293259363136,0.621573991564436
33,329,703,1081.6341578664137,28.80030091600653,3533.0,270.0,1.0146637993839585,13.661016318661034,15.52395661772557,0.4584966261306912,0.0,0.49261345492308845,0.6944371869005183,0.045959528450486696,0.6944371869005183
34,328,703,1110.4344587824203,40.729776155842714,3537.0,225.0,1.0019600220258642,13.79443765031279,2.811201072520616,0.4624937193415888,0.0,0.08708257861996233,0.12276031099136653,0.04267670498973765,0.4624937193415888
35,327,702,1151.164234938263,28.80030091600653,3546.0,270.0,1.0026568486828946,9.848913620227734,9.848913620227732,0.346009886888914,0.0,0.30788340932693026,0.4340232418128239,0.009848470382247154,0.4340232418128239
36,326,702,1179.9645358542696,28.80030091600653,3552.0,270.0,1.005891932972825,10.811610559159869,12.718120783699339,0.3741315716993583,0.0,0.4002484321250094,0.5642302143566711,1.085480795710483e-17,0.5642302143566711
37,325,702,1208.7648367702761,28.80030091600653,3557.0,270.0,1.0335316820306115,9.848913620227735,18.255535299786228,0.3460098868889141,0.0,0.5849784777211675,0.8246441594443654,0.006565646921498086,0.8246441594443654
38,324,702,1237.5651376862827,28.80030091600653,3562.0,270.0,1.2352172285642011,8.880567841118106,25.1146048211663,0.31788820207846974,0.0,0.8312852051827119,1.1718627528946246,0.01313129384299619,1.1718627528946246
39,323,702,1266.3654386022893,40.729776155842714,3566.0,225.0,1.0127031461262945,20.217790366913356,12.460340243342158,0.6613440596201478,0.0,0.39187160378983066,0.5524213994611497,0.013131293842996203,0.6613440596201478
40,322,701,1307.095214758132,28.80030091600653,3586.0,180.0,1.059133380441576,28.288641003131207,1.988617095146057,0.9365652679082443,0.0,0.06157668186538618,0.08680464836256495,0.022979764225243338,0.9365652679082443
41,322,700,1335.8955156741386,28.80030091600653,3599.0,180.0,1.0078787634787034,20.03082003107638,0.994608083593053,0.6553484198038012,0.0,0.030788340932693115,0.04340232418128251,0.04595952845048668,0.6553484198038012
42,322,699,1364.6958165901451,28.80030091600653,3607.0,180.0,1.0033673058648107,16.44321708789231,0.9946080835930523,0.542861680562024,0.0,0.030788340932693094,0.04340232418128249,0.01641411730374525,0.542861680562024
43,322,698,1393.4961175061517,28.80030091600653,3616.0,270.0,1.0135614941761701,8.880567841118104,15.52395661772557,0.3178882020784697,0.0,0.49261345492308845,0.6944371869005183,0.029545411146741467,0.6944371869005183
44,321,698,1422.2964184221582,28.80030091600653,3622.0,270.0,1.2820319210146196,16.443217087892318,25.924666120793336,0.5428616805620242,0.0,0.8620735461154049,1.215265077075907,0.01969694076449432,1.215265077075907
45,320,698,1451.0967193381648,28.80030091600653,3633.0,270.0,1.615195525147534,14.596429528741984,30.552147225129104,0.4866183109411356,0.0,1.0468035917115632,1.4756790221636016,0.009848470382247159,1.4756790221636016
46,319,698,1479.8970202541714,28.80030091600653,3637.0,270.0,1.1600259677268017,13.661016318661035,23.46196414599771,0.45849662613069125,0.0,0.7697085233173258,1.0850581045320598,0.026262587685992378,1.0850581045320598
47,318,698,1508.697321170178,40.729776155842714,3647.0,315.0,1.4387096612492791,1.406446987389508,28.375494547201935,0.10456310684018283,0.0,0.9579083648195863,1.3503634209050328,0.011489882112621676,1.3503634209050328
48,317,699,1549.4270973260207,28.80030091600653,3650.0,270.0,1.0627068439323106,17.353854202759482,20.030820031076377,0.5709833653724684,0.0,0.6465551595865536,0.9114488078069303,0.02297976422524336,0.9114488078069303
49,316,699,1578.2273982420272,28.80030091600653,3657.0,270.0,1.0227709918350207,18.255535299786235,16.44321708789231,0.5991050501829127,0.0,0.5234017958557815,0.7378395110818007,0.009848470382247156,0.7378395110818007
50,315,699,1607.0276991580338,28.80030091600653,3669.0,270.0,1.0664203958608325,20.030820031076384,20.030820031076377,0.6553484198038013,0.0,0.6465551595865536,0.9114488078069303,0.0032828234607490407,0.9114488078069303
51,314,699,1635.8280000740403,40.729776155842714,3678.0,225.0,1.0606703504272423,28.375494547201935,5.608931874667522,0.9397345360101305,0.0,0.1741651572399247,0.24552062198273314,0.03446964633786503,0.9397345360101305
52,313,698,1676.557776229883,28.80030091600653,3702.0,270.0,1.0183482022110661,8.880567841118104,16.44321708789231,0.3178882020784697,0.0,0.5234017958557815,0.7378395110818007,0.03939388152898861,0.7378395110818007
53,312,698,1705.3580771458896,28.80030091600653,3704.0,270.0,1.001086656511376,5.9468013642677855,6.928978666267094,0.23352314764713675,0.0,0.2155183865288512,0.30381626926897676,0.009848470382247137,0.30381626926897676
54,311,698,1734.1583780618962,28.80030091600653,3708.0,270.0,1.0018637544803795,11.76816940176196,6.928978666267093,0.4022532565098026,0.0,0.21551838652885114,0.30381626926897665,0.04595952845048668,0.4022532565098026
55,310,698,1762.9586789779028,40.729776155842714,3716.0,315.0,1.0227437212478703,10.433592938803368,17.061290734585917,0.3630685492023095,0.0,0.5442661163747649,0.7672519436960412,0.05088376364161027,0.7672519436960412
56,309,699,1803.6884551337455,40.729776155842714,3727.0,315.0,1.0765296840832699,11.78801183413917,20.834670986517825,0.4028386172580212,0.0,0.6748899843047084,0.9513924101830911,1.4170758275033582e-17,0.9513924101830911
57,308,700,1844.4182312895882,40.729776155842714,3736.0,315.0,1.525536397704832,17.701877165053624,29.453305621317142,0.5818039235087243,0.0,1.0014496541295672,1.4117435764007158,0.055807998832733866,1.4117435764007158
58,307,701,1885.148007445431,28.80030091600653,3754.0,180.0,2.7403487016210946,9.848913620227727,40.387332616145976,0.34600988688891376,0.0,1.5086287057019583,2.1267138848828373,4.020299243372162e-18,2.1267138848828373
59,307,700,1913.9483083614375,40.729776155842714,3757.0,315.0,2.488957540842968,27.275328896258806,38.15551571559639,0.8999644679544189,0.0,1.3933212579193979,1.9641649758618653,0.022979764225243338,1.9641649758618653
60,306,701,1954.6780845172802,40.729776155842714,3777.0,315.0,2.1689680441391106,14.455904058348365,35.91528192694328,0.482378753369445,0.0,1.284468034644445,1.8107145871226573,0.036111058068239554,1.8107145871226573
61,305,702,1995.407860673123,40.729776155842714,3789.0,315.0,1.5696812310526889,18.337924307235646,29.983805309182934,0.6016889575365802,0.0,1.0232202987845578,1.4424336541485572,0.02297976422524333,1.4424336541485572
62,304,703,2036.1376368289657,28.80030091600653,3805.0,180.0,1.6807813938259486,14.596429528741975,31.284227244209976,0.48661831094113533,0.0,1.0775919326442562,1.519081346344884,0.0853534099794753,1.519081346344884
63,304,702,2064.9379377449723,28.80030091600653,3807.0,180.0,1.8166990812424753,3.9724545675555016,32.71483968182881,0.17727977802624797,0.0,1.139168614509642,1.6058859947074484,0.006565646921498104,1.6058859947074484
64,304,701,2093.738238660979,40.729776155842714,3809.0,315.0,1.9604093315249467,19.595978808642926,34.02650187404242,0.6414590255922922,0.0,1.1973854560244828,1.687954276131291,0.044318116720112155,1.687954276131291
65,303,702,2134.4680148168213,28.80030091600653,3826.0,270.0,1.0880511091482856,29.054349955806135,16.44321708789231,0.9646869527186888,0.0,0.5234017958557814,0.7378395110818006,0.06893929267573001,0.9646869527186888
66,302,702,2163.268315732828,28.80030091600653,3839.0,270.0,1.01206534257874,15.523956617725576,14.596429528741975,0.5147399957515798,0.0,0.4618251139903954,0.6510348627192358,0.062373645754231925,0.6510348627192358
67,301,702,2192.0686166488344,28.80030091600653,3842.0,270.0,1.1596975364984423,12.718120783699344,23.46196414599771,0.43037494132024695,0.0,0.7697085233173258,1.0850581045320598,0.016414117303745267,1.0850581045320598
68,300,702,2220.868917564841,28.80030091600653,3852.0,270.0,1.497443582522638,20.030820031076388,29.054349955806128,0.6553484198038014,0.0,0.9852269098461769,1.3888743738010365,0.013131293842996208,1.3888743738010365
69,299,702,2249.6692184808476,28.80030091600653,3863.0,180.0,1.0668785828282834,27.511757359889653,16.443217087892315,0.9084435830978,0.0,0.5234017958557817,0.7378395110818009,0.009848470382247145,0.9084435830978
70,299,701,2278.469519396854,28.80030091600653,3880.0,270.0,1.1976277712721528,16.443217087892315,24.29366311851227,0.5428616805620241,0.0,0.8004968642500188,1.1284604287133422,0.02954541114674144,1.1284604287133422
71,298,701,2307.2698203128607,28.80030091600653,3887.0,270.0,1.280887241173835,14.596429528741984,25.924666120793336,0.4866183109411356,0.0,0.8620735461154049,1.215265077075907,0.01969694076449429,1.215265077075907
72,297,701,2336.0701212288673,28.80030091600653,3895.0,270.0,1.338513868522704,21.766894469838075,26.723744518553325,0.71159178942469,0.0,0.8928618870480978,1.2586674012571892,0.029545411146741436,1.2586674012571892
73,296,701,2364.870422144874,28.80030091600653,3910.0,270.0,1.141457167280101,22.61965241027332,22.619652410273318,0.7397134742351342,0.0,0.7389201823846326,1.0416557803507773,0.029545411146741474,1.0416557803507773
74,295,701,2393.6707230608804,40.729776155842714,3919.0,315.0,1.0061090726049373,6.304712527012776,13.129200208573165,0.24375834503517407,0.0,0.4136422484448213,0.5831114772089914,0.08207058651872623,0.5831114772089914
